"OTU","Genus","Phylum","p_value","p_adj_BH","control","Asthma","in_top_panel"
"RSV_genus574","Fusibacter","Firmicutes",6.14456835219654e-05,7.16990140250261e-05,-0.25016915525907,-0.242530648090362,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",3.23297501854316e-05,4.57556527101212e-05,-0.253506957326854,-0.242530648090362,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.00424010968441772,0.00454129394612997,-0.109998769908336,-0.142027215118382,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",6.72914839396913e-05,7.80484158675507e-05,1.0686027779746,0.805781888293183,TRUE
"RSV_genus579","Incertae Sedis","Firmicutes",0.0173984854525276,0.0182892575835394,1.28064767964868,0.96290695973036,TRUE
"RSV_genus580","Mogibacterium","Firmicutes",9.65258869320204e-05,0.00010907199167377,4.39895298324162,4.1269459994299,TRUE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.015549391258851,0.0163990847702636,3.08126231055073,2.85792101147869,TRUE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",1.93617376983264e-06,4.57556527101212e-05,3.82591335915362,3.47123784148265,TRUE
"RSV_genus584","Lutispora","Firmicutes",3.24329124590413e-05,4.57556527101212e-05,-0.253425696019019,-0.242530648090362,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",2.81220983573221e-05,4.57556527101212e-05,-0.25401179868196,-0.23793602580197,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",1.70243164317883e-05,4.57556527101212e-05,-0.253506957326854,-0.235656655164141,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",1.3349933297196e-05,4.57556527101212e-05,-0.204775002104929,-0.200214267257672,FALSE
"RSV_genus589","Blautia","Firmicutes",7.86934198599003e-06,4.57556527101212e-05,-0.157375826015403,-0.132159785464286,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",4.11703251347042e-05,5.09350817371661e-05,-0.250739878182891,-0.242530648090362,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.00635034784266325,0.00674899302661899,1.27923854673921,1.01181871613583,TRUE
"RSV_genus592","Catonella","Firmicutes",0.000493065770759335,0.000539465384107435,3.0957710544097,2.84420592946668,TRUE
"RSV_genus593","Cellulosilyticum","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",2.80370111245829e-05,4.57556527101212e-05,-0.230593564815343,-0.219231015662329,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",3.65352476181398e-05,4.79166914575817e-05,-0.237670935740723,-0.237086318620728,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",8.4930595003471e-06,4.57556527101212e-05,-0.241574365289213,-0.215685200284037,FALSE
"RSV_genus597","Dorea","Firmicutes",4.43478840557773e-05,5.36287069095553e-05,-0.233042305618096,-0.236910850299277,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",3.81024343591604e-05,4.85077165654219e-05,-0.244461471384582,-0.232079968995851,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",0.000110146971872526,0.000124027803800452,-0.216264353442292,-0.221647784329608,FALSE
"RSV_genus600","Howardella","Firmicutes",0.00488485966725778,0.00521447962268115,0.258791585329979,0.304538443788902,FALSE
"RSV_genus601","Hungatella","Firmicutes",8.36591530127794e-06,4.57556527101212e-05,-0.242299690590156,-0.215837609232141,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",1.09688797637154e-05,4.57556527101212e-05,-0.201493671223087,-0.169752554323667,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.000360545616944977,0.000396723512373891,1.29292846804255,0.946671683250352,TRUE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.0675114285326771,0.0698269330482674,4.31008730878055,4.16303122483544,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",3.24616241004375e-05,4.57556527101212e-05,-0.0776012739164102,-0.0513609793339954,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",3.23984903354664e-05,4.57556527101212e-05,-0.253425696019019,-0.242530648090362,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus608","Lachnospira","Firmicutes",4.31506604409639e-05,5.24438127525569e-05,-0.211956720462888,-0.219608029432467,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",1.21070168333741e-05,4.57556527101212e-05,0.104846497327204,0.20390639275718,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",2.18112113695637e-05,4.57556527101212e-05,-0.251772735209302,-0.240415749388083,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",2.08895836485429e-05,4.57556527101212e-05,-0.25401179868196,-0.240176167841705,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",5.84248245321562e-05,6.84222763028286e-05,-0.236084965903449,-0.23639026854442,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",4.19255075421152e-05,5.13427852514481e-05,-0.251359414039295,-0.242530648090362,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",0.00017050309260599,0.000189994785640624,-0.191958843885353,-0.206988840400228,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",2.65324322536711e-05,4.57556527101212e-05,-0.232702898121048,-0.229637911870088,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",2.3848873012527e-05,4.57556527101212e-05,-0.252687113263268,-0.239504912094312,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",4.91347138009945e-05,5.82493842972478e-05,-0.249006657898322,-0.23441518518615,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",2.48629814103818e-05,4.57556527101212e-05,-0.219513799115782,-0.214476929876754,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",3.33460724550683e-05,4.62341378148576e-05,-0.252316984279135,-0.242530648090362,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",1.85770294276831e-05,4.57556527101212e-05,-0.251464178086073,-0.236708286988071,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",3.83574156554854e-05,4.85759922671174e-05,-0.207796818766659,-0.201840562484578,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",2.10259941690445e-05,4.57556527101212e-05,-0.240765513183796,-0.233885114303227,FALSE
"RSV_genus625","Moryella","Firmicutes",0.0141182648292714,0.0149223719170284,-0.00480693106777464,-0.0465952451718677,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.00383378107551785,0.00411066526430525,4.61259073823341,4.40473602268887,FALSE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",3.13762569182396e-05,4.57556527101212e-05,-0.252920854663914,-0.242530648090362,FALSE
"RSV_genus629","Roseburia","Firmicutes",3.25940089500251e-05,4.57556527101212e-05,-0.226130239424578,-0.219062298426638,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.896169720104264,0.898964428171117,1.18769183666653,1.12438486907641,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.00150096739330055,0.00162198604091269,4.41896292312355,4.19548260323466,TRUE
"RSV_genus632","Syntrophococcus","Firmicutes",3.24214345591428e-05,4.57556527101212e-05,-0.252886145931283,-0.242530648090362,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",3.41447244801804e-05,4.68034930729746e-05,-0.248592563141068,-0.231175384182298,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",1.69560589009339e-05,4.57556527101212e-05,-0.25401179868196,-0.236134413595677,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",1.7592706583743e-05,4.57556527101212e-05,-0.25401179868196,-0.239379668756856,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",1.07282132591459e-05,4.57556527101212e-05,-0.240708021461744,-0.227566965774994,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",3.7676625373865e-05,4.83380847400307e-05,-0.247973155783009,-0.242530648090362,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",5.15206609949411e-05,6.07050523322566e-05,-0.246549835158793,-0.233362078653265,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",4.52211367260872e-05,5.43442054055718e-05,-0.245077415368094,-0.242530648090362,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",3.24214345591428e-05,4.57556527101212e-05,-0.252290244487236,-0.242530648090362,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus644","Peptococcus","Firmicutes",1.43067563979055e-07,3.3287608109637e-05,2.45267295783434,2.00316235307402,TRUE
"RSV_genus645","Acetoanaerobium","Firmicutes",1.1904279968486e-05,4.57556527101212e-05,-0.25401179868196,-0.237858705828221,FALSE
"RSV_genus646","Filifactor","Firmicutes",6.60574795789431e-06,4.57556527101212e-05,2.5345874401746,2.03433406448954,TRUE
"RSV_genus647","Intestinibacter","Firmicutes",1.72999740350429e-05,4.57556527101212e-05,-0.25401179868196,-0.239062767236728,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.00174090598190098,0.00187706622629547,1.68801906205684,1.4119989558785,TRUE
"RSV_genus650","Peptostreptococcus","Firmicutes",6.12117815240152e-09,2.95346845853373e-06,4.22674507774573,3.70207400275411,TRUE
"RSV_genus651","Romboutsia","Firmicutes",6.67204251004494e-05,7.74791940095471e-05,-0.217990210207472,-0.221789417599826,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",3.71637773626814e-05,4.79452475334058e-05,-0.25013116374951,-0.242530648090362,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",2.72286434784638e-05,4.57556527101212e-05,-0.25401179868196,-0.236365933396237,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",6.28369101685402e-06,4.57556527101212e-05,-0.244190036798504,-0.211028412659761,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",3.780920300923e-05,4.83380847400307e-05,-0.239560906460654,-0.216541359391632,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.000160245940284943,0.000178771482514416,-0.221201239291912,-0.217993204368199,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",4.16771867046258e-05,5.11035389707292e-05,-0.25010706964394,-0.241087005135476,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",3.04063058786468e-05,4.57556527101212e-05,0.0202519531600351,0.0513778969570982,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.000189032920621165,0.000210157567280443,-0.200964549472256,-0.180673756950752,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",4.78899098788004e-05,5.69135012722197e-05,-0.244654983817894,-0.233144541124315,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",2.61088515989574e-05,4.57556527101212e-05,-0.253359300696079,-0.239160149591727,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",6.8470816577679e-05,7.93209339705405e-05,-0.223375938005578,-0.217829350959582,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",4.08976267491342e-05,5.07277761091446e-05,-0.250017917476863,-0.242530648090362,FALSE
"RSV_genus665","Oscillospira","Firmicutes",2.19137746199896e-05,4.57556527101212e-05,-0.244772540785444,-0.228658987858664,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",1.95710307886868e-05,4.57556527101212e-05,-0.25401179868196,-0.235677907278787,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",3.00039647131522e-05,4.57556527101212e-05,-0.229881018950102,-0.213142361497551,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",3.66188940050141e-05,4.79166914575817e-05,-0.252798322895297,-0.242530648090362,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",6.61878139168826e-05,7.69533017226407e-05,-0.22407509256214,-0.2227158060863,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",0.000369382519400694,0.000405984204124908,-0.194846289014514,-0.21637826754354,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",3.6094306560275e-05,4.79166914575817e-05,-0.239042294086442,-0.223537564227518,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",3.50726448247325e-05,4.72037688366344e-05,-0.229392655113441,-0.21862478234284,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",8.06510187694596e-06,4.57556527101212e-05,-0.106318322394895,-0.043934856652408,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",2.15217955854846e-05,4.57556527101212e-05,-0.219907264003293,-0.201956537010232,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",3.64325472470428e-05,4.79166914575817e-05,-0.251096515700417,-0.242530648090362,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",2.21801921444379e-05,4.57556527101212e-05,-0.231486569297524,-0.217556437011329,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",1.50503441116092e-05,4.57556527101212e-05,-0.242860501285933,-0.227391497453543,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",1.34836985356815e-05,4.57556527101212e-05,-0.249429296964153,-0.231567652289743,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",3.0046638810863e-05,4.57556527101212e-05,-0.253506957326854,-0.242530648090362,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",1.70367549910868e-05,4.57556527101212e-05,-0.237172591560994,-0.212713414223558,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",3.54370536598743e-06,4.57556527101212e-05,3.66913505446238,3.27775504301879,TRUE
"RSV_genus684","Ruminococcus 1","Firmicutes",1.02585919313195e-06,4.57556527101212e-05,-0.198242944973328,-0.172042563617408,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.00206366179986025,0.00222258218400127,-0.0376334924349526,-0.0613930239627411,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.00022255849909806,0.00024657744159544,-0.15623956586244,-0.168210906712201,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",7.02321610962206e-06,4.57556527101212e-05,-0.228560921261375,-0.202503797670028,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.0142042799334502,0.0149968601047915,-0.176787292270145,-0.228549446746661,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",3.93522271653431e-05,4.94464833522866e-05,-0.246606941774408,-0.234137902598427,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",1.34240902279951e-05,4.57556527101212e-05,-0.25265944177493,-0.232849033671999,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus697","Allobaculum","Firmicutes",3.24329124590413e-05,4.57556527101212e-05,-0.252539456632493,-0.242530648090362,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.742679633270418,0.748106311175317,1.44722834947627,1.38226944682822,FALSE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",1.37094862379373e-05,4.57556527101212e-05,-0.242091786403859,-0.227673816439745,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus702","Dielma","Firmicutes",2.23125431179376e-05,4.57556527101212e-05,-0.251821807729286,-0.233657756663106,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.00812121798478523,0.00862153504435396,0.702832627083965,0.474998517134211,TRUE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",2.23366875470278e-05,4.57556527101212e-05,-0.239029993290561,-0.231975214613401,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",2.39734496896736e-05,4.57556527101212e-05,-0.233026227803242,-0.215539431792627,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",2.18308995180675e-05,4.57556527101212e-05,-0.204190926233242,-0.206168475274471,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.000188729368702146,0.000210062100112538,-0.221850767764194,-0.223215342617343,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.399528548414255,0.405410146393014,0.646772693848223,0.500714292040991,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",2.87348498701337e-05,4.57556527101212e-05,-0.252143663680167,-0.24070897350282,FALSE
"RSV_genus711","Holdemanella","Firmicutes",2.08895836485429e-05,4.57556527101212e-05,-0.240947688355507,-0.230788330710238,FALSE
"RSV_genus712","Holdemania","Firmicutes",1.09362238831676e-05,4.57556527101212e-05,-0.25305074357285,-0.231845325211776,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",2.4176665609736e-05,4.57556527101212e-05,-0.205804711254606,-0.182590256398888,FALSE
"RSV_genus715","Sharpea","Firmicutes",3.19824581996202e-05,4.57556527101212e-05,-0.252903086942075,-0.242530648090362,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.0854940176766034,0.0880488015559469,4.43608211916567,4.27767609279865,FALSE
"RSV_genus717","Turicibacter","Firmicutes",3.12984793689276e-05,4.57556527101212e-05,-0.21983064360783,-0.21384764660671,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",0.00013840467826708,0.000155249556708022,-0.220358719529134,-0.228670668472878,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",3.93108664698541e-05,4.94464833522866e-05,-0.173459995911847,-0.140730345176387,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",5.36633320781284e-05,6.29989239116714e-05,-0.249607199502522,-0.242530648090362,FALSE
"RSV_genus725","Allisonella","Firmicutes",3.35766663563145e-05,4.62878329054906e-05,-0.247619671917129,-0.23768323750677,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.0481305796912851,0.0501035700130422,2.29697846935469,2.09930526238572,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.0904557190472393,0.0930594550965734,0.0905494137160619,-0.0242103942306032,FALSE
"RSV_genus729","Dialister","Firmicutes",0.177293547631392,0.181622370981203,3.93311656875776,3.84202241304755,FALSE
"RSV_genus730","Megamonas","Firmicutes",2.90951072657924e-05,4.57556527101212e-05,-0.247088025006501,-0.238887298915277,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.388283938867454,0.394414737902203,4.76103532279399,4.64265897017512,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",1.72999740350429e-05,4.57556527101212e-05,-0.25401179868196,-0.239504912094312,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",9.67627362464103e-06,4.57556527101212e-05,-0.251444699322435,-0.227492929304648,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.0177626064996471,0.0186517032341235,2.43891137317463,2.2700298347749,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.0746883856890741,0.0771673363918164,3.60313992733978,3.44385840486697,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.14343755489822,0.147252383485939,0.784101364818547,0.669839508322167,FALSE
"RSV_genus738","Sporomusa","Firmicutes",2.47873003647358e-05,4.57556527101212e-05,-0.252373120724811,-0.239265330547934,FALSE
"RSV_genus739","Thermosinus","Firmicutes",3.22897157768506e-05,4.57556527101212e-05,-0.253025618710692,-0.242530648090362,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.0533255839712769,0.0553920221014878,7.75847788336771,7.84509039474186,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",1.19374736071264e-05,4.57556527101212e-05,-0.234521269873077,-0.208351545893108,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.0102690322439749,0.0108777344845618,6.85932394234698,6.72539270881622,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.0227579622784855,0.023819342297981,6.37410316011363,6.22325121325801,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",3.2669061883185e-05,4.57556527101212e-05,-0.252201961355093,-0.242530648090362,FALSE
"RSV_genus749","Sneathia","Fusobacteria",4.12567982552769e-05,5.09767097520386e-05,-0.0204582372785899,0.0407832294777206,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.0185775507922051,0.0194650776487273,0.75474388649384,0.822905379311609,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",7.19334572929936e-06,4.57556527101212e-05,-0.241012249575656,-0.212180525227949,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",2.36780534674752e-05,4.57556527101212e-05,-0.249996926384737,-0.236966776205215,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",2.96540947158717e-05,4.57556527101212e-05,-0.253611721373632,-0.242530648090362,FALSE
"RSV_genus776","AKYG587","Planctomycetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus778","SM1A02","Planctomycetes",2.01725216003209e-05,4.57556527101212e-05,-0.253611721373632,-0.24070897350282,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",2.93550581127694e-05,4.57556527101212e-05,-0.252064563601582,-0.242530648090362,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",2.8668413505445e-05,4.57556527101212e-05,-0.252539456632493,-0.242530648090362,FALSE
"RSV_genus783","Gemmata","Planctomycetes",8.35487715893653e-06,4.57556527101212e-05,-0.251061442619522,-0.224386066456913,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",2.28783175470611e-05,4.57556527101212e-05,-0.252054304724318,-0.241087005135476,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",2.66505211511732e-06,4.57556527101212e-05,-0.241104288003657,-0.19693240109823,FALSE
"RSV_genus787","Pirellula","Planctomycetes",1.0034218080129e-05,4.57556527101212e-05,-0.244534727304535,-0.211861919027806,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",5.90617002897473e-06,4.57556527101212e-05,-0.236286260722004,-0.18736848727372,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",2.9775576573131e-05,4.57556527101212e-05,-0.249326489320258,-0.235218531917796,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",4.00336595658017e-05,4.99389935674e-05,-0.250270074279614,-0.242530648090362,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",1.76344495824263e-05,4.57556527101212e-05,-0.25401179868196,-0.241087005135476,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",4.4057952184935e-06,4.57556527101212e-05,-0.196307504854202,-0.1797657068659,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",2.4858523506159e-05,4.57556527101212e-05,-0.239839073193036,-0.233149745330907,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",2.92196093970049e-05,4.57556527101212e-05,-0.230134526382573,-0.214925426013934,FALSE
"RSV_genus799","Hirschia","Proteobacteria",4.21531405809151e-05,5.14257656897384e-05,-0.249097567616471,-0.241087005135476,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",3.02501297242094e-05,4.57556527101212e-05,-0.25014955601924,-0.242530648090362,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",1.79816296582313e-05,4.57556527101212e-05,-0.253611721373632,-0.234803272286945,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",4.9622263527936e-05,5.86113638977457e-05,-0.245176490747696,-0.242530648090362,FALSE
"RSV_genus809","Martelella","Proteobacteria",2.79222826170961e-05,4.57556527101212e-05,-0.25401179868196,-0.238594074800541,FALSE
"RSV_genus812","Bartonella","Proteobacteria",3.63109465641541e-05,4.79166914575817e-05,-0.251763515322928,-0.242530648090362,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",3.24214345591428e-05,4.57556527101212e-05,-0.252189531272657,-0.242530648090362,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",3.12707460973255e-05,4.57556527101212e-05,-0.252277576564408,-0.242530648090362,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus817","Afipia","Proteobacteria",2.37121239696498e-05,4.57556527101212e-05,-0.25233841199218,-0.236342040729899,FALSE
"RSV_genus818","Bosea","Proteobacteria",4.32938994774607e-05,5.25517144600624e-05,-0.220408666882878,-0.204058665939292,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",5.92930794472875e-07,4.57556527101212e-05,-0.169874721715881,-0.103214205266888,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",1.72999740350429e-05,4.57556527101212e-05,-0.25401179868196,-0.236250590937785,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",2.85715768114074e-05,4.57556527101212e-05,-0.252259364466602,-0.242530648090362,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",3.23984903354664e-05,4.57556527101212e-05,-0.252839593356079,-0.242530648090362,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",3.21414285162381e-05,4.57556527101212e-05,-0.253425696019019,-0.242530648090362,FALSE
"RSV_genus826","Brucella","Proteobacteria",9.77832573414768e-06,4.57556527101212e-05,-0.235854141957715,-0.210519365092471,FALSE
