"OTU","Genus","Phylum","p_value","p_adj_BH","control","Stroke","in_top_panel"
"RSV_genus1","Bryocella","Acidobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus2","Candidatus Koribacter","Acidobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus3","Edaphobacter","Acidobacteria",7.71072662758093e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus10","Bryobacter","Acidobacteria",9.38288066016412e-05,0.000123864293256613,-0.246241505388386,-0.224222078869373,FALSE
"RSV_genus11","Candidatus Solibacter","Acidobacteria",7.89952701899378e-05,0.000121708086062777,-0.251558856215011,-0.224222078869373,FALSE
"RSV_genus16","Blastocatella","Acidobacteria",6.40775340541009e-05,0.000121708086062777,-0.230480207579393,-0.212896178986196,FALSE
"RSV_genus19","Geothrix","Acidobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus27","CL500-29 marine group","Actinobacteria",8.49249421071455e-05,0.000121708086062777,-0.250510923738235,-0.224222078869373,FALSE
"RSV_genus28","Illumatobacter","Actinobacteria",1.86300701105968e-05,0.000121708086062777,-0.250564973266683,-0.170918120157639,FALSE
"RSV_genus30","Candidatus Microthrix","Actinobacteria",7.89122822588745e-05,0.000121708086062777,-0.251973043416483,-0.224222078869373,FALSE
"RSV_genus31","Iamia","Actinobacteria",9.71558456973958e-05,0.000125911563369761,-0.242076853128859,-0.224222078869373,FALSE
"RSV_genus35","Actinomyces","Actinobacteria",0.703171434509822,0.708309430377848,6.89164062822022,6.72312793319377,FALSE
"RSV_genus36","Actinotignum","Actinobacteria",8.28597135418643e-05,0.000121708086062777,-0.252520777355586,-0.224222078869373,FALSE
"RSV_genus37","Arcanobacterium","Actinobacteria",8.00816489813684e-05,0.000121708086062777,-0.252342109141293,-0.224222078869373,FALSE
"RSV_genus38","Mobiluncus","Actinobacteria",0.408255837602805,0.416015716247843,0.160339936231602,-0.0787118872182604,FALSE
"RSV_genus40","Trueperella","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus41","Varibaculum","Actinobacteria",4.57809269713881e-05,0.000121708086062777,-0.235114318392955,-0.188492842758035,FALSE
"RSV_genus42","Actinopolyspora","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus43","Aeriscardovia","Actinobacteria",6.59418519901203e-05,0.000121708086062777,-0.175852546934908,-0.140662207575505,FALSE
"RSV_genus44","Alloscardovia","Actinobacteria",0.0133664895902012,0.0141743543456529,0.933381989714899,1.21919265046843,FALSE
"RSV_genus45","Bifidobacterium","Actinobacteria",0.000702163681689814,0.000771740265182995,1.7472695477804,2.37133745283373,TRUE
"RSV_genus46","Gardnerella","Actinobacteria",7.67428997595792e-05,0.000121708086062777,-0.0173290432073946,0.0504869851719687,FALSE
"RSV_genus47","Metascardovia","Actinobacteria",9.23261086193205e-05,0.000122889234231233,-0.155105023804229,-0.0547184982181342,FALSE
"RSV_genus49","Parascardovia","Actinobacteria",0.000536962258967704,0.000593549346968882,0.529236703578272,0.780288752596935,FALSE
"RSV_genus50","Pseudoscardovia","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus51","Scardovia","Actinobacteria",0.941556424850079,0.942533143133118,2.39151625535254,2.22933790780213,FALSE
"RSV_genus52","Corynebacterium","Actinobacteria",0.00102475974159913,0.00111865741022982,4.91624521843736,4.0459266165099,TRUE
"RSV_genus53","Corynebacterium 1","Actinobacteria",1.76042579940997e-05,0.000121708086062777,-0.0784619198905568,0.196454809337958,FALSE
"RSV_genus55","Turicella","Actinobacteria",8.26861586287007e-05,0.000121708086062777,-0.252353431277881,-0.224222078869373,FALSE
"RSV_genus56","Dietzia","Actinobacteria",8.85987623341342e-05,0.000121965485952125,-0.249851961381793,-0.224222078869373,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",0.000584243878091751,0.000643601988993767,-0.0274327970490464,0.0526356468218839,FALSE
"RSV_genus59","Gordonia","Actinobacteria",8.18235254803414e-05,0.000121708086062777,-0.251959799554804,-0.224222078869373,FALSE
"RSV_genus61","Nocardia","Actinobacteria",1.79671896961779e-05,0.000121708086062777,-0.250242878578553,-0.178791983536752,FALSE
"RSV_genus62","Rhodococcus","Actinobacteria",0.00015165707796708,0.000179129841172867,-0.238143793448927,-0.20157027910302,FALSE
"RSV_genus63","Williamsia","Actinobacteria",8.05878040803534e-05,0.000121708086062777,-0.250513953992695,-0.224222078869373,FALSE
"RSV_genus64","Tsukamurella","Actinobacteria",7.77999814009175e-05,0.000121708086062777,-0.253211644065304,-0.224222078869373,FALSE
"RSV_genus65","Acidothermus","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus66","Cryptosporangium","Actinobacteria",7.89537659164469e-05,0.000121708086062777,-0.251880625164198,-0.224222078869373,FALSE
"RSV_genus67","Fodinicola","Actinobacteria",1.76442361104721e-05,0.000121708086062777,-0.253303164250403,-0.20048408821995,FALSE
"RSV_genus68","Frankia","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus69","Jatrophihabitans","Actinobacteria",7.73510853562318e-05,0.000121708086062777,-0.24946131326572,-0.224222078869373,FALSE
"RSV_genus70","Blastococcus","Actinobacteria",1.95355138488178e-05,0.000121708086062777,-0.249329844458168,-0.16662157723638,FALSE
"RSV_genus71","Geodermatophilus","Actinobacteria",4.14326966511052e-05,0.000121708086062777,-0.248432965569716,-0.191458637319394,FALSE
"RSV_genus72","Modestobacter","Actinobacteria",1.90884574667606e-05,0.000121708086062777,-0.25030187050896,-0.150358982181003,FALSE
"RSV_genus75","Nakamurella","Actinobacteria",7.89952701899378e-05,0.000121708086062777,-0.252486068622955,-0.224222078869373,FALSE
"RSV_genus76","Candidatus Planktophila","Actinobacteria",7.88293767531554e-05,0.000121708086062777,-0.252959223387751,-0.224222078869373,FALSE
"RSV_genus78","Sporichthya","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus79","hgcI clade","Actinobacteria",9.72063364875357e-05,0.000125911563369761,-0.249072262071571,-0.224222078869373,FALSE
"RSV_genus81","Angustibacter","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",7.84985774523316e-05,0.000121708086062777,-0.252920854663914,-0.224222078869373,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",7.83748664041302e-05,0.000121708086062777,-0.251132234366801,-0.224222078869373,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",8.61783121892994e-05,0.000121708086062777,-0.246173933579284,-0.224222078869373,FALSE
"RSV_genus87","Georgenia","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",0.00010643406852723,0.000134084694685087,-0.245753875139029,-0.224222078869373,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",1.86300701105968e-05,0.000121708086062777,-0.251047159766953,-0.162956105929922,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus92","Demequina","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",4.36499592602395e-05,0.000121708086062777,-0.243327559817299,-0.179711892131885,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",8.7586352350562e-05,0.000121708086062777,-0.247661399511686,-0.224222078869373,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",6.85075647786123e-05,0.000121708086062777,-0.251765798503195,-0.181029761941265,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",7.73510853562318e-05,0.000121708086062777,-0.253254536649301,-0.224222078869373,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",7.86224730970896e-05,0.000121708086062777,-0.252811566756976,-0.224222078869373,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",7.81279970680239e-05,0.000121708086062777,-0.252334752000974,-0.224222078869373,FALSE
"RSV_genus101","Janibacter","Actinobacteria",0.000105885240818551,0.000133567656718826,-0.240285727042527,-0.224222078869373,FALSE
"RSV_genus102","Knoellia","Actinobacteria",4.42455814979662e-05,0.000121708086062777,-0.248839195677717,-0.149277576296093,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",8.25562179718676e-05,0.000121708086062777,-0.250929880190859,-0.224222078869373,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",8.58633412373846e-05,0.000121708086062777,-0.249887915455313,-0.224222078869373,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",7.81279970680239e-05,0.000121708086062777,-0.252959223387751,-0.224222078869373,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus110","Agromyces","Actinobacteria",8.18235254803414e-05,0.000121708086062777,-0.25145658758076,-0.224222078869373,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",1.67177328985058e-05,0.000121708086062777,-0.251459868378263,-0.160769933570234,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",7.18855972471003e-05,0.000121708086062777,-0.251626638178597,-0.186192393775415,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",6.96779474589703e-05,0.000121708086062777,-0.243956150729507,-0.20048408821995,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",8.51474873878364e-05,0.000121708086062777,-0.250423963919342,-0.224222078869373,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",7.73510853562318e-05,0.000121708086062777,-0.253303164250403,-0.224222078869373,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",8.23832639561969e-05,0.000121708086062777,-0.249770700073958,-0.224222078869373,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",8.22537732418996e-05,0.000121708086062777,-0.247981444849969,-0.224222078869373,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",8.71753431652012e-05,0.000121708086062777,-0.249668623611775,-0.224222078869373,FALSE
"RSV_genus124","Microcella","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",7.73510853562318e-05,0.000121708086062777,-0.252310113017553,-0.224222078869373,FALSE
"RSV_genus127","Schumannella","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",2.3620391744221e-05,0.000121708086062777,-0.243347897971536,-0.191037792015061,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",8.51029342931708e-05,0.000121708086062777,-0.24582264583652,-0.224222078869373,FALSE
"RSV_genus131","Kocuria","Actinobacteria",0.000127946740006309,0.000154528916277958,-0.218178423617696,-0.154467525109988,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",0.000143790474091874,0.000170673809961449,-0.189689559503734,-0.162848436247849,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",0.000122999778209015,0.000149489654876196,-0.236878083977377,-0.224222078869373,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.00103394965718775,0.00112741403297873,8.27047313453778,8.51522339617379,FALSE
"RSV_genus136","Sinomonas","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",7.80869237217426e-05,0.000121708086062777,-0.252959223387751,-0.224222078869373,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",7.89122822588745e-05,0.000121708086062777,-0.252247710158122,-0.224222078869373,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",7.82102050451745e-05,0.000121708086062777,-0.253211644065304,-0.224222078869373,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",9.47119095432155e-05,0.000124414364933548,-0.23754885679381,-0.224222078869373,FALSE
"RSV_genus146","Asanoa","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",7.71072662758093e-05,0.000121708086062777,-0.252839593356079,-0.224222078869373,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",8.25562179718676e-05,0.000121708086062777,-0.250999209239707,-0.224222078869373,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus150","Longispora","Actinobacteria",7.89537659164469e-05,0.000121708086062777,-0.253359300696079,-0.224222078869373,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",7.89122822588745e-05,0.000121708086062777,-0.252449358972874,-0.224222078869373,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",9.13210973140595e-05,0.000122843089110349,-0.24233061229893,-0.224222078869373,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",7.73103982848008e-05,0.000121708086062777,-0.253025618710692,-0.224222078869373,FALSE
"RSV_genus156","Virgisporangium","Actinobacteria",8.25995100651889e-05,0.000121708086062777,-0.252920854663914,-0.224222078869373,FALSE
"RSV_genus160","Aeromicrobium","Actinobacteria",8.42605994971076e-05,0.000121708086062777,-0.248394708957934,-0.224222078869373,FALSE
"RSV_genus161","Kribbella","Actinobacteria",1.86300701105968e-05,0.000121708086062777,-0.250149150263143,-0.170129047197615,FALSE
"RSV_genus162","Marmoricola","Actinobacteria",9.21338760926584e-05,0.000122866757315828,-0.246853236450811,-0.224222078869373,FALSE
"RSV_genus163","Mumia","Actinobacteria",7.81279970680239e-05,0.000121708086062777,-0.252444404256175,-0.224222078869373,FALSE
"RSV_genus165","Nocardioides","Actinobacteria",1.87145497580422e-05,0.000121708086062777,-0.213445497831331,-0.0628517151305453,FALSE
"RSV_genus166","Aestuariimicrobium","Actinobacteria",7.84573199382551e-05,0.000121708086062777,-0.253359300696079,-0.224222078869373,FALSE
"RSV_genus167","Microlunatus","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus168","Micropruina","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",0.00161395081233676,0.00175389924989299,-0.129025594870461,-0.0858064868866926,FALSE
"RSV_genus171","Propioniciclava","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.00144268792050531,0.00157132487955714,-0.110770979847848,-0.108519385814588,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",4.18401210937177e-05,0.000121708086062777,-0.246697751652131,-0.154793298869652,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",8.1438121989727e-05,0.000121708086062777,-0.24717602953672,-0.224222078869373,FALSE
"RSV_genus175","Crossiella","Actinobacteria",7.91614936348993e-05,0.000121708086062777,-0.249858648902031,-0.224222078869373,FALSE
"RSV_genus176","Lentzea","Actinobacteria",1.67082314136447e-05,0.000121708086062777,-0.25401179868196,-0.170743874685447,FALSE
"RSV_genus178","Prauserella","Actinobacteria",1.67082314136447e-05,0.000121708086062777,-0.25401179868196,-0.187867846656835,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",2.56256093010596e-05,0.000121708086062777,-0.240925595788954,-0.152936193377429,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",3.75602761682802e-05,0.000121708086062777,-0.25132234823656,-0.207629935442217,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",7.71072662758093e-05,0.000121708086062777,-0.252207054669723,-0.224222078869373,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",8.6856929900104e-05,0.000121708086062777,-0.250855574517173,-0.224222078869373,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",8.64943746295646e-05,0.000121708086062777,-0.248932927259983,-0.224222078869373,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",7.89122822588745e-05,0.000121708086062777,-0.251683469929611,-0.224222078869373,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",7.71072662758093e-05,0.000121708086062777,-0.251384521036603,-0.224222078869373,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",7.77999814009175e-05,0.000121708086062777,-0.2529800385421,-0.224222078869373,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.467436714064925,0.474817293760687,5.18889180187533,4.95498908820717,FALSE
"RSV_genus194","Collinsella","Actinobacteria",0.000104200797298625,0.000131787377972703,-0.246999874586425,-0.224222078869373,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",1.88100255119075e-05,0.000121708086062777,-0.239191834345369,-0.176746097570527,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.051008862915622,0.0532146515822434,0.737081329320114,0.871601152932477,FALSE
"RSV_genus197","Eggerthella","Actinobacteria",0.00010296742521828,0.000131259663587372,-0.244062334983803,-0.224222078869373,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.0180492879633006,0.0190772868396332,0.760097556427441,0.835403188915503,FALSE
"RSV_genus202","Parvibacter","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",3.57946033940377e-05,0.000121708086062777,-0.221962721206417,-0.178543555169957,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.0041153690034804,0.00442241769304965,0.0118381452928069,-0.00903925857175134,FALSE
"RSV_genus207","Euzebya","Actinobacteria",8.30771413544491e-05,0.000121708086062777,-0.250980622992832,-0.224222078869373,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",0.000132741601211916,0.000159322941753109,-0.242356814756623,-0.224222078869373,FALSE
"RSV_genus211","Gaiella","Actinobacteria",1.38863318213111e-05,0.000121708086062777,-0.235798733642792,-0.146577208957957,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",8.53259202648904e-05,0.000121708086062777,-0.247845942174941,-0.224222078869373,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",1.36493934343371e-05,0.000121708086062777,-0.232384663596915,-0.0915970440103986,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",7.67833043860522e-05,0.000121708086062777,-0.253211644065304,-0.224222078869373,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",7.65814822025611e-05,0.000121708086062777,-0.252076909396074,-0.224222078869373,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.0314845508843642,0.0329529193095568,0.733553930971457,0.779514684084301,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",0.654061861586275,0.659529463355021,0.640182934721791,0.451025414722604,FALSE
"RSV_genus242","Barnesiella","Bacteroidetes",0.000274830798241725,0.00031055236569469,-0.211519022506979,-0.224222078869373,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",2.70012221078005e-05,0.000121708086062777,-0.233135362660541,-0.168806837553041,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.00294285565248414,0.00317657237656286,0.0358143850381782,0.0605449565241376,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",8.41723924508943e-05,0.000121708086062777,-0.252008427155906,-0.224222078869373,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",5.65905551073213e-05,0.000121708086062777,-0.24076156467435,-0.209930384424838,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.00512490510740565,0.00549503714294051,0.0245850571421666,-0.0941240796602233,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",8.68115320944033e-05,0.000121708086062777,-0.249387499015641,-0.224222078869373,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.000155937657544265,0.000182805943146177,-0.154164308461951,-0.0817280175483271,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",7.63399576848393e-05,0.000121708086062777,6.23383789673516,5.27459025389584,TRUE
"RSV_genus254","Proteiniphilum","Bacteroidetes",5.59880624391535e-05,0.000121708086062777,-0.242451278438598,-0.20157027910302,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.0108542950350756,0.0115356769921233,3.14736480229625,2.55578978573468,TRUE
"RSV_genus256","Alloprevotella","Bacteroidetes",1.13975984211454e-06,0.000121708086062777,6.50141378022809,5.43305890621259,TRUE
"RSV_genus258","Paraprevotella","Bacteroidetes",0.000125482401411981,0.000152315116179323,-0.240968665625628,-0.224222078869373,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",9.76111556148708e-05,0.000126097409863923,6.84594426700938,6.17075427984404,TRUE
"RSV_genus260","Prevotella 1","Bacteroidetes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.000912794475895603,0.000998692368751991,3.74920493956727,2.81298262888428,TRUE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.98077100943087,0.98077100943087,4.84616072910044,4.66590666775233,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.180253617149378,0.185838398022596,7.9949588843149,7.68858370666403,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.000727389881086688,0.000798556581625317,-0.150985146741603,-0.224222078869373,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",9.13687197490993e-05,0.000122843089110349,-0.245400380130319,-0.224222078869373,FALSE
