"OTU","Genus","Phylum","p_value","p_adj_BH","control","Prostate.cancer","in_top_panel"
"RSV_genus297","Pontibacter","Bacteroidetes",0.0532129780109304,0.0768312909638584,-0.251855360801536,-0.221003813446089,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",0.0532129780109304,0.0768312909638584,-0.253303164250403,-0.221003813446089,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",0.0542311545461018,0.0768312909638584,-0.247041033027077,-0.221003813446089,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",0.0539750984934766,0.0768312909638584,-0.251216456390616,-0.221003813446089,FALSE
"RSV_genus301","Runella","Bacteroidetes",0.0541670456963902,0.0768312909638584,-0.251433493328747,-0.221003813446089,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",0.052960944036527,0.0768312909638584,-0.252459475347276,-0.221003813446089,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",0.0552329644709495,0.0768312909638584,-0.251444699322435,-0.221003813446089,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",0.0540390177156665,0.0768312909638584,-0.251432880770049,-0.221003813446089,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",0.0532129780109304,0.0768312909638584,-0.252420594074361,-0.221003813446089,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",0.0527099083103914,0.0768312909638584,-0.252349617985868,-0.221003813446089,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",0.0563494125574693,0.0768312909638584,-0.250058442042839,-0.221003813446089,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",0.0541670456963902,0.0768312909638584,-0.250408944633641,-0.221003813446089,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",0.0532129780109304,0.0768312909638584,-0.252939533940821,-0.221003813446089,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",0.332498501941464,0.35415127414295,4.41699207311735,3.98223155392629,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.441805257326074,0.464424916470219,4.44329858848612,4.05100614020933,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.0239634313923601,0.0768312909638584,-0.1828329686156,-0.139924223902117,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",0.0532129780109304,0.0768312909638584,-0.251970355831888,-0.221003813446089,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.102843919538056,0.115400444597934,0.458230862918999,0.643865803691997,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",0.0568479022989108,0.0768312909638584,-0.24561082621051,-0.221003813446089,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.0348749986783595,0.0768312909638584,-0.218495735399915,-0.139924223902117,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus328","Gramella","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",0.0115841570233473,0.0768312909638584,-0.246792983644863,-0.0705489004192461,FALSE
"RSV_genus331","Myroides","Bacteroidetes",0.0536246697846777,0.0768312909638584,-0.252920854663914,-0.221003813446089,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",0.0524910686438881,0.0768312909638584,-0.252429932177279,-0.221003813446089,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",0.0532129780109304,0.0768312909638584,-0.25130449446414,-0.221003813446089,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",0.0583995335249583,0.0768312909638584,-0.241227278596723,-0.221003813446089,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",0.0537200523293382,0.0768312909638584,-0.252854459340974,-0.221003813446089,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",0.0604761127154267,0.0768312909638584,-0.233087250574719,-0.221003813446089,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",0.0557232214470217,0.0768312909638584,-0.243830335524255,-0.221003813446089,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",0.0552329644709495,0.0768312909638584,-0.249488143212491,-0.221003813446089,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",0.0531498757727173,0.0768312909638584,-0.253425696019019,-0.221003813446089,FALSE
"RSV_genus350","Niabella","Bacteroidetes",0.0542311545461018,0.0768312909638584,-0.250321121597655,-0.221003813446089,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",0.0581271849745709,0.0768312909638584,-0.242100662546292,-0.221003813446089,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",0.0543917037092995,0.0768312909638584,-0.249659349538054,-0.221003813446089,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",0.06608745609136,0.0795110260769916,-0.233790249293525,-0.221003813446089,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",0.0533077487051155,0.0768312909638584,-0.249742597331533,-0.221003813446089,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",0.0554613018225268,0.0768312909638584,-0.244289181727941,-0.221003813446089,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",0.0546494070549415,0.0768312909638584,-0.249468899472176,-0.221003813446089,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",0.056382531611763,0.0768312909638584,-0.247742816244443,-0.221003813446089,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",0.0532129780109304,0.0768312909638584,-0.253211644065304,-0.221003813446089,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",0.0527725738149231,0.0768312909638584,-0.251160078727431,-0.221003813446089,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",0.0547463079905846,0.0768312909638584,-0.24986734374611,-0.221003813446089,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",0.0572828896418314,0.0768312909638584,-0.245829375812705,-0.221003813446089,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",0.0531183481039519,0.0768312909638584,-0.253077731181063,-0.221003813446089,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",0.0589130440998188,0.0768312909638584,-0.247191885041082,-0.221003813446089,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",0.0524910686438881,0.0768312909638584,-0.253173275341467,-0.221003813446089,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",0.0139148273967281,0.0768312909638584,-0.236755691461497,-0.0580028548865827,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",0.0531498757727173,0.0768312909638584,-0.253425696019019,-0.221003813446089,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",0.0528666888129608,0.0768312909638584,-0.253359300696079,-0.221003813446089,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",0.0532129780109304,0.0768312909638584,-0.252320469148405,-0.221003813446089,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus388","Simkania","Chlamydiae",0.0608280894263086,0.0768312909638584,-0.244890487378695,-0.221003813446089,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus395","Longilinea","Chloroflexi",0.0531183481039519,0.0768312909638584,-0.252920854663914,-0.221003813446089,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",0.0537837193527747,0.0768312909638584,-0.250609350945904,-0.221003813446089,FALSE
"RSV_genus402","Chloronema","Chloroflexi",0.0529923936320714,0.0768312909638584,-0.253303164250403,-0.221003813446089,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",0.0537518779712304,0.0768312909638584,-0.252520777355586,-0.221003813446089,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",0.0529295100386078,0.0768312909638584,-0.253425696019019,-0.221003813446089,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",0.0529295100386078,0.0768312909638584,-0.253002115971749,-0.221003813446089,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",0.0532129780109304,0.0768312909638584,-0.253611721373632,-0.221003813446089,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",0.0537518779712304,0.0768312909638584,-0.252316984279135,-0.221003813446089,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",0.0532129780109304,0.0768312909638584,-0.253077731181063,-0.221003813446089,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",0.0577544296537043,0.0768312909638584,-0.248976717911168,-0.221003813446089,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",0.0224551190831783,0.0768312909638584,-0.25401179868196,-0.0922103778894924,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",0.0538793379922332,0.0768312909638584,-0.251542781235684,-0.221003813446089,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",0.058570289025179,0.0768312909638584,-0.245793874168577,-0.221003813446089,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",0.0564488183349697,0.0768312909638584,-0.248990850931987,-0.221003813446089,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",0.0582972788597851,0.0768312909638584,-0.243204412549712,-0.221003813446089,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",0.0554286341198697,0.0768312909638584,-0.246383293021559,-0.221003813446089,FALSE
"RSV_genus463","Bacillus","Firmicutes",0.0109576378904926,0.0768312909638584,-0.25401179868196,-0.163241548399427,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",0.0554939855674587,0.0768312909638584,-0.249974158592683,-0.221003813446089,FALSE
"RSV_genus465","Geobacillus","Firmicutes",0.0640360583026172,0.0784194255489332,-0.22853202222427,-0.221003813446089,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",0.0532129780109304,0.0768312909638584,-0.252361179784235,-0.221003813446089,FALSE
"RSV_genus467","Marinococcus","Firmicutes",0.0528980916326425,0.0768312909638584,-0.253425696019019,-0.221003813446089,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",0.0542311545461018,0.0768312909638584,-0.249043169436911,-0.221003813446089,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus472","Terribacillus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",0.0534977130684804,0.0768312909638584,-0.25239824558697,-0.221003813446089,FALSE
"RSV_genus474","Thermicanus","Firmicutes",0.0146467288982756,0.0768312909638584,-0.228032212357002,-0.0188358857827715,FALSE
"RSV_genus475","Gemella","Firmicutes",0.909689280645848,0.914427245649212,7.40682159189653,7.17372204097346,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",0.0541990922115502,0.0768312909638584,-0.250972580592647,-0.221003813446089,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",0.052960944036527,0.0768312909638584,-0.252520777355586,-0.221003813446089,FALSE
"RSV_genus479","Cohnella","Firmicutes",0.0531814190731513,0.0768312909638584,-0.252738489300508,-0.221003813446089,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",0.0661252496811354,0.0795110260769916,-0.232712579128035,-0.221003813446089,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",0.0540390177156665,0.0768312909638584,-0.252064563601582,-0.221003813446089,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",0.0546816914599323,0.0768312909638584,-0.250108872449898,-0.221003813446089,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",0.0535929070445008,0.0768312909638584,-0.251184769800307,-0.221003813446089,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253077731181063,-0.221003813446089,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",0.0121626346894913,0.0768312909638584,-0.242322563260335,-0.00486273820272408,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253211644065304,-0.221003813446089,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",0.052960944036527,0.0768312909638584,-0.253254536649301,-0.221003813446089,FALSE
"RSV_genus491","Macrococcus","Firmicutes",0.0532129780109304,0.0768312909638584,-0.252727617864547,-0.221003813446089,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",0.0532129780109304,0.0768312909638584,-0.252798322895297,-0.221003813446089,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",0.145354009897808,0.16012171181665,0.378940527074833,0.591318346334704,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253359300696079,-0.221003813446089,FALSE
"RSV_genus496","Laceyella","Firmicutes",0.052960944036527,0.0768312909638584,-0.252587172678526,-0.221003813446089,FALSE
"RSV_genus497","Planifilum","Firmicutes",0.0539750984934766,0.0768312909638584,-0.251795201913237,-0.221003813446089,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",0.0529295100386078,0.0768312909638584,-0.253303164250403,-0.221003813446089,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.140597186750343,0.155236024272404,2.86289344437322,1.9563382453073,FALSE
"RSV_genus500","Aerococcus","Firmicutes",0.0650364411124672,0.0787287056347699,-0.234633533374276,-0.221003813446089,FALSE
"RSV_genus501","Eremococcus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus502","Facklamia","Firmicutes",0.0554286341198697,0.0768312909638584,-0.250349731329084,-0.221003813446089,FALSE
"RSV_genus503","Globicatella","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",0.0531498757727173,0.0768312909638584,-0.252854459340974,-0.221003813446089,FALSE
"RSV_genus508","Atopostipes","Firmicutes",0.0764453181890913,0.0888791952439435,-0.21956302595186,-0.221003813446089,FALSE
"RSV_genus509","Desemzia","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253173275341467,-0.221003813446089,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",0.0688544608426093,0.0819756810336574,-0.226036369829359,-0.221003813446089,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.722278349037809,0.732141393720048,6.77502502508936,6.66126535010198,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",0.0537518779712304,0.0768312909638584,-0.251209761973063,-0.221003813446089,FALSE
"RSV_genus514","Trichococcus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",0.0117456704804235,0.0768312909638584,-0.243652539389498,-0.0303908560084479,FALSE
"RSV_genus516","Enterococcus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",0.0543595621922579,0.0768312909638584,-0.251782994086566,-0.221003813446089,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",0.746995195061664,0.756401220602839,2.08350601934218,2.07984790935313,FALSE
"RSV_genus521","Pediococcus","Firmicutes",0.052960944036527,0.0768312909638584,-0.252369096749506,-0.221003813446089,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",0.053276142821234,0.0768312909638584,-0.252268356678033,-0.221003813446089,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",0.01554333048682,0.0768312909638584,-0.218910421687702,-0.12506276790467,FALSE
"RSV_genus524","Oenococcus","Firmicutes",0.0536564482417508,0.0768312909638584,-0.251229700252296,-0.221003813446089,FALSE
"RSV_genus525","Weissella","Firmicutes",0.0698372138901128,0.0827843650557855,-0.221195165060792,-0.221003813446089,FALSE
"RSV_genus528","Lactococcus","Firmicutes",0.0386137264607859,0.0768312909638584,-0.0843355848569667,0.0436890780672264,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.615097146747381,0.633477851239298,9.54897890704556,9.39698808005293,FALSE
"RSV_genus533","Catabacter","Firmicutes",0.060300758377742,0.0768312909638584,-0.245889786731703,-0.221003813446089,FALSE
"RSV_genus534","Christensenella","Firmicutes",0.0544560343099174,0.0768312909638584,-0.251534597384318,-0.221003813446089,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.302480859603098,0.322891625571891,-0.0715769732810672,-0.221003813446089,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",0.0527412332836859,0.0768312909638584,-0.252920854663914,-0.221003813446089,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",0.0703925661015593,0.0832461106470646,-0.219996681370474,-0.221003813446089,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",0.0565151699159967,0.0768312909638584,-0.246291353889167,-0.221003813446089,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",0.053244552591732,0.0768312909638584,-0.251715267259182,-0.221003813446089,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",0.052960944036527,0.0768312909638584,-0.253303164250403,-0.221003813446089,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",0.0621451919064262,0.0774807625189939,-0.24437028015384,-0.221003813446089,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",0.0539750984934766,0.0768312909638584,-0.252920854663914,-0.221003813446089,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus548","Fonticella","Firmicutes",0.0529923936320714,0.0768312909638584,-0.253106880018526,-0.221003813446089,FALSE
"RSV_genus550","Oxobacter","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus552","Sarcina","Firmicutes",0.055070346542923,0.0768312909638584,-0.246752329450431,-0.221003813446089,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.839819681623948,0.845956151113893,1.15115223918152,0.778345991113509,FALSE
"RSV_genus556","Acetobacterium","Firmicutes",0.0536882424214081,0.0768312909638584,-0.25165422741599,-0.221003813446089,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus558","Eubacterium","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253303164250403,-0.221003813446089,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",0.0539750984934766,0.0768312909638584,0.453060728477597,0.717387527989606,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",0.178661374467427,0.195474179547695,-0.0675019544316454,0.067644432648841,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.436951585779295,0.45982364261398,-0.0132447456049625,-0.221003813446089,FALSE
"RSV_genus563","Finegoldia","Firmicutes",0.0679603914489882,0.0813669699110094,-0.111962267233347,0.0416053105432822,FALSE
"RSV_genus564","Gallicola","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus565","Helcococcus","Firmicutes",0.0527099083103914,0.0768312909638584,-0.25286995810806,-0.221003813446089,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.186912898646552,0.204039533024799,-0.125790047379371,-0.221003813446089,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.58691448974911,0.60704446153043,4.71975050259849,4.32838434732706,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.00199088135555264,0.0768312909638584,0.0992439397744063,0.64038756184165,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",0.0531814190731513,0.0768312909638584,-0.253425696019019,-0.221003813446089,FALSE
"RSV_genus572","Tissierella","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus574","Fusibacter","Firmicutes",0.0571152603411761,0.0768312909638584,-0.25016915525907,-0.221003813446089,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253506957326854,-0.221003813446089,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.263774416541201,0.283770693380445,-0.109998769908336,-0.221003813446089,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.625226902465059,0.64322383888996,1.0686027779746,0.937660540669057,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",0.501423413065832,0.521977986632716,1.28064767964868,0.532710913426811,FALSE
"RSV_genus580","Mogibacterium","Firmicutes",0.70964423948289,0.720091157834898,4.39895298324162,4.28152348413436,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.705640785005318,0.717537784541762,3.08126231055073,2.73582836771858,FALSE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",0.150160468411351,0.165039694780129,3.82591335915362,3.07753978507041,FALSE
"RSV_genus584","Lutispora","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253425696019019,-0.221003813446089,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",0.0527412332836859,0.0768312909638584,-0.253506957326854,-0.221003813446089,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",0.0777312910384816,0.0901570863607388,-0.204775002104929,-0.221003813446089,FALSE
"RSV_genus589","Blautia","Firmicutes",0.111846258472588,0.124920878965333,-0.157375826015403,-0.221003813446089,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",0.0546171385492254,0.0768312909638584,-0.250739878182891,-0.221003813446089,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.203159946799261,0.220527951250041,1.27923854673921,1.30758456284849,FALSE
"RSV_genus592","Catonella","Firmicutes",0.967182230347973,0.969190916184625,3.0957710544097,3.02447994655752,FALSE
"RSV_genus593","Cellulosilyticum","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",0.0635223644303969,0.0782874606326092,-0.230593564815343,-0.221003813446089,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",0.0593956973423385,0.0768312909638584,-0.237670935740723,-0.221003813446089,FALSE
