"OTU","Genus","Phylum","p_value","p_adj_BH","control","Bronchitis","in_top_panel"
"RSV_genus288","Emticicia","Bacteroidetes",6.077839123079e-06,9.88373175507391e-06,-0.253077731181063,-0.230491773275225,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",6.24604509250638e-06,9.88373175507391e-06,-0.25223920784057,-0.230491773275225,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",6.03404488034705e-06,9.88373175507391e-06,-0.253611721373632,-0.230491773275225,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",4.76853721440929e-07,9.88373175507391e-06,-0.241942530133642,-0.189445452332894,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",5.70358337039141e-06,9.88373175507391e-06,-0.253025618710692,-0.230491773275225,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",6.42384672777623e-06,9.88373175507391e-06,-0.248644658048995,-0.230491773275225,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",2.31107327318001e-06,9.88373175507391e-06,-0.249696421378409,-0.199720561365422,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",6.077839123079e-06,9.88373175507391e-06,-0.251855360801536,-0.230491773275225,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",6.06808086102494e-06,9.88373175507391e-06,-0.253303164250403,-0.230491773275225,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",6.72112897647593e-06,9.88373175507391e-06,-0.247041033027077,-0.230491773275225,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",6.58272763419153e-06,9.88373175507391e-06,-0.251216456390616,-0.230491773275225,FALSE
"RSV_genus301","Runella","Bacteroidetes",6.72650730757369e-06,9.88373175507391e-06,-0.251433493328747,-0.230491773275225,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",5.96652021365618e-06,9.88373175507391e-06,-0.252459475347276,-0.230491773275225,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",7.60275239224473e-06,1.00502137787893e-05,-0.251444699322435,-0.230491773275225,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",6.48331688941147e-06,9.88373175507391e-06,-0.251432880770049,-0.230491773275225,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",6.077839123079e-06,9.88373175507391e-06,-0.252420594074361,-0.230491773275225,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",5.6966952677377e-06,9.88373175507391e-06,-0.252349617985868,-0.230491773275225,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",4.7258386972094e-06,9.88373175507391e-06,-0.250058442042839,-0.215878445111547,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",5.366595638883e-06,9.88373175507391e-06,-0.250408944633641,-0.219259650870376,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",6.077839123079e-06,9.88373175507391e-06,-0.252939533940821,-0.230491773275225,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",2.97737661104273e-06,9.88373175507391e-06,4.41699207311735,3.7479452599209,TRUE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.0121361389133771,0.0127993159031792,4.44329858848612,3.98702877903116,TRUE
"RSV_genus320","Chryseobacterium","Bacteroidetes",1.2051628717453e-05,1.44290591964543e-05,-0.1828329686156,-0.128730638807622,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",6.077839123079e-06,9.88373175507391e-06,-0.251970355831888,-0.230491773275225,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.0306539093705965,0.0319794838298655,0.458230862918999,0.338919726019268,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",4.1384126558316e-06,9.88373175507391e-06,-0.24561082621051,-0.218794723164013,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",4.70477699547677e-06,9.88373175507391e-06,-0.25401179868196,-0.212747450544852,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",1.43460603598872e-05,1.69241421116028e-05,-0.218495735399915,-0.190899494871351,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus328","Gramella","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",7.11623276955894e-06,9.88373175507391e-06,-0.246792983644863,-0.230491773275225,FALSE
"RSV_genus331","Myroides","Bacteroidetes",6.27618719087844e-06,9.88373175507391e-06,-0.252920854663914,-0.230491773275225,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",5.62371589615602e-06,9.88373175507391e-06,-0.252429932177279,-0.230491773275225,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",6.077839123079e-06,9.88373175507391e-06,-0.25130449446414,-0.230491773275225,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",2.61909278605688e-06,9.88373175507391e-06,-0.241227278596723,-0.210281359975754,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",6.46775235114062e-06,9.88373175507391e-06,-0.252854459340974,-0.230491773275225,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",4.71433932613956e-06,9.88373175507391e-06,-0.233087250574719,-0.215878445111547,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",2.60279813836023e-06,9.88373175507391e-06,-0.243830335524255,-0.2085959861058,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",7.5245045338172e-06,1.0019361769381e-05,-0.249488143212491,-0.230491773275225,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",5.47159486910964e-06,9.88373175507391e-06,-0.253425696019019,-0.225132688940258,FALSE
"RSV_genus350","Niabella","Bacteroidetes",6.72650730757369e-06,9.88373175507391e-06,-0.250321121597655,-0.230491773275225,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",3.40477661109688e-06,9.88373175507391e-06,-0.242100662546292,-0.212376787583984,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",3.45132523640462e-06,9.88373175507391e-06,-0.249659349538054,-0.212259238551891,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",1.5804434260794e-05,1.85088338127017e-05,-0.233790249293525,-0.18799692781632,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",5.58080874206955e-06,9.88373175507391e-06,-0.249742597331533,-0.206421168723368,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",7.74002337276595e-06,1.01207622692671e-05,-0.244289181727941,-0.230491773275225,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",7.09921767300527e-06,9.88373175507391e-06,-0.249468899472176,-0.230491773275225,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",3.16912638564274e-06,9.88373175507391e-06,-0.247742816244443,-0.20567423017653,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",6.077839123079e-06,9.88373175507391e-06,-0.253211644065304,-0.230491773275225,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",5.76129507480658e-06,9.88373175507391e-06,-0.251160078727431,-0.230491773275225,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",2.32950227917702e-06,9.88373175507391e-06,-0.24986734374611,-0.201502508030704,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",9.17325677795043e-06,1.14517371160701e-05,-0.245829375812705,-0.230491773275225,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",6.03404488034705e-06,9.88373175507391e-06,-0.253077731181063,-0.230491773275225,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",9.84726551178806e-06,1.21361573676571e-05,-0.247191885041082,-0.223729361757567,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",5.61465665133037e-06,9.88373175507391e-06,-0.253173275341467,-0.230491773275225,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",1.13487133075915e-05,1.37290583858106e-05,-0.236755691461497,-0.169658249356624,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",6.03646995039442e-06,9.88373175507391e-06,-0.253425696019019,-0.230491773275225,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",5.80786645428527e-06,9.88373175507391e-06,-0.253359300696079,-0.230491773275225,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",1.96810281322349e-06,9.88373175507391e-06,-0.252320469148405,-0.198237914568722,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus388","Simkania","Chlamydiae",3.49417121795194e-06,9.88373175507391e-06,-0.244890487378695,-0.211922687959272,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus395","Longilinea","Chloroflexi",6.03404488034705e-06,9.88373175507391e-06,-0.252920854663914,-0.230491773275225,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",6.53022580805459e-06,9.88373175507391e-06,-0.250609350945904,-0.230491773275225,FALSE
"RSV_genus402","Chloronema","Chloroflexi",6.00501666634336e-06,9.88373175507391e-06,-0.253303164250403,-0.230491773275225,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",6.50152081013766e-06,9.88373175507391e-06,-0.252520777355586,-0.230491773275225,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",5.890234684258e-06,9.88373175507391e-06,-0.253425696019019,-0.230491773275225,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",5.8642278018813e-06,9.88373175507391e-06,-0.253002115971749,-0.230491773275225,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",6.06808086102494e-06,9.88373175507391e-06,-0.253611721373632,-0.230491773275225,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",2.76906780534721e-06,9.88373175507391e-06,-0.252316984279135,-0.206491866319966,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",6.077839123079e-06,9.88373175507391e-06,-0.253077731181063,-0.230491773275225,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",9.84339357739776e-06,1.21361573676571e-05,-0.248976717911168,-0.230491773275225,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",6.40328406756611e-06,9.88373175507391e-06,-0.251542781235684,-0.230491773275225,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",5.03035314834685e-06,9.88373175507391e-06,-0.245793874168577,-0.219259650870376,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",8.75557498007469e-06,1.10014711663699e-05,-0.248990850931987,-0.230491773275225,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",7.56654180389388e-06,1.00440013674264e-05,-0.243204412549712,-0.225132688940258,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",7.78939944382481e-06,1.01577979233661e-05,-0.246383293021559,-0.230491773275225,FALSE
"RSV_genus463","Bacillus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",7.71851556837715e-06,1.0120064569951e-05,-0.249974158592683,-0.230491773275225,FALSE
"RSV_genus465","Geobacillus","Firmicutes",1.63358482941042e-05,1.90617818667601e-05,-0.22853202222427,-0.188446855632186,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",6.077839123079e-06,9.88373175507391e-06,-0.252361179784235,-0.230491773275225,FALSE
"RSV_genus467","Marinococcus","Firmicutes",5.83598200716147e-06,9.88373175507391e-06,-0.253425696019019,-0.230491773275225,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",6.81584638822043e-06,9.88373175507391e-06,-0.249043169436911,-0.230491773275225,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus472","Terribacillus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",6.24855163396375e-06,9.88373175507391e-06,-0.25239824558697,-0.230491773275225,FALSE
"RSV_genus474","Thermicanus","Firmicutes",1.00387825613727e-05,1.2356409657812e-05,-0.228032212357002,-0.177535232167573,FALSE
"RSV_genus475","Gemella","Firmicutes",0.0027140337111641,0.0028844080740896,7.40682159189653,7.01508631099158,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",6.75886385396837e-06,9.88373175507391e-06,-0.250972580592647,-0.230491773275225,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",5.92826001282018e-06,9.88373175507391e-06,-0.252520777355586,-0.230491773275225,FALSE
"RSV_genus479","Cohnella","Firmicutes",6.05103996932491e-06,9.88373175507391e-06,-0.252738489300508,-0.230491773275225,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",7.89846160800876e-06,1.02584326402806e-05,-0.232712579128035,-0.199667538574023,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",6.60119849224576e-06,9.88373175507391e-06,-0.252064563601582,-0.230491773275225,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",7.10205081777522e-06,9.88373175507391e-06,-0.250108872449898,-0.230491773275225,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",6.38022635240763e-06,9.88373175507391e-06,-0.251184769800307,-0.230491773275225,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",6.077839123079e-06,9.88373175507391e-06,-0.253077731181063,-0.230491773275225,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",9.15517861442303e-06,1.14439732680288e-05,-0.242322563260335,-0.230491773275225,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",6.07539815064845e-06,9.88373175507391e-06,-0.253211644065304,-0.230491773275225,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",5.93541586832341e-06,9.88373175507391e-06,-0.253254536649301,-0.230491773275225,FALSE
"RSV_genus491","Macrococcus","Firmicutes",6.06808086102494e-06,9.88373175507391e-06,-0.252727617864547,-0.230491773275225,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",6.06808086102494e-06,9.88373175507391e-06,-0.252798322895297,-0.230491773275225,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",0.0021951789437979,0.00233555422355565,0.378940527074833,0.527318777900452,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",6.0729581163912e-06,9.88373175507391e-06,-0.253359300696079,-0.230491773275225,FALSE
"RSV_genus496","Laceyella","Firmicutes",5.92826001282018e-06,9.88373175507391e-06,-0.252587172678526,-0.230491773275225,FALSE
"RSV_genus497","Planifilum","Firmicutes",6.58272763419153e-06,9.88373175507391e-06,-0.251795201913237,-0.230491773275225,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",5.890234684258e-06,9.88373175507391e-06,-0.253303164250403,-0.230491773275225,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.0615813455388031,0.0634893145779327,2.86289344437322,2.45974550206732,FALSE
"RSV_genus500","Aerococcus","Firmicutes",7.06530413762511e-06,9.88373175507391e-06,-0.234633533374276,-0.205160276441614,FALSE
"RSV_genus501","Eremococcus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus502","Facklamia","Firmicutes",7.63912863805244e-06,1.00569701715152e-05,-0.250349731329084,-0.230491773275225,FALSE
"RSV_genus503","Globicatella","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",5.94736066815904e-06,9.88373175507391e-06,-0.252854459340974,-0.230491773275225,FALSE
"RSV_genus508","Atopostipes","Firmicutes",2.18407123741969e-05,2.50609838776457e-05,-0.21956302595186,-0.223729361757567,FALSE
"RSV_genus509","Desemzia","Firmicutes",6.077839123079e-06,9.88373175507391e-06,-0.253173275341467,-0.230491773275225,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",1.36411021249937e-06,9.88373175507391e-06,-0.226036369829359,-0.176818117950653,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.372136316750215,0.378012153330482,6.77502502508936,6.8005475524875,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",2.3896276281013e-06,9.88373175507391e-06,-0.251209761973063,-0.221751483181429,FALSE
"RSV_genus514","Trichococcus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",7.18754975094411e-06,9.88373175507391e-06,-0.243652539389498,-0.193438651725378,FALSE
"RSV_genus516","Enterococcus","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",6.77509790784233e-06,9.88373175507391e-06,-0.251782994086566,-0.230491773275225,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",1.80017845609834e-13,8.68586105067451e-11,2.08350601934218,3.47036187315741,TRUE
"RSV_genus521","Pediococcus","Firmicutes",1.97972918259671e-06,9.88373175507391e-06,-0.252369096749506,-0.219259650870376,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",6.0729581163912e-06,9.88373175507391e-06,-0.252268356678033,-0.230491773275225,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",2.46148635069086e-06,9.88373175507391e-06,-0.218910421687702,-0.179406743374557,FALSE
"RSV_genus524","Oenococcus","Firmicutes",6.34197326332822e-06,9.88373175507391e-06,-0.251229700252296,-0.230491773275225,FALSE
"RSV_genus525","Weissella","Firmicutes",7.3059915313413e-06,9.90997623821936e-06,-0.221195165060792,-0.148501149723151,FALSE
"RSV_genus528","Lactococcus","Firmicutes",1.46938705297478e-05,1.7313290673024e-05,-0.0843355848569667,0.0279587346872984,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.0242394445839795,0.0253424312281042,9.54897890704556,9.65006798813445,FALSE
"RSV_genus533","Catabacter","Firmicutes",2.0048654107087e-06,9.88373175507391e-06,-0.245889786731703,-0.187532876589841,FALSE
"RSV_genus534","Christensenella","Firmicutes",4.36019286879973e-06,9.88373175507391e-06,-0.251534597384318,-0.214989071663771,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.000101628747949489,0.000112210230859562,-0.0715769732810672,-0.023093359364415,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",5.75202379064598e-06,9.88373175507391e-06,-0.252920854663914,-0.230491773275225,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",2.66734708037902e-05,3.03179026215047e-05,-0.219996681370474,-0.225132688940258,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",8.72792541222179e-06,1.09810274091187e-05,-0.246291353889167,-0.230491773275225,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",6.08516767284206e-06,9.88373175507391e-06,-0.251715267259182,-0.230491773275225,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",5.93302966512834e-06,9.88373175507391e-06,-0.253303164250403,-0.230491773275225,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",1.09733879979887e-05,1.33534923304655e-05,-0.24437028015384,-0.225132688940258,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",6.58272763419153e-06,9.88373175507391e-06,-0.252920854663914,-0.230491773275225,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus548","Fonticella","Firmicutes",5.97131932184375e-06,9.88373175507391e-06,-0.253106880018526,-0.230491773275225,FALSE
"RSV_genus550","Oxobacter","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus552","Sarcina","Firmicutes",7.3118166648831e-06,9.90997623821936e-06,-0.246752329450431,-0.230491773275225,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.0185084580730925,0.0193926840830991,1.15115223918152,0.66490262768272,TRUE
"RSV_genus556","Acetobacterium","Firmicutes",6.3930263683042e-06,9.88373175507391e-06,-0.25165422741599,-0.230491773275225,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus558","Eubacterium","Firmicutes",6.07539815064845e-06,9.88373175507391e-06,-0.253303164250403,-0.230491773275225,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",7.93319222895566e-05,8.79946034591059e-05,0.453060728477597,0.565902510207886,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",3.47966773781301e-05,3.91817895798081e-05,-0.0675019544316454,-0.0447799028916853,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.00215807298338082,0.00229860974499172,-0.0132447456049625,-0.0579212109486121,FALSE
"RSV_genus563","Finegoldia","Firmicutes",5.79385733986909e-06,9.88373175507391e-06,-0.111962267233347,-0.0834358064596352,FALSE
"RSV_genus564","Gallicola","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus565","Helcococcus","Firmicutes",5.70358337039141e-06,9.88373175507391e-06,-0.25286995810806,-0.230491773275225,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.000211188559647426,0.000231062312992932,-0.125790047379371,-0.152669848615438,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.13663809534806,0.140123020202846,4.71975050259849,4.49224322859515,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.00107843777540094,0.00115890028202885,0.0992439397744063,0.163470838344561,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",6.0534715754416e-06,9.88373175507391e-06,-0.253425696019019,-0.230491773275225,FALSE
"RSV_genus572","Tissierella","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
