"OTU","Genus","Phylum","p_value","p_adj_BH","control","Colon.cancer","in_top_panel"
"RSV_genus171","Propioniciclava","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.40907814380249,0.431432140731588,-0.110770979847848,-0.217835215046443,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",0.141646551001882,0.186796757689188,-0.246697751652131,-0.217835215046443,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",0.140463719747939,0.186796757689188,-0.24717602953672,-0.217835215046443,FALSE
"RSV_genus175","Crossiella","Actinobacteria",0.13992858686984,0.186796757689188,-0.249858648902031,-0.217835215046443,FALSE
"RSV_genus176","Lentzea","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus178","Prauserella","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",0.147453168700885,0.186796757689188,-0.240925595788954,-0.217835215046443,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",0.140892958175734,0.186796757689188,-0.25132234823656,-0.217835215046443,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",0.139395024060661,0.186796757689188,-0.252207054669723,-0.217835215046443,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",0.141862431030897,0.186796757689188,-0.250855574517173,-0.217835215046443,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",0.14197046577676,0.186796757689188,-0.248932927259983,-0.217835215046443,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",0.139821748782368,0.186796757689188,-0.251683469929611,-0.217835215046443,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",0.139395024060661,0.186796757689188,-0.251384521036603,-0.217835215046443,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",0.139608260935849,0.186796757689188,-0.2529800385421,-0.217835215046443,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.374314279318245,0.397811981874567,5.18889180187533,5.42799212549869,FALSE
"RSV_genus194","Collinsella","Actinobacteria",0.146012333819947,0.186796757689188,-0.246999874586425,-0.217835215046443,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",0.155862632033029,0.186796757689188,-0.239191834345369,-0.217835215046443,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.951586651079325,0.957180299138899,0.737081329320114,0.596603671508319,FALSE
"RSV_genus197","Eggerthella","Actinobacteria",0.145681368804019,0.186796757689188,-0.244062334983803,-0.217835215046443,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.158431636801656,0.187270435899324,0.760097556427441,0.878042256600143,FALSE
"RSV_genus202","Parvibacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.179503203806772,0.202834416479549,-0.221962721206417,-0.217835215046443,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.801491417482575,0.814146545127037,0.0118381452928069,-0.217835215046443,FALSE
"RSV_genus207","Euzebya","Actinobacteria",0.140892958175734,0.186796757689188,-0.250980622992832,-0.217835215046443,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",0.151613497257677,0.186796757689188,-0.242356814756623,-0.217835215046443,FALSE
"RSV_genus211","Gaiella","Actinobacteria",0.150141690099998,0.186796757689188,-0.235798733642792,-0.217835215046443,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",0.141646551001882,0.186796757689188,-0.247845942174941,-0.217835215046443,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",0.150480367039981,0.186796757689188,-0.232384663596915,-0.217835215046443,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",0.139288499687322,0.186796757689188,-0.253211644065304,-0.217835215046443,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",0.139075638969093,0.186796757689188,-0.252076909396074,-0.217835215046443,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.086357437482391,0.186796757689188,0.733553930971457,1.29719141809924,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",0.440722613679822,0.46328684335624,0.640182934721791,0.477819329268713,FALSE
"RSV_genus242","Barnesiella","Bacteroidetes",0.169646620564176,0.195590189778291,-0.211519022506979,-0.217835215046443,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",0.150480367039981,0.186796757689188,-0.233135362660541,-0.217835215046443,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.156560114129802,0.186796757689188,0.0358143850381782,0.0866170287258988,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",0.141107955202884,0.186796757689188,-0.252008427155906,-0.217835215046443,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",0.149353704797787,0.186796757689188,-0.24076156467435,-0.217835215046443,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.21147400219216,0.234027995545223,0.0245850571421666,0.118894367952204,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",0.14197046577676,0.186796757689188,-0.249387499015641,-0.217835215046443,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.0543608205313419,0.186796757689188,-0.154164308461951,0.352543032419177,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.477666890050006,0.496711798381741,6.23383789673516,5.59515536764619,FALSE
"RSV_genus254","Proteiniphilum","Bacteroidetes",0.149353704797787,0.186796757689188,-0.242451278438598,-0.217835215046443,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.148233491367603,0.186796757689188,3.14736480229625,2.28598491704297,FALSE
"RSV_genus256","Alloprevotella","Bacteroidetes",0.155283200228212,0.186796757689188,6.50141378022809,5.37757125365514,FALSE
"RSV_genus258","Paraprevotella","Bacteroidetes",0.150141690099998,0.186796757689188,-0.240968665625628,-0.217835215046443,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",0.0457596313301449,0.186796757689188,6.84594426700938,5.28995505805625,FALSE
"RSV_genus260","Prevotella 1","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.090145839075113,0.186796757689188,3.74920493956727,2.86755681157276,FALSE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.516500977463249,0.533643943524663,4.84616072910044,4.53979851546282,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.999841170182627,0.999841170182627,7.9949588843149,7.77451190704585,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.19755838432412,0.219635761374166,-0.150985146741603,-0.217835215046443,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",0.142945623993964,0.186796757689188,-0.245400380130319,-0.217835215046443,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",0.139821748782368,0.186796757689188,-0.253425696019019,-0.217835215046443,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",0.139608260935849,0.186796757689188,-0.253611721373632,-0.217835215046443,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",0.0293797217466192,0.186796757689188,-0.144183997093122,-0.0568914238030334,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",0.139608260935849,0.186796757689188,-0.253506957326854,-0.217835215046443,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.389265407782205,0.411436055322922,-0.0510545010237904,-0.217835215046443,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",0.139821748782368,0.186796757689188,-0.25032430020603,-0.217835215046443,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",0.142078563703281,0.186796757689188,-0.244410792087439,-0.217835215046443,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",0.140249478028741,0.186796757689188,-0.251884835223339,-0.217835215046443,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",0.13992858686984,0.186796757689188,-0.249836147962529,-0.217835215046443,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",0.139714973477697,0.186796757689188,-0.253002115971749,-0.217835215046443,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",0.141754459445878,0.186796757689188,-0.249915456296011,-0.217835215046443,FALSE
"RSV_genus288","Emticicia","Bacteroidetes",0.139821748782368,0.186796757689188,-0.253077731181063,-0.217835215046443,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",0.140356567447052,0.186796757689188,-0.25223920784057,-0.217835215046443,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",0.139714973477697,0.186796757689188,-0.253611721373632,-0.217835215046443,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",0.146233296669888,0.186796757689188,-0.241942530133642,-0.217835215046443,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",0.138969302584155,0.186796757689188,-0.253025618710692,-0.217835215046443,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",0.140570934951333,0.186796757689188,-0.248644658048995,-0.217835215046443,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",0.141862431030897,0.186796757689188,-0.249696421378409,-0.217835215046443,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",0.139821748782368,0.186796757689188,-0.251855360801536,-0.217835215046443,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",0.139821748782368,0.186796757689188,-0.253303164250403,-0.217835215046443,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",0.141323204317684,0.186796757689188,-0.247041033027077,-0.217835215046443,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",0.140892958175734,0.186796757689188,-0.251216456390616,-0.217835215046443,FALSE
"RSV_genus301","Runella","Bacteroidetes",0.141323204317684,0.186796757689188,-0.251433493328747,-0.217835215046443,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",0.139608260935849,0.186796757689188,-0.252459475347276,-0.217835215046443,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",0.14283701990991,0.186796757689188,-0.251444699322435,-0.217835215046443,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",0.140892958175734,0.186796757689188,-0.251432880770049,-0.217835215046443,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",0.139821748782368,0.186796757689188,-0.252420594074361,-0.217835215046443,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",0.138969302584155,0.186796757689188,-0.252349617985868,-0.217835215046443,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",0.144144454921998,0.186796757689188,-0.250058442042839,-0.217835215046443,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",0.14121554823939,0.186796757689188,-0.250408944633641,-0.217835215046443,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",0.139821748782368,0.186796757689188,-0.252939533940821,-0.217835215046443,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",0.64691977097122,0.663419318796204,4.41699207311735,4.44676872407425,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.999523510573056,0.999841170182627,4.44329858848612,4.06318812758939,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.105022923681843,0.186796757689188,-0.1828329686156,0.171346814764619,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",0.139821748782368,0.186796757689188,-0.251970355831888,-0.217835215046443,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.0158283067886633,0.186796757689188,0.458230862918999,1.18866992639316,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",0.145021162173088,0.186796757689188,-0.24561082621051,-0.217835215046443,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.172384664192308,0.197566746966244,-0.218495735399915,-0.217835215046443,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus328","Gramella","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",0.142078563703281,0.186796757689188,-0.246792983644863,-0.217835215046443,FALSE
"RSV_genus331","Myroides","Bacteroidetes",0.140356567447052,0.186796757689188,-0.252920854663914,-0.217835215046443,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",0.138863028821956,0.186796757689188,-0.252429932177279,-0.217835215046443,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",0.139821748782368,0.186796757689188,-0.25130449446414,-0.217835215046443,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",0.147453168700885,0.186796757689188,-0.241227278596723,-0.217835215046443,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",0.140678213077156,0.186796757689188,-0.252854459340974,-0.217835215046443,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",0.140678213077156,0.186796757689188,-0.233087250574719,0.313976784337978,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",0.143489595187643,0.186796757689188,-0.243830335524255,-0.217835215046443,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",0.142945623993964,0.186796757689188,-0.249488143212491,-0.217835215046443,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",0.139714973477697,0.186796757689188,-0.253425696019019,-0.217835215046443,FALSE
"RSV_genus350","Niabella","Bacteroidetes",0.141107955202884,0.186796757689188,-0.250321121597655,-0.217835215046443,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",0.147008681985489,0.186796757689188,-0.242100662546292,-0.217835215046443,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",0.14121554823939,0.186796757689188,-0.249659349538054,-0.217835215046443,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",0.157727840604197,0.187270435899324,-0.233790249293525,-0.217835215046443,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",0.13992858686984,0.186796757689188,-0.249742597331533,-0.217835215046443,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",0.143054291436617,0.186796757689188,-0.244289181727941,-0.217835215046443,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",0.141862431030897,0.186796757689188,-0.249468899472176,-0.217835215046443,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",0.144472742788138,0.186796757689188,-0.247742816244443,-0.217835215046443,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",0.139821748782368,0.186796757689188,-0.253211644065304,-0.217835215046443,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",0.139075638969093,0.186796757689188,-0.251160078727431,-0.217835215046443,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",0.14197046577676,0.186796757689188,-0.24986734374611,-0.217835215046443,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",0.0215057244819277,0.186796757689188,-0.245829375812705,-0.038659268123638,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",0.139714973477697,0.186796757689188,-0.253077731181063,-0.217835215046443,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",0.148121823968633,0.186796757689188,-0.247191885041082,-0.217835215046443,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",0.138863028821956,0.186796757689188,-0.253173275341467,-0.217835215046443,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",0.154474745088449,0.186796757689188,-0.236755691461497,-0.217835215046443,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",0.139714973477697,0.186796757689188,-0.253425696019019,-0.217835215046443,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",0.139288499687322,0.186796757689188,-0.253359300696079,-0.217835215046443,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",0.139821748782368,0.186796757689188,-0.252320469148405,-0.217835215046443,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus388","Simkania","Chlamydiae",0.150706475033922,0.186796757689188,-0.244890487378695,-0.217835215046443,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus395","Longilinea","Chloroflexi",0.139714973477697,0.186796757689188,-0.252920854663914,-0.217835215046443,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",0.140785554145321,0.186796757689188,-0.250609350945904,-0.217835215046443,FALSE
"RSV_genus402","Chloronema","Chloroflexi",0.139608260935849,0.186796757689188,-0.253303164250403,-0.217835215046443,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",0.140678213077156,0.186796757689188,-0.252520777355586,-0.217835215046443,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",0.139501611136835,0.186796757689188,-0.253425696019019,-0.217835215046443,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",0.139395024060661,0.186796757689188,-0.253002115971749,-0.217835215046443,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",0.139821748782368,0.186796757689188,-0.253611721373632,-0.217835215046443,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",0.140678213077156,0.186796757689188,-0.252316984279135,-0.217835215046443,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",0.139821748782368,0.186796757689188,-0.253077731181063,-0.217835215046443,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",0.14656522059334,0.186796757689188,-0.248976717911168,-0.217835215046443,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",0.140570934951333,0.186796757689188,-0.251542781235684,-0.217835215046443,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",0.147341950830086,0.186796757689188,-0.245793874168577,-0.217835215046443,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",0.144801603360299,0.186796757689188,-0.248990850931987,-0.217835215046443,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",0.146786823201649,0.186796757689188,-0.243204412549712,-0.217835215046443,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",0.143163022257595,0.186796757689188,-0.246383293021559,-0.217835215046443,FALSE
"RSV_genus463","Bacillus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",0.143054291436617,0.186796757689188,-0.249974158592683,-0.217835215046443,FALSE
"RSV_genus465","Geobacillus","Firmicutes",0.155746614611768,0.186796757689188,-0.22853202222427,-0.217835215046443,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",0.139821748782368,0.186796757689188,-0.252361179784235,-0.217835215046443,FALSE
"RSV_genus467","Marinococcus","Firmicutes",0.139395024060661,0.186796757689188,-0.253425696019019,-0.217835215046443,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",0.141646551001882,0.186796757689188,-0.249043169436911,-0.217835215046443,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus472","Terribacillus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",0.140142451473068,0.186796757689188,-0.25239824558697,-0.217835215046443,FALSE
"RSV_genus474","Thermicanus","Firmicutes",0.158196774364721,0.187270435899324,-0.228032212357002,-0.217835215046443,FALSE
"RSV_genus475","Gemella","Firmicutes",0.954123489594702,0.958094867282921,7.40682159189653,6.93972724592546,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",0.141323204317684,0.186796757689188,-0.250972580592647,-0.217835215046443,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",0.139608260935849,0.186796757689188,-0.252520777355586,-0.217835215046443,FALSE
"RSV_genus479","Cohnella","Firmicutes",0.139821748782368,0.186796757689188,-0.252738489300508,-0.217835215046443,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",0.157962175681443,0.187270435899324,-0.232712579128035,-0.217835215046443,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",0.141000425188292,0.186796757689188,-0.252064563601582,-0.217835215046443,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",0.141862431030897,0.186796757689188,-0.250108872449898,-0.217835215046443,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",0.140570934951333,0.186796757689188,-0.251184769800307,-0.217835215046443,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",0.139821748782368,0.186796757689188,-0.253077731181063,-0.217835215046443,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",0.14535097843081,0.186796757689188,-0.242322563260335,-0.217835215046443,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",0.139821748782368,0.186796757689188,-0.253211644065304,-0.217835215046443,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",0.139608260935849,0.186796757689188,-0.253254536649301,-0.217835215046443,FALSE
"RSV_genus491","Macrococcus","Firmicutes",0.139821748782368,0.186796757689188,-0.252727617864547,-0.217835215046443,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",0.139821748782368,0.186796757689188,-0.252798322895297,-0.217835215046443,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",0.835212163254409,0.846617371366076,0.378940527074833,0.194878223458066,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",0.139821748782368,0.186796757689188,-0.253359300696079,-0.217835215046443,FALSE
"RSV_genus496","Laceyella","Firmicutes",0.139608260935849,0.186796757689188,-0.252587172678526,-0.217835215046443,FALSE
"RSV_genus497","Planifilum","Firmicutes",0.140892958175734,0.186796757689188,-0.251795201913237,-0.217835215046443,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",0.139501611136835,0.186796757689188,-0.253303164250403,-0.217835215046443,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.230543341927077,0.25252477293942,2.86289344437322,1.83311383659405,FALSE
