"OTU","Genus","Phylum","p_value","p_adj_BH","control","Diabetes","in_top_panel"
"RSV_genus1","Bryocella","Acidobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus2","Candidatus Koribacter","Acidobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus3","Edaphobacter","Acidobacteria",1.33836479747793e-05,2.33627662037503e-05,-0.253506957326854,-0.238283304872835,FALSE
"RSV_genus10","Bryobacter","Acidobacteria",1.09128721924979e-05,2.33627662037503e-05,-0.246241505388386,-0.227419900996727,FALSE
"RSV_genus11","Candidatus Solibacter","Acidobacteria",1.42738721414138e-05,2.33627662037503e-05,-0.251558856215011,-0.238283304872835,FALSE
"RSV_genus16","Blastocatella","Acidobacteria",2.44609622491478e-06,2.33627662037503e-05,-0.230480207579393,-0.197488133903114,FALSE
"RSV_genus19","Geothrix","Acidobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus27","CL500-29 marine group","Actinobacteria",1.67391314677681e-05,2.38533624332154e-05,-0.250510923738235,-0.238283304872835,FALSE
"RSV_genus28","Illumatobacter","Actinobacteria",1.32293301938118e-05,2.33627662037503e-05,-0.250564973266683,-0.233138570608264,FALSE
"RSV_genus30","Candidatus Microthrix","Actinobacteria",7.26817296969663e-06,2.33627662037503e-05,-0.251973043416483,-0.231703483277912,FALSE
"RSV_genus31","Iamia","Actinobacteria",1.1338312657907e-05,2.33627662037503e-05,-0.242076853128859,-0.229263203782381,FALSE
"RSV_genus35","Actinomyces","Actinobacteria",0.109020194550359,0.113366904893423,6.89164062822022,6.90324139852687,FALSE
"RSV_genus36","Actinotignum","Actinobacteria",1.38837299847451e-05,2.33627662037503e-05,-0.252520777355586,-0.229672780890724,FALSE
"RSV_genus37","Arcanobacterium","Actinobacteria",1.45129528174901e-05,2.34313225420484e-05,-0.252342109141293,-0.238283304872835,FALSE
"RSV_genus38","Mobiluncus","Actinobacteria",0.360662225629306,0.369076402685345,0.160339936231602,0.034823679352135,FALSE
"RSV_genus40","Trueperella","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus41","Varibaculum","Actinobacteria",3.64824596926385e-05,4.41726143078998e-05,-0.235114318392955,-0.222529949532895,FALSE
"RSV_genus42","Actinopolyspora","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus43","Aeriscardovia","Actinobacteria",1.65125252170872e-05,2.38120546405837e-05,-0.175852546934908,-0.141595754769302,FALSE
"RSV_genus44","Alloscardovia","Actinobacteria",0.000270757427691157,0.000302058864418458,0.933381989714899,1.09483319047353,FALSE
"RSV_genus45","Bifidobacterium","Actinobacteria",0.0103977863635468,0.0111860243487432,1.7472695477804,1.99453908720019,TRUE
"RSV_genus46","Gardnerella","Actinobacteria",0.000664613259862323,0.000732973480876733,-0.0173290432073946,-0.0516919891934483,FALSE
"RSV_genus47","Metascardovia","Actinobacteria",5.45733021863839e-05,6.42234592803177e-05,-0.155105023804229,-0.171617571499722,FALSE
"RSV_genus49","Parascardovia","Actinobacteria",4.76178048533125e-06,2.33627662037503e-05,0.529236703578272,0.710394351969971,TRUE
"RSV_genus50","Pseudoscardovia","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus51","Scardovia","Actinobacteria",0.333714508468983,0.342225824306662,2.39151625535254,2.2884669523733,FALSE
"RSV_genus52","Corynebacterium","Actinobacteria",0.105260977574032,0.109575882803604,4.91624521843736,4.67647030422411,FALSE
"RSV_genus53","Corynebacterium 1","Actinobacteria",4.66766150427631e-07,2.33627662037503e-05,-0.0784619198905568,0.0298155548051287,FALSE
"RSV_genus55","Turicella","Actinobacteria",1.58235484754816e-05,2.35386188683286e-05,-0.252353431277881,-0.238283304872835,FALSE
"RSV_genus56","Dietzia","Actinobacteria",1.82533026911829e-05,2.47800718304713e-05,-0.249851961381793,-0.238283304872835,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",0.000202245323326056,0.00022720225495884,-0.0274327970490464,-0.0171137851235081,FALSE
"RSV_genus59","Gordonia","Actinobacteria",1.53525047326612e-05,2.35386188683286e-05,-0.251959799554804,-0.238283304872835,FALSE
"RSV_genus61","Nocardia","Actinobacteria",1.45724404193186e-05,2.34313225420484e-05,-0.250242878578553,-0.238283304872835,FALSE
"RSV_genus62","Rhodococcus","Actinobacteria",8.13302756861207e-06,2.33627662037503e-05,-0.238143793448927,-0.20859904143127,FALSE
"RSV_genus63","Williamsia","Actinobacteria",7.54556574981321e-06,2.33627662037503e-05,-0.250513953992695,-0.231979945788522,FALSE
"RSV_genus64","Tsukamurella","Actinobacteria",1.36776339307765e-05,2.33627662037503e-05,-0.253211644065304,-0.238283304872835,FALSE
"RSV_genus65","Acidothermus","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus66","Cryptosporangium","Actinobacteria",1.1779558499279e-05,2.33627662037503e-05,-0.251880625164198,-0.232299098334748,FALSE
"RSV_genus67","Fodinicola","Actinobacteria",7.29709709574161e-06,2.33627662037503e-05,-0.253303164250403,-0.230356511091285,FALSE
"RSV_genus68","Frankia","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus69","Jatrophihabitans","Actinobacteria",1.32773712188302e-05,2.33627662037503e-05,-0.24946131326572,-0.238283304872835,FALSE
"RSV_genus70","Blastococcus","Actinobacteria",7.45076365021814e-06,2.33627662037503e-05,-0.249329844458168,-0.228205593795288,FALSE
"RSV_genus71","Geodermatophilus","Actinobacteria",7.03194849983612e-06,2.33627662037503e-05,-0.248432965569716,-0.225501139026247,FALSE
"RSV_genus72","Modestobacter","Actinobacteria",1.65758370853454e-05,2.38120546405837e-05,-0.25030187050896,-0.238283304872835,FALSE
"RSV_genus75","Nakamurella","Actinobacteria",1.42738721414138e-05,2.33627662037503e-05,-0.252486068622955,-0.238283304872835,FALSE
"RSV_genus76","Candidatus Planktophila","Actinobacteria",1.42155475339987e-05,2.33627662037503e-05,-0.252959223387751,-0.238283304872835,FALSE
"RSV_genus78","Sporichthya","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus79","hgcI clade","Actinobacteria",1.30451272228745e-05,2.33627662037503e-05,-0.249072262071571,-0.23425450539239,FALSE
"RSV_genus81","Angustibacter","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",9.27174571781126e-06,2.33627662037503e-05,-0.252920854663914,-0.23425450539239,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",1.37836389429879e-05,2.33627662037503e-05,-0.251132234366801,-0.238283304872835,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",1.71930545309954e-05,2.42562830736996e-05,-0.246173933579284,-0.238283304872835,FALSE
"RSV_genus87","Georgenia","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",2.93203851112197e-06,2.33627662037503e-05,-0.245753875139029,-0.215092478257309,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",1.60257747113905e-05,2.35386188683286e-05,-0.251047159766953,-0.238283304872835,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",1.19931727487211e-05,2.33627662037503e-05,-0.25401179868196,-0.230752070587688,FALSE
"RSV_genus92","Demequina","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",2.7503050483842e-05,3.42457338282677e-05,-0.243327559817299,-0.238283304872835,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",1.76713284278561e-05,2.44309652242525e-05,-0.247661399511686,-0.238283304872835,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",9.08010899742215e-06,2.33627662037503e-05,-0.251765798503195,-0.225059952244755,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",1.35070325201778e-05,2.33627662037503e-05,-0.253254536649301,-0.238283304872835,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",1.41097755436139e-05,2.33627662037503e-05,-0.252811566756976,-0.238283304872835,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",1.38369348658969e-05,2.33627662037503e-05,-0.252334752000974,-0.238283304872835,FALSE
"RSV_genus101","Janibacter","Actinobacteria",7.21961196489933e-06,2.33627662037503e-05,-0.240285727042527,-0.220237665017429,FALSE
"RSV_genus102","Knoellia","Actinobacteria",1.41335937290046e-05,2.33627662037503e-05,-0.248839195677717,-0.223232338517539,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",1.57516464194605e-05,2.35386188683286e-05,-0.250929880190859,-0.238283304872835,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",1.71766429517984e-05,2.42562830736996e-05,-0.249887915455313,-0.238283304872835,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",1.38369348658969e-05,2.33627662037503e-05,-0.252959223387751,-0.238283304872835,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus110","Agromyces","Actinobacteria",9.73562929949436e-06,2.33627662037503e-05,-0.25145658758076,-0.219731877613017,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",1.27086295586389e-05,2.33627662037503e-05,-0.251459868378263,-0.238283304872835,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",1.3165533399721e-05,2.33627662037503e-05,-0.251626638178597,-0.225181986480021,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",1.82576487787203e-05,2.47800718304713e-05,-0.243956150729507,-0.233516047951523,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",8.6418860285788e-06,2.33627662037503e-05,-0.250423963919342,-0.23397804288178,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",1.347120479802e-05,2.33627662037503e-05,-0.253303164250403,-0.238283304872835,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",1.55117345948508e-05,2.35386188683286e-05,-0.249770700073958,-0.238283304872835,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",7.96198901462916e-06,2.33627662037503e-05,-0.247981444849969,-0.231459626061232,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",1.74993774008144e-05,2.43794482720717e-05,-0.249668623611775,-0.238283304872835,FALSE
"RSV_genus124","Microcella","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",1.35037717022521e-05,2.33627662037503e-05,-0.252310113017553,-0.238283304872835,FALSE
"RSV_genus127","Schumannella","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",1.310203017733e-05,2.33627662037503e-05,-0.243347897971536,-0.229949243401334,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",1.3806931771682e-05,2.33627662037503e-05,-0.24582264583652,-0.230922335801429,FALSE
"RSV_genus131","Kocuria","Actinobacteria",4.06286989261923e-05,4.8643541518332e-05,-0.218178423617696,-0.186523567921678,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",5.11006064176397e-07,2.33627662037503e-05,-0.189689559503734,-0.131675399151115,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",1.28447091309144e-05,2.33627662037503e-05,-0.236878083977377,-0.21357305432631,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.000623239253296221,0.00068813029683164,8.27047313453778,8.49189537373182,TRUE
"RSV_genus136","Sinomonas","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",1.37869641936307e-05,2.33627662037503e-05,-0.252959223387751,-0.238283304872835,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",7.28985576191515e-06,2.33627662037503e-05,-0.252247710158122,-0.229457880696766,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",1.38803824766417e-05,2.33627662037503e-05,-0.253211644065304,-0.238283304872835,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",2.04421914086999e-05,2.66217472461476e-05,-0.23754885679381,-0.238283304872835,FALSE
"RSV_genus146","Asanoa","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",1.3380415577935e-05,2.33627662037503e-05,-0.252839593356079,-0.238283304872835,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",1.57516464194605e-05,2.35386188683286e-05,-0.250999209239707,-0.238283304872835,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus150","Longispora","Actinobacteria",1.42635630076108e-05,2.33627662037503e-05,-0.253359300696079,-0.238283304872835,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",1.42463968958684e-05,2.33627662037503e-05,-0.252449358972874,-0.238283304872835,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",9.91857466325479e-06,2.33627662037503e-05,-0.24233061229893,-0.230225705911944,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",7.14823969656142e-06,2.33627662037503e-05,-0.253025618710692,-0.231883631056359,FALSE
"RSV_genus156","Virgisporangium","Actinobacteria",1.57894506930225e-05,2.35386188683286e-05,-0.252920854663914,-0.238283304872835,FALSE
"RSV_genus160","Aeromicrobium","Actinobacteria",1.62810488189575e-05,2.36428537701759e-05,-0.248394708957934,-0.238283304872835,FALSE
"RSV_genus161","Kribbella","Actinobacteria",3.41409695230719e-06,2.33627662037503e-05,-0.250149150263143,-0.210217076609261,FALSE
"RSV_genus162","Marmoricola","Actinobacteria",4.31054447614059e-06,2.33627662037503e-05,-0.246853236450811,-0.217309589864105,FALSE
"RSV_genus163","Mumia","Actinobacteria",1.38369348658969e-05,2.33627662037503e-05,-0.252444404256175,-0.238283304872835,FALSE
"RSV_genus165","Nocardioides","Actinobacteria",1.41540398323657e-05,2.33627662037503e-05,-0.213445497831331,-0.199114341911138,FALSE
"RSV_genus166","Aestuariimicrobium","Actinobacteria",1.40216427246094e-05,2.33627662037503e-05,-0.253359300696079,-0.238283304872835,FALSE
"RSV_genus167","Microlunatus","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus168","Micropruina","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",0.000110358831391196,0.00012618041740818,-0.129025594870461,-0.115943317812822,FALSE
"RSV_genus171","Propioniciclava","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",3.85424222414737e-05,4.63758571858132e-05,-0.110770979847848,-0.0827217640699986,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",3.52067303287959e-06,2.33627662037503e-05,-0.246697751652131,-0.21507020244126,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",7.55304978795316e-06,2.33627662037503e-05,-0.24717602953672,-0.230982351405721,FALSE
"RSV_genus175","Crossiella","Actinobacteria",1.43324249220242e-05,2.33627662037503e-05,-0.249858648902031,-0.238283304872835,FALSE
"RSV_genus176","Lentzea","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus178","Prauserella","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",1.08465496950668e-05,2.33627662037503e-05,-0.240925595788954,-0.226738896791787,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",1.11793316072364e-05,2.33627662037503e-05,-0.25132234823656,-0.234951135281875,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",1.3380415577935e-05,2.33627662037503e-05,-0.252207054669723,-0.238283304872835,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",9.20593356870144e-06,2.33627662037503e-05,-0.250855574517173,-0.23397804288178,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",3.26839614943022e-06,2.33627662037503e-05,-0.25401179868196,-0.221435694458639,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",2.66260886286222e-06,2.33627662037503e-05,-0.248932927259983,-0.213171822535121,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",8.46688906283137e-06,2.33627662037503e-05,-0.25401179868196,-0.231791598421636,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",1.42498285412245e-05,2.33627662037503e-05,-0.251683469929611,-0.238283304872835,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",6.90543130484607e-06,2.33627662037503e-05,-0.251384521036603,-0.232417438736073,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",1.37007558668263e-05,2.33627662037503e-05,-0.2529800385421,-0.238283304872835,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.43179137208451,0.439998599853804,5.18889180187533,5.33655694874978,FALSE
"RSV_genus194","Collinsella","Actinobacteria",2.59844835413243e-05,3.26073167976307e-05,-0.246999874586425,-0.238283304872835,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",5.57664461241421e-05,6.53883602792189e-05,-0.239191834345369,-0.231618965690914,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.0371532032798562,0.0392692674316114,0.737081329320114,0.829689789993096,FALSE
"RSV_genus197","Eggerthella","Actinobacteria",2.46093294946069e-05,3.10837735108582e-05,-0.244062334983803,-0.238283304872835,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.0436547935458694,0.0459398863378015,0.760097556427441,0.778168237111973,FALSE
"RSV_genus202","Parvibacter","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",1.23624293508216e-05,2.33627662037503e-05,-0.221962721206417,-0.202751392269234,FALSE
"RSV_genus204","Slackia","Actinobacteria",2.2095198636247e-05,2.84291555786379e-05,0.0118381452928069,0.0694785912390749,FALSE
"RSV_genus207","Euzebya","Actinobacteria",1.60257747113905e-05,2.35386188683286e-05,-0.250980622992832,-0.238283304872835,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",4.48197784804215e-05,5.34624057275733e-05,-0.242356814756623,-0.238283304872835,FALSE
"RSV_genus211","Gaiella","Actinobacteria",7.5924575790131e-06,2.33627662037503e-05,-0.235798733642792,-0.212182422478133,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",1.04770785879344e-05,2.33627662037503e-05,-0.25401179868196,-0.232417438736073,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",1.11929526062666e-05,2.33627662037503e-05,-0.247845942174941,-0.236008745268968,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",4.37002419109017e-06,2.33627662037503e-05,-0.232384663596915,-0.20433299941509,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",1.31942055508059e-05,2.33627662037503e-05,-0.253211644065304,-0.238283304872835,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",1.30956959522053e-05,2.33627662037503e-05,-0.252076909396074,-0.238283304872835,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.63574425504314,0.641729295101078,0.733553930971457,0.555778467812991,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",0.000416636796581192,0.00046319643859545,0.640182934721791,0.717097359081067,FALSE
"RSV_genus242","Barnesiella","Bacteroidetes",0.000107217888756908,0.0001228803594423,-0.211519022506979,-0.222640692151841,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",3.23858310709297e-05,3.95098950486057e-05,-0.233135362660541,-0.232676575678007,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.00919532915068625,0.00990345159644222,0.0358143850381782,-0.00282661399452158,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",9.6430053178319e-06,2.33627662037503e-05,-0.252008427155906,-0.232542955551428,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",3.61397527719876e-05,4.38677502200855e-05,-0.24076156467435,-0.238283304872835,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.00509936746582786,0.00552908944328527,0.0245850571421666,-0.0246042246244168,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",1.73166185246346e-05,2.43239255840937e-05,-0.249387499015641,-0.238283304872835,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",4.91284189999547e-05,5.82419217874156e-05,-0.154164308461951,-0.178505836946039,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.0571625873131681,0.0598934818210719,6.23383789673516,5.99518295591422,FALSE
"RSV_genus254","Proteiniphilum","Bacteroidetes",1.14158323914211e-05,2.33627662037503e-05,-0.242451278438598,-0.223212251383364,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.011288903639614,0.0121176774329561,3.14736480229625,2.84945697417941,TRUE
"RSV_genus256","Alloprevotella","Bacteroidetes",6.86617599370845e-05,7.96377383885656e-05,6.50141378022809,6.09969285750466,TRUE
"RSV_genus258","Paraprevotella","Bacteroidetes",2.52643200682526e-05,3.17862697077754e-05,-0.240968665625628,-0.221942051195297,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",0.0796246058408084,0.0831577322904547,6.84594426700938,6.70518916162796,FALSE
"RSV_genus260","Prevotella 1","Bacteroidetes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.00604503324827277,0.00653975009482424,3.74920493956727,3.41879664330745,TRUE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.0928769385955598,0.0967886023161071,4.84616072910044,4.96547611477678,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.507484000749029,0.514413929330686,7.9949588843149,8.03832061968508,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.000165498815541853,0.000187128699031657,-0.150985146741603,-0.193623739122707,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",1.93986690150284e-05,2.57138950542616e-05,-0.245400380130319,-0.238283304872835,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",1.42498285412245e-05,2.33627662037503e-05,-0.253425696019019,-0.238283304872835,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",1.15274530132552e-05,2.33627662037503e-05,-0.253611721373632,-0.234573657938616,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",5.52538820651671e-05,6.48661754171366e-05,-0.144183997093122,-0.153972657308127,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",8.83989672047932e-06,2.33627662037503e-05,-0.253506957326854,-0.2329728507166,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.0115646199421852,0.0123998424935653,-0.0510545010237904,-0.13195169255863,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",1.1779558499279e-05,2.33627662037503e-05,-0.25032430020603,-0.230752070587688,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",9.0711846866151e-06,2.33627662037503e-05,-0.244410792087439,-0.228441503234934,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",1.45654298281725e-05,2.34313225420484e-05,-0.251884835223339,-0.238283304872835,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",1.43566014081077e-05,2.33627662037503e-05,-0.249836147962529,-0.238283304872835,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",1.38302621422648e-05,2.33627662037503e-05,-0.253002115971749,-0.238283304872835,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",1.73000945701589e-05,2.43239255840937e-05,-0.249915456296011,-0.238283304872835,FALSE
