"OTU","Genus","Phylum","p_value","p_adj_BH","control","Breast.cancer","in_top_panel"
"RSV_genus1074","Azovibrio","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1075","Candidatus Accumulibacter","Proteobacteria",0.0169595769464134,0.025388785348732,-0.249937721148465,-0.218365819475552,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",0.0278305479485846,0.0324745813426652,0.0202397222855543,0.0946445850787515,FALSE
"RSV_genus1077","Methyloversatilis","Proteobacteria",0.0181102250056395,0.025388785348732,-0.248385055353059,-0.218365819475552,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",0.0560432397540715,0.0618784054492894,-0.190342263749964,-0.218365819475552,FALSE
"RSV_genus1080","Sulfuritalea","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1081","Thauera","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.0378209374630431,0.0423893201531203,-0.191748502250392,-0.218365819475552,FALSE
"RSV_genus1087","Peredibacter","Proteobacteria",0.019441881664607,0.0253930480115712,-0.236257617178413,-0.218365819475552,FALSE
"RSV_genus1088","Bdellovibrio","Proteobacteria",0.0224023424168205,0.027056646348225,-0.23510939608694,-0.218365819475552,FALSE
"RSV_genus1089","OM27 clade","Proteobacteria",0.0168691566110663,0.025388785348732,-0.253506957326854,-0.218365819475552,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",0.587796267035361,0.599601900305627,0.602245709038099,0.598808153344709,FALSE
"RSV_genus1093","Desulfovermiculus","Proteobacteria",0.0172742885632626,0.025388785348732,-0.252559146079424,-0.218365819475552,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",0.0932113228647358,0.101408034458253,-0.00114105907986494,-0.0419098832487942,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.0211497001821472,0.0261659752253488,-0.183222131574753,-0.0601732187156031,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.124014208378415,0.133713643670582,0.0321666513478535,-0.0665283863211203,FALSE
"RSV_genus1109","Haliangium","Proteobacteria",0.0171518621879182,0.025388785348732,-0.251031784814737,-0.218365819475552,FALSE
"RSV_genus1111","Corallococcus","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1115","Nannocystis","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1117","Phaselicystis","Proteobacteria",0.0193060999066373,0.0253930480115712,-0.248562896856306,-0.218365819475552,FALSE
"RSV_genus1118","Byssovorax","Proteobacteria",0.0168291058037639,0.025388785348732,-0.252717061587462,-0.218365819475552,FALSE
"RSV_genus1120","Sorangium","Proteobacteria",0.017521442560147,0.025388785348732,-0.247987312925116,-0.218365819475552,FALSE
"RSV_genus1122","Sandaracinus","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1128","Desulfomonile","Proteobacteria",0.0168691566110663,0.025388785348732,-0.253303164250403,-0.218365819475552,FALSE
"RSV_genus1130","Desulfovirga","Proteobacteria",0.0168691566110663,0.025388785348732,-0.253359300696079,-0.218365819475552,FALSE
"RSV_genus1131","Syntrophobacter","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1132","Arcobacter","Proteobacteria",0.0193512681265749,0.0253930480115712,-0.245918787939473,-0.218365819475552,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.744948982634017,0.75274949554118,5.23548804694351,5.06291410035608,FALSE
"RSV_genus1134","Sulfurospirillum","Proteobacteria",0.0175007286317899,0.025388785348732,-0.251134115671662,-0.218365819475552,FALSE
"RSV_genus1135","Helicobacter","Proteobacteria",0.0171518621879182,0.025388785348732,-0.252668433986361,-0.218365819475552,FALSE
