"OTU","Genus","Phylum","p_value","p_adj_BH","control","Angina","in_top_panel"
"RSV_genus666","Pseudoflavonifractor","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",0.000697611128224947,0.00159587888504181,-0.229881018950102,-0.168716683718207,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",0.00107515926760912,0.00159587888504181,-0.252798322895297,-0.223097576429212,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",0.00132624855884715,0.0016751699728894,-0.22407509256214,-0.164606939826039,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",0.00292676656800693,0.00328029005589626,-0.194846289014514,-0.163245365828834,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",0.000261945543272296,0.00159587888504181,-0.239042294086442,-0.0466878235422418,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",0.000759919792700122,0.00159587888504181,-0.229392655113441,-0.125984141958141,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.00275942517800887,0.00310296210615574,-0.106318322394895,0.107111701439883,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.000299477244602196,0.00159587888504181,-0.219907264003293,-0.037601468240716,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",0.00107402815736409,0.00159587888504181,-0.251096515700417,-0.223097576429212,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",0.00103348819936078,0.00159587888504181,-0.231486569297524,-0.162610340649251,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",0.000200433186470618,0.00159587888504181,-0.242860501285933,-0.142600582098223,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",0.000580883677401793,0.00159587888504181,-0.249429296964153,-0.172306889836506,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",0.00102101170328997,0.00159587888504181,-0.253506957326854,-0.223097576429212,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",0.00172692462445189,0.00202735068442345,-0.237172591560994,-0.223097576429212,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.0686953861250931,0.072449232361437,3.66913505446238,3.10030145628168,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",0.000437101314370403,0.00159587888504181,-0.198242944973328,-0.0884759422541704,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.00764585471484408,0.00834643642514088,-0.0376334924349526,0.051082411168847,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.000394330874704682,0.00159587888504181,-0.15623956586244,-0.0655441225413453,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",0.00117974033444544,0.00159723681949813,-0.228560921261375,-0.174993350286548,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.00113670915574592,0.00159587888504181,-0.176787292270145,-0.163684960952645,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",0.00126771449551809,0.00164059477439838,-0.246606941774408,-0.223097576429212,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",0.00100176285467989,0.00159587888504181,-0.25265944177493,-0.223097576429212,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus697","Allobaculum","Firmicutes",0.00103950496011513,0.00159587888504181,-0.252539456632493,-0.223097576429212,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.0364562197689416,0.0389162080498105,1.44722834947627,0.74266491023455,TRUE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",0.00142203133372912,0.00174767774301098,-0.242091786403859,-0.223097576429212,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus702","Dielma","Firmicutes",0.000534159778649856,0.00159587888504181,-0.251821807729286,-0.203293371270356,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.300740040846038,0.307430232432655,0.702832627083965,0.513997850974828,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",0.000349283212483738,0.00159587888504181,-0.239029993290561,-0.17549465485528,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",0.00101993340514616,0.00159587888504181,-0.233026227803242,-0.195298860014136,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",0.00108710263269141,0.00159587888504181,-0.204190926233242,-0.153235446026044,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.00424696744125812,0.00468915741511909,-0.221850767764194,-0.223097576429212,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.144041639409147,0.150108187937178,0.646772693848223,0.179304186896319,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",0.00103076397616255,0.00159587888504181,-0.252143663680167,-0.223097576429212,FALSE
"RSV_genus711","Holdemanella","Firmicutes",0.0015878191806487,0.00189634345213614,-0.240947688355507,-0.223097576429212,FALSE
"RSV_genus712","Holdemania","Firmicutes",0.000551863899433615,0.00159587888504181,-0.25305074357285,-0.167211533494524,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.000526818869772831,0.00159587888504181,-0.205804711254606,-0.0182886751492347,FALSE
"RSV_genus715","Sharpea","Firmicutes",0.00103512592991428,0.00159587888504181,-0.252903086942075,-0.223097576429212,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.476031476099051,0.482025576532617,4.43608211916567,4.15850573057678,FALSE
"RSV_genus717","Turicibacter","Firmicutes",0.00197594201351458,0.00227539861938135,-0.21983064360783,-0.223097576429212,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",0.000795540757501052,0.00159587888504181,-0.220358719529134,-0.176553340171762,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",0.00124484640975702,0.00163250176392307,-0.173459995911847,0.0536894149495349,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",0.00119712044602918,0.0016000294050113,-0.249607199502522,-0.223097576429212,FALSE
"RSV_genus725","Allisonella","Firmicutes",0.0012710128429903,0.00164059477439838,-0.247619671917129,-0.223097576429212,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.314287980287789,0.320939577754197,2.29697846935469,1.89954880084164,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.0225125338027084,0.0241921994650485,0.0905494137160619,-0.062514694551579,FALSE
"RSV_genus729","Dialister","Firmicutes",0.0266536847892302,0.028610462537939,3.93311656875776,3.40473455724902,TRUE
"RSV_genus730","Megamonas","Firmicutes",0.00116624841989973,0.00159723681949813,-0.247088025006501,-0.223097576429212,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.167610971931168,0.173918911735029,4.76103532279399,4.44212991071711,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",0.00113551829180821,0.00159587888504181,-0.251444699322435,-0.223097576429212,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.22443181762005,0.230400748939733,2.43891137317463,2.01751294385649,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.0542390641009341,0.0573911149752208,3.60313992733978,3.02368735206619,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.946885893490598,0.947868140268078,0.784101364818547,0.585017545612184,FALSE
"RSV_genus738","Sporomusa","Firmicutes",0.00107233355574678,0.00159587888504181,-0.252373120724811,-0.223097576429212,FALSE
"RSV_genus739","Thermosinus","Firmicutes",0.00103731330667443,0.00159587888504181,-0.253025618710692,-0.223097576429212,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.202583492389104,0.208414786946146,7.75847788336771,7.92587706318312,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",0.00167424178799739,0.00198238444836501,-0.234521269873077,-0.223097576429212,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.039021126553617,0.041562237443974,6.85932394234698,6.4287596642393,TRUE
"RSV_genus744","Psychrilyobacter","Fusobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.0115647781509493,0.01253933810749,6.37410316011363,5.67351277477426,TRUE
"RSV_genus748","Sebaldella","Fusobacteria",0.00104500285398655,0.00159587888504181,-0.252201961355093,-0.223097576429212,FALSE
"RSV_genus749","Sneathia","Fusobacteria",0.00747485410588622,0.0081690081678145,-0.0204582372785899,0.0841318979959092,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.473822975810231,0.480293247538732,0.75474388649384,0.437121965172901,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",0.00128963045361836,0.00165491141986931,-0.241012249575656,-0.223097576429212,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",0.00114208234387282,0.00159587888504181,-0.249996926384737,-0.223097576429212,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",0.00101563074431991,0.00159587888504181,-0.253611721373632,-0.223097576429212,FALSE
"RSV_genus776","AKYG587","Planctomycetes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus778","SM1A02","Planctomycetes",0.00103786081879979,0.00159587888504181,-0.253611721373632,-0.223097576429212,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",0.00101402158250995,0.00159587888504181,-0.252064563601582,-0.223097576429212,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",0.00100494748817818,0.00159587888504181,-0.252539456632493,-0.223097576429212,FALSE
"RSV_genus783","Gemmata","Planctomycetes",0.00108196910096847,0.00159587888504181,-0.251061442619522,-0.223097576429212,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",0.00107515926760912,0.00159587888504181,-0.252054304724318,-0.223097576429212,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",0.00124549446247797,0.00163250176392307,-0.241104288003657,-0.223097576429212,FALSE
"RSV_genus787","Pirellula","Planctomycetes",0.00146285122612399,0.00178238817324451,-0.244534727304535,-0.223097576429212,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",0.00156766615609384,0.00187459459805521,-0.236286260722004,-0.223097576429212,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",0.0011589494340801,0.00159587888504181,-0.249326489320258,-0.223097576429212,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",0.00111019202814464,0.00159587888504181,-0.250270074279614,-0.223097576429212,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",0.00111194188464258,0.00159587888504181,-0.196307504854202,-0.113553380585177,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",0.0012710128429903,0.00164059477439838,-0.239839073193036,-0.223097576429212,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",0.00179016168795191,0.00208888274349891,-0.230134526382573,-0.223097576429212,FALSE
"RSV_genus799","Hirschia","Proteobacteria",0.00114447795530106,0.00159587888504181,-0.249097567616471,-0.223097576429212,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",0.00102425293174055,0.00159587888504181,-0.25014955601924,-0.223097576429212,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",0.00101027604472879,0.00159587888504181,-0.253611721373632,-0.223097576429212,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",0.00118097399650096,0.00159723681949813,-0.245176490747696,-0.223097576429212,FALSE
"RSV_genus809","Martelella","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus812","Bartonella","Proteobacteria",0.00107233355574678,0.00159587888504181,-0.251763515322928,-0.223097576429212,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.252189531272657,-0.223097576429212,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",0.00102913263368811,0.00159587888504181,-0.252277576564408,-0.223097576429212,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus817","Afipia","Proteobacteria",0.00107459357482229,0.00159587888504181,-0.25233841199218,-0.223097576429212,FALSE
"RSV_genus818","Bosea","Proteobacteria",0.00167083937285523,0.00198078623440454,-0.220408666882878,-0.197501012583097,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",0.000699887844918185,0.00159587888504181,-0.169874721715881,-0.160497195933871,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",0.00100229297731105,0.00159587888504181,-0.252259364466602,-0.223097576429212,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.252839593356079,-0.223097576429212,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",0.00103621908418276,0.00159587888504181,-0.253425696019019,-0.223097576429212,FALSE
"RSV_genus826","Brucella","Proteobacteria",0.00148862262452292,0.00179565104083077,-0.235854141957715,-0.223097576429212,FALSE
"RSV_genus828","Ochrobactrum","Proteobacteria",0.00135328902351158,0.00168420564585362,-0.243094429597696,-0.223097576429212,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus833","Devosia","Proteobacteria",0.0014772017522477,0.00178725814875023,-0.23637185955075,-0.223097576429212,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",0.00147796062456237,0.00178725814875023,-0.232800144377621,-0.223097576429212,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",0.00124679150260238,0.00163250176392307,-0.242455601945173,-0.223097576429212,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.251286859924438,-0.223097576429212,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",0.00104500285398655,0.00159587888504181,-0.250086286604417,-0.223097576429212,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",0.00138941712892342,0.00171895837103987,-0.240822653988736,-0.223097576429212,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus845","Meganema","Proteobacteria",0.00102967614883418,0.00159587888504181,-0.253611721373632,-0.223097576429212,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",0.00120087539797498,0.00160061430807439,-0.134589669900325,-0.00908281140185455,FALSE
"RSV_genus847","Microvirga","Proteobacteria",0.00114507758346887,0.00159587888504181,-0.244073693471824,-0.223097576429212,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",0.00101402158250995,0.00159587888504181,-0.250024897455419,-0.223097576429212,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",0.00112190600260735,0.00159587888504181,-0.2486827247413,-0.223097576429212,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",0.00109916860232802,0.00159587888504181,-0.247403972668473,-0.223097576429212,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",0.0011084447182217,0.00159587888504181,-0.24758721151137,-0.223097576429212,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",0.00126771449551809,0.00164059477439838,-0.246927342740211,-0.223097576429212,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",0.00027404197049716,0.00159587888504181,-0.25401179868196,-0.197501012583097,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",0.00105607944745456,0.00159587888504181,-0.250515922462676,-0.223097576429212,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus861","Ensifer","Proteobacteria",0.00105663611828275,0.00159587888504181,-0.252064563601582,-0.223097576429212,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",0.00146812324769746,0.00178430596225195,-0.231851664517178,-0.223097576429212,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",0.000754604306476922,0.00159587888504181,-0.224257506327313,-0.169037724516094,FALSE
"RSV_genus865","Shinella","Proteobacteria",0.00111544925081504,0.00159587888504181,-0.24812740451715,-0.223097576429212,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",0.0011032180343418,0.00159587888504181,-0.246661098007763,-0.223097576429212,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus868","Bauldia","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",0.000548219373585047,0.00159587888504181,-0.238440513126388,-0.207403115162524,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",0.00105108160611889,0.00159587888504181,-0.250296969142109,-0.223097576429212,FALSE
"RSV_genus872","Afifella","Proteobacteria",0.00103621908418276,0.00159587888504181,-0.253359300696079,-0.223097576429212,FALSE
"RSV_genus873","Methyloligella","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus875","Parvibaculum","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus876","Aquabacter","Proteobacteria",0.00109168467413515,0.00159587888504181,-0.25125640501307,-0.223097576429212,FALSE
"RSV_genus877","Labrys","Proteobacteria",0.00103457975306806,0.00159587888504181,-0.253611721373632,-0.223097576429212,FALSE
"RSV_genus879","Pseudolabrys","Proteobacteria",0.00166405361892472,0.00197760066781078,-0.235813032464124,-0.223097576429212,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",0.00102913263368811,0.00159587888504181,-0.252179883925444,-0.223097576429212,FALSE
"RSV_genus881","Starkeya","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus882","Variibacter","Proteobacteria",0.00107402815736409,0.00159587888504181,-0.245769671929782,-0.18645544275119,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",0.00103621908418276,0.00159587888504181,-0.25265944177493,-0.223097576429212,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.252006943789049,-0.223097576429212,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.251799363856363,-0.223097576429212,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",0.00107176923838881,0.00159587888504181,-0.252212220232357,-0.223097576429212,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus889","Maribius","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
