"OTU","Genus","Phylum","p_value","p_adj_BH","control","Gum.disease","in_top_panel"
"RSV_genus658","Faecalibacterium","Firmicutes",1.43962092991891e-52,1.63439317337853e-52,0.0871149947321717,-0.0327728666179995,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",9.5452381858624e-44,1.05390787750083e-43,-0.197033145132223,-0.192719445124533,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",8.32583465002983e-62,2.87268876007016e-61,-0.212837045310691,-0.26680090147484,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",1.18423111703819e-61,2.87268876007016e-61,-0.224031973439843,-0.273878869653688,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",5.73499799931612e-50,6.42772714209066e-50,-0.212341296344815,-0.223277004799701,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",1.2792783926335e-61,2.87268876007016e-61,-0.223129432635519,-0.270842086277204,FALSE
"RSV_genus665","Oscillospira","Firmicutes",3.27286810283069e-61,5.25445319047343e-61,-0.207063006406865,-0.265999692965149,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",6.34876281712925e-64,2.45062244741189e-62,-0.177527015113586,-0.26124578936217,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",8.28277233253751e-61,1.11945032225472e-60,-0.189389076533847,-0.249661482054035,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",4.71077376656523e-63,1.16561453454755e-61,-0.172822052233017,-0.247365568634879,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",2.30859281524154e-63,7.18642602163898e-62,-0.19427218235178,-0.267023634385226,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",2.03350703976426e-63,6.54111431124171e-62,-0.187810245444327,-0.256310015227069,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",8.82371635427689e-47,9.82109144391833e-47,-0.0498522261030826,-0.0969755646678564,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",4.58115761308569e-59,5.45106916970122e-59,-0.182600508374918,-0.234432863827485,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",4.5666584576832e-62,2.87268876007016e-61,-0.219683119549216,-0.273878869653688,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",3.6051891233985e-62,2.87268876007016e-61,-0.187246003386664,-0.258321954007822,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",9.61308207238494e-62,2.87268876007016e-61,-0.222835516856598,-0.273878869653688,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",1.88424609158777e-61,3.28806053956998e-61,-0.214846626516102,-0.257368191973373,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",8.42946073494356e-62,2.87268876007016e-61,-0.219579699390539,-0.268589355548854,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",1.93577123765202e-61,3.35371498085134e-61,-0.194792650969573,-0.258968635950066,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.000184647300928793,0.000188754920970641,3.42645208335706,3.74154136940889,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",1.01964716073359e-62,1.75198177555415e-61,-0.14262574804718,-0.232238281434894,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",5.02116884205233e-40,5.50616810520512e-40,-0.00633092741083205,-0.0131313419152784,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",1.92551219140597e-60,2.49268100169293e-60,-0.126114987823544,-0.212907248087419,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",6.21024077700965e-62,2.87268876007016e-61,-0.202007056886996,-0.250624900454703,FALSE
"RSV_genus689","Pelospora","Firmicutes",2.08857093056775e-25,2.23444672727038e-25,-0.223345021501711,-0.0883272220931716,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",9.76279465387693e-62,2.87268876007016e-61,-0.224724708079846,-0.273878869653688,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",1.8185999508983e-61,3.19662832899245e-61,-0.217491845157454,-0.267385656803179,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",9.37104129563693e-62,2.87268876007016e-61,-0.222314089701235,-0.272141449877746,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus697","Allobaculum","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus698","Bulleidia","Firmicutes",3.96662947110244e-28,4.27209535671189e-28,0.747925742578346,1.87157972264104,TRUE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",5.75305693127458e-63,1.32183331873333e-61,-0.211531939806297,-0.266989570308472,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus702","Dielma","Firmicutes",1.43739312027379e-61,2.87268876007016e-61,-0.224031973439843,-0.271660203002092,FALSE
"RSV_genus703","Eggerthia","Firmicutes",1.55495332345967e-24,1.65804415153435e-24,0.15764601925016,1.07558414156701,TRUE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",4.94448758556363e-63,1.19285763001723e-61,-0.20948451493035,-0.265477220766613,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",1.05062735422565e-61,2.87268876007016e-61,-0.203450910212429,-0.257350440631824,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",6.14488118791273e-67,4.56139257410445e-65,-0.148776821004788,-0.250501132181353,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",5.75504467164637e-43,6.34699212358714e-43,-0.218727998444661,-0.204517696118074,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",1.22716450201259e-12,1.29280976467484e-12,0.20953596604313,0.843150993862443,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",8.37748804348748e-62,2.87268876007016e-61,-0.221607572989297,-0.273878869653688,FALSE
"RSV_genus711","Holdemanella","Firmicutes",3.42446858955553e-64,1.50209644950958e-62,-0.208159353574872,-0.26757104909316,FALSE
"RSV_genus712","Holdemania","Firmicutes",1.37660260799262e-61,2.87268876007016e-61,-0.220678149724302,-0.268941879396982,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",1.6168896269745e-55,1.86638575362487e-55,-0.178645860964982,-0.209668172272495,FALSE
"RSV_genus715","Sharpea","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus716","Solobacterium","Firmicutes",1.49261674765084e-06,1.54050819409953e-06,4.27847094486758,4.5942855767353,FALSE
"RSV_genus717","Turicibacter","Firmicutes",3.51692858478798e-63,9.17252995762272e-62,-0.187384427955166,-0.255762172859002,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",7.53219928866452e-51,8.47152950298515e-51,-0.2170978411696,-0.210945385018322,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",3.07111337178744e-51,3.46217804179309e-51,-0.146283954868162,-0.173662270142202,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",2.96837346465998e-59,3.54514900172882e-59,-0.225356821019241,-0.264317499130816,FALSE
"RSV_genus725","Allisonella","Firmicutes",1.03478145621079e-56,1.20164152255525e-56,-0.224430792300924,-0.256031640562755,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",1.80535227584151e-85,3.48432989237412e-83,1.32842610000822,3.00616418826029,TRUE
"RSV_genus727","Anaerovibrio","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus728","Centipeda","Firmicutes",1.09576955836954e-10,1.14687377855381e-10,-0.118247868679564,0.316917526344176,FALSE
"RSV_genus729","Dialister","Firmicutes",3.25598564765345e-64,1.49620292856456e-62,3.26034455674077,4.36779208501641,TRUE
"RSV_genus730","Megamonas","Firmicutes",4.53844047922239e-62,2.87268876007016e-61,-0.215631706394488,-0.273878869653688,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.0218637230204856,0.0221390269829681,4.58797774858053,4.80577339863303,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",6.77771200160674e-62,2.87268876007016e-61,-0.224031973439843,-0.273878869653688,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",4.26894979327761e-62,2.87268876007016e-61,-0.217410429989287,-0.271917061995352,FALSE
"RSV_genus735","Selenomonas","Firmicutes",3.44475473064398e-71,3.02198937733768e-69,1.71779083382197,3.02053072119887,TRUE
"RSV_genus736","Selenomonas 3","Firmicutes",5.99006934414797e-11,6.28306186641608e-11,3.35140739542814,3.75236077511614,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",3.11600722983162e-29,3.36724185530516e-29,0.271336554821708,1.16655575396445,TRUE
"RSV_genus738","Sporomusa","Firmicutes",5.46890483040274e-61,8.15686732818956e-61,-0.225356821019241,-0.271298180584138,FALSE
"RSV_genus739","Thermosinus","Firmicutes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.00490690279207844,0.00497913900563165,7.77955918723611,7.7306151735366,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",1.09284062276666e-61,2.87268876007016e-61,-0.198758233542204,-0.258785720962115,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",3.27483381712896e-28,3.53096607098262e-28,6.54387991767436,7.08909047971528,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.000105626286963266,0.000108205272738377,6.22391137692284,6.47115099894472,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",2.55642898365571e-61,4.24201756380138e-61,-0.221604178442618,-0.270679299172924,FALSE
"RSV_genus749","Sneathia","Fusobacteria",2.26453534856248e-36,2.46645215729435e-36,-0.0309350510704266,0.00513218307208592,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",2.81307026345293e-18,2.98309099366163e-18,0.776966943320083,0.721617280972672,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",2.32717916437624e-61,3.91924588764934e-61,-0.21481955703937,-0.260992479675736,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",2.26835993017915e-62,2.87268876007016e-61,-0.214981944980685,-0.271460967688418,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus776","AKYG587","Planctomycetes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus778","SM1A02","Planctomycetes",1.44850744969741e-62,2.18407763899688e-61,-0.221587499767778,-0.273878869653688,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus783","Gemmata","Planctomycetes",4.46519217485345e-62,2.87268876007016e-61,-0.218584465153734,-0.268481543480442,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",2.67729444047359e-61,4.38639921062311e-61,-0.224724708079846,-0.27031727675497,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",1.70765287677545e-59,2.05728467676443e-59,-0.216368464015016,-0.258503465736642,FALSE
"RSV_genus787","Pirellula","Planctomycetes",3.92614882135721e-62,2.87268876007016e-61,-0.212175637769698,-0.265907579630285,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",7.83789053432442e-61,1.06379245648707e-60,-0.210590176381478,-0.253274658101854,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",3.70691069865965e-60,4.66993319087019e-60,-0.224559183297077,-0.261976625469108,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",5.1253558599096e-62,2.87268876007016e-61,-0.220641439162415,-0.273878869653688,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",7.10522378037118e-62,2.87268876007016e-61,-0.224724708079846,-0.273878869653688,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",7.97392011558567e-60,9.78986375514017e-60,-0.151827554360146,-0.226990694278779,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",1.22393934645015e-59,1.48379581573417e-59,-0.221600803805419,-0.256450930338849,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",8.8357057036726e-60,1.07657272778334e-59,-0.209082141372756,-0.248475462867918,FALSE
"RSV_genus799","Hirschia","Proteobacteria",3.37773750105723e-61,5.36987922326232e-61,-0.221424033570364,-0.27289796582452,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",1.46312886553346e-61,2.87268876007016e-61,-0.224430792300924,-0.273878869653688,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",1.46538833626601e-61,2.87268876007016e-61,-0.224724708079846,-0.273878869653688,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",3.02617850585109e-60,3.83236516817099e-60,-0.221512109513228,-0.264160818938914,FALSE
"RSV_genus809","Martelella","Proteobacteria",1.57195713451619e-61,2.87268876007016e-61,-0.223633154578761,-0.273878869653688,FALSE
"RSV_genus812","Bartonella","Proteobacteria",3.34133809563948e-62,2.87268876007016e-61,-0.220952108335221,-0.273878869653688,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",7.7721578726926e-62,2.87268876007016e-61,-0.222177619097991,-0.273878869653688,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus817","Afipia","Proteobacteria",9.35635648012173e-61,1.25401166712743e-60,-0.215090996903668,-0.267415926045747,FALSE
"RSV_genus818","Bosea","Proteobacteria",2.20427651858107e-58,2.58774554796926e-58,-0.190109887536882,-0.238116151089548,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",4.15559462884283e-57,4.84903121745264e-57,-0.116200426294189,-0.199261735804033,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",6.78295782498254e-62,2.87268876007016e-61,-0.222607037651513,-0.273878869653688,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",5.88269888764938e-61,8.39750517411113e-61,-0.225356821019241,-0.272441871517586,FALSE
"RSV_genus826","Brucella","Proteobacteria",1.5567875659054e-60,2.03563685785733e-60,-0.208347973529488,-0.265072918262603,FALSE
"RSV_genus828","Ochrobactrum","Proteobacteria",6.22000624127552e-63,1.34744458661441e-61,-0.208693402101402,-0.271204108695158,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus833","Devosia","Proteobacteria",1.56953139824512e-58,1.85158655171948e-58,-0.215591385629817,-0.237716985639591,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",5.41923912760087e-62,2.87268876007016e-61,-0.207381639567762,-0.254914001447738,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",1.17376784795764e-60,1.55802747356138e-60,-0.222020173922313,-0.268828876965456,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",6.09880734926877e-61,8.39750517411113e-61,-0.225356821019241,-0.267197903735693,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",4.86616618675123e-62,2.87268876007016e-61,-0.220326571170178,-0.273878869653688,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",3.95810348231254e-60,4.97339825577032e-60,-0.223001041639366,-0.256981258888908,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus845","Meganema","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",5.51160017452448e-55,6.33177877192396e-55,-0.0961206904232784,-0.145662239132587,FALSE
"RSV_genus847","Microvirga","Proteobacteria",5.81481051705206e-62,2.87268876007016e-61,-0.21512055495432,-0.263341377172265,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",1.46312886553346e-61,2.87268876007016e-61,-0.2223258324352,-0.273878869653688,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",8.89814603244913e-62,2.87268876007016e-61,-0.222353164042786,-0.273878869653688,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",1.28521706556497e-61,2.87268876007016e-61,-0.221529679549972,-0.273878869653688,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",5.34792048737862e-60,6.65044235866027e-60,-0.222088597423719,-0.255789330986905,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",5.44447432581095e-62,2.87268876007016e-61,-0.212433519450895,-0.266364345302951,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",9.95320640626711e-62,2.87268876007016e-61,-0.2188104139888,-0.269242301036822,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus861","Ensifer","Proteobacteria",5.30347439932204e-61,7.93465549666011e-61,-0.225356821019241,-0.271460967688418,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",2.06806323638048e-62,2.73593453859828e-61,-0.198749064739957,-0.267986128136534,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",7.46819693658015e-61,1.01647532352607e-60,-0.193516192281312,-0.254451771177297,FALSE
"RSV_genus865","Shinella","Proteobacteria",1.96415854964674e-60,2.53736680108314e-60,-0.219635160751687,-0.263983001295355,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",5.23066660521736e-61,7.87456048991381e-61,-0.223927070357683,-0.267305645947206,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",6.77771200160674e-62,2.87268876007016e-61,-0.223927070357683,-0.273878869653688,FALSE
"RSV_genus868","Bauldia","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",1.03292307309845e-61,2.87268876007016e-61,-0.213266777572035,-0.262097735664232,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",3.00726467971056e-61,4.8773284301188e-61,-0.219487475842929,-0.268203773528067,FALSE
"RSV_genus872","Afifella","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus873","Methyloligella","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus875","Parvibaculum","Proteobacteria",7.10522378037118e-62,2.87268876007016e-61,-0.224325889218764,-0.273878869653688,FALSE
"RSV_genus876","Aquabacter","Proteobacteria",6.04289008604012e-61,8.39750517411113e-61,-0.225356821019241,-0.271660203002092,FALSE
"RSV_genus877","Labrys","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus879","Pseudolabrys","Proteobacteria",1.08610887619999e-61,2.87268876007016e-61,-0.203388172432517,-0.258679700197376,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus881","Starkeya","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus882","Variibacter","Proteobacteria",1.38827004332679e-59,1.67879773409819e-59,-0.220296856299057,-0.254347966312403,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",1.97343213925332e-61,3.38854450957198e-61,-0.219550409833293,-0.267388762396372,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus889","Maribius","Proteobacteria",6.1081768858311e-61,8.39750517411113e-61,-0.225356821019241,-0.268027143400094,FALSE
"RSV_genus890","Marivita","Proteobacteria",6.07078457187109e-61,8.39750517411113e-61,-0.225356821019241,-0.27264110683126,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",7.7721578726926e-62,2.87268876007016e-61,-0.22186520675673,-0.273878869653688,FALSE
"RSV_genus894","Palleronia","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",6.38089145887371e-60,7.88420007402449e-60,-0.131445169815993,-0.207316978708206,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",7.45426504177272e-62,2.87268876007016e-61,-0.207857655247123,-0.263095620748611,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",5.45713579876555e-62,2.87268876007016e-61,-0.205829165017441,-0.262282894958713,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",6.85152281102333e-62,2.87268876007016e-61,-0.222821309369492,-0.273878869653688,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",1.46200043223893e-61,2.87268876007016e-61,-0.224724708079846,-0.273878869653688,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus906","Acidocella","Proteobacteria",1.0270199522923e-59,1.24820435007817e-59,-0.188673467295223,-0.250700003667883,FALSE
"RSV_genus907","Asaia","Proteobacteria",6.80924768784416e-62,2.87268876007016e-61,-0.223504763582608,-0.273878869653688,FALSE
"RSV_genus908","Belnapia","Proteobacteria",6.7672324791868e-62,2.87268876007016e-61,-0.224430792300924,-0.273878869653688,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",9.64284044790787e-62,2.87268876007016e-61,-0.224325889218764,-0.273878869653688,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",5.80132224491414e-62,2.87268876007016e-61,-0.217732781505314,-0.271041321590878,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",8.12237514364682e-62,2.87268876007016e-61,-0.215226873651683,-0.267851100484995,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",7.14932970832368e-62,2.87268876007016e-61,-0.224031973439843,-0.273878869653688,FALSE
"RSV_genus917","Stella","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",9.09984080483137e-62,2.87268876007016e-61,-0.219006705214913,-0.270679299172924,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",6.08011121407729e-61,8.39750517411113e-61,-0.225356821019241,-0.27264110683126,FALSE
"RSV_genus928","Dongia","Proteobacteria",2.30952617593024e-60,2.96201292332796e-60,-0.225356821019241,-0.263907281178781,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
