"OTU","Genus","Phylum","p_value","p_adj_BH","Negative","Positive","in_top_panel"
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",0.660506003654413,0.912369000572833,-0.223329912696149,-0.230890802206782,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.0059854529802848,0.360997632873427,3.5181971787173,3.27181268232142,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",0.508258268490556,0.912369000572833,-0.172294406955804,-0.19675112880679,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.284730013012542,0.912369000572833,-0.00969054230138447,-0.0380810413231339,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.460967248197237,0.912369000572833,-0.135985835907889,-0.181812546414602,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",0.710292155091214,0.912369000572833,-0.221172408618021,-0.216134850942444,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.868920209013852,0.92858028980993,-0.223112532230732,-0.212934099869141,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",0.839807693131146,0.914347717911412,-0.235882406820273,-0.236006805468797,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",0.65804965394263,0.912369000572833,-0.239522789214715,-0.244097462310834,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus697","Allobaculum","Firmicutes",0.698248569526773,0.912369000572833,-0.241684381023458,-0.246685108785642,FALSE
"RSV_genus698","Bulleidia","Firmicutes",3.9422937966499e-07,0.000380431351376715,1.17454633392127,1.63026632657127,TRUE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",0.559759607649728,0.912369000572833,-0.233027362312343,-0.232934852274498,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus702","Dielma","Firmicutes",0.701154250896368,0.912369000572833,-0.237381359141914,-0.246685108785642,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.0458761028168931,0.912369000572833,0.40836290124159,0.572512012860612,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",0.666508656674691,0.912369000572833,-0.234026178013148,-0.238458767530455,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",0.989045047610394,0.991099139090374,-0.225822759884591,-0.214866974615974,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",0.889575268941256,0.939212401015659,-0.212423982098518,-0.215039757891899,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.52450016884152,0.912369000572833,-0.231107712405818,-0.214200957681441,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.00494650955698867,0.340955837321005,0.445385994280361,0.610527698798946,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",0.692294035362472,0.912369000572833,-0.241939986465972,-0.246685108785642,FALSE
"RSV_genus711","Holdemanella","Firmicutes",0.900897159877027,0.939610427723335,-0.237458860457463,-0.225330807170547,FALSE
"RSV_genus712","Holdemania","Firmicutes",0.716143443829349,0.912369000572833,-0.243527952515364,-0.242841529320354,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.436837218160945,0.912369000572833,-0.184688365427432,-0.201835293308368,FALSE
"RSV_genus715","Sharpea","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.302763954132956,0.912369000572833,4.33341946192997,4.19512667706967,FALSE
"RSV_genus717","Turicibacter","Firmicutes",0.640883794393101,0.912369000572833,-0.217350879260665,-0.224245357441724,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",0.759166471211813,0.912369000572833,-0.239046826506856,-0.209005104842309,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",0.514736905044582,0.912369000572833,-0.156007906596361,-0.159926187386307,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",0.723441294612606,0.912369000572833,-0.241939986465971,-0.245224188189009,FALSE
"RSV_genus725","Allisonella","Firmicutes",0.747089454744983,0.912369000572833,-0.241146003441275,-0.244544898795703,FALSE
