"OTU","Genus","Phylum","p_value","p_adj_BH","X70.75.bpm","X.60.bpm","X60.70.bpm","X75.85.bpm","X85..bpm","in_top_panel"
"RSV_genus967","Polymorphobacter","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",0.556271094269732,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.244506450490939,-0.244215587175999,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",0.0557514345994581,0.63788719251112,-0.208992716334144,-0.187171635793185,-0.188768280859203,-0.215312775225361,-0.162455087951296,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",0.536851559840988,0.63788719251112,-0.241233694920726,-0.232877962966674,-0.247163545220905,-0.244488578326934,-0.244215587175999,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",0.345629514992975,0.63788719251112,-0.167010872134278,-0.151760906134149,-0.133143169213663,-0.131063844070141,-0.0754408711485128,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",0.420119400652384,0.63788719251112,-0.243039887721695,-0.238202029079291,-0.225898202009573,-0.242465974081885,-0.232173866974779,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",0.554076497739805,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.244622388975664,-0.244215587175999,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",0.550311165870547,0.63788719251112,-0.243453096991829,-0.241829072539266,-0.246143461069971,-0.247530614777236,-0.244215587175999,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",0.520591802690533,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.239854012158567,FALSE
"RSV_genus977","Advenella","Proteobacteria",0.553771198351744,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.245619501196076,-0.244215587175999,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",0.492358245417482,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.239212013389809,FALSE
"RSV_genus979","Bordetella","Proteobacteria",0.418329554755585,0.63788719251112,-0.228944327653721,-0.242411424912651,-0.241302216616689,-0.236695368828705,-0.224973074815731,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",0.255194551125057,0.63788719251112,-0.200350654761942,-0.181482870540254,-0.217054236581489,-0.210386990546778,-0.180994143794748,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
