"OTU","Genus","Phylum","p_value","p_adj_BH","control","Heart.failure","in_top_panel"
"RSV_genus890","Marivita","Proteobacteria",0.219024566245931,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",0.217350788896672,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus894","Palleronia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",0.135095760072843,0.282531313901713,-0.177008849374243,-0.0883140882726391,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",0.272648418468804,0.300692255797023,-0.238494509427078,-0.246778702133957,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",0.246237303957973,0.28525690074363,-0.238763616341889,-0.246778702133957,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",0.223371017600862,0.282531313901713,-0.250456250396414,-0.246778702133957,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",0.215449188013299,0.282531313901713,-0.252480592338409,-0.246778702133957,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",0.219120489476584,0.282531313901713,-0.253025618710692,-0.246778702133957,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus906","Acidocella","Proteobacteria",0.265170569327608,0.294464441198092,-0.218179110295036,-0.235091337360892,FALSE
"RSV_genus907","Asaia","Proteobacteria",0.219120489476584,0.282531313901713,-0.252839593356079,-0.246778702133957,FALSE
"RSV_genus908","Belnapia","Proteobacteria",0.217684806290464,0.282531313901713,-0.253211644065304,-0.246778702133957,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",0.222399846871809,0.282531313901713,-0.252854459340974,-0.246778702133957,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",0.11775224271233,0.282531313901713,-0.252854459340974,-0.198559558589773,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",0.23405335972311,0.282531313901713,-0.245897982339653,-0.246778702133957,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",0.21897661594058,0.282531313901713,-0.253173275341467,-0.246778702133957,FALSE
"RSV_genus917","Stella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",0.214928355241194,0.282531313901713,-0.252854459340974,-0.246778702133957,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",0.233300033488521,0.282531313901713,-0.249391078072064,-0.246778702133957,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",0.219120489476584,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus928","Dongia","Proteobacteria",0.219168462402688,0.282531313901713,-0.251672670144621,-0.246778702133957,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus932","Skermanella","Proteobacteria",0.115635345156449,0.282531313901713,-0.251714603328169,-0.211716607814762,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",0.217160087389087,0.282531313901713,-0.253611721373632,-0.246778702133957,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",0.225959282309492,0.282531313901713,-0.249186438186932,-0.246778702133957,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",0.219168462402688,0.282531313901713,-0.252091551209795,-0.246778702133957,FALSE
"RSV_genus938","Reyranella","Proteobacteria",0.165486828843934,0.282531313901713,-0.240260072216942,-0.235091337360892,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",0.220804031425547,0.282531313901713,-0.21101117371936,-0.202207907006016,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",0.227976157934477,0.282531313901713,-0.251868279369706,-0.246778702133957,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",0.278052979518005,0.304405025738766,-0.237133717117168,-0.246778702133957,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",0.230204528992156,0.282531313901713,-0.250810348595749,-0.246778702133957,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",0.0648980716092198,0.282531313901713,-0.238969043229624,-0.143639239863506,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",0.225126762735364,0.282531313901713,-0.245382822723983,-0.246778702133957,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.2488524694074,0.286198623231549,-0.206651084522728,-0.220343525008552,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",0.265060858981868,0.294464441198092,-0.0572626850806632,0.000832319800616996,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",0.0175714074655831,0.282531313901713,-0.213363782847853,-0.0564981953665439,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",0.451985072542312,0.472040687233042,-0.193178297214732,-0.246778702133957,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",0.223371017600862,0.282531313901713,-0.2477811149094,-0.246778702133957,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",0.0137074473730655,0.282531313901713,-0.137865626440926,0.0422039986538097,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",0.253981130784824,0.287619788769899,-0.242086776896629,-0.246778702133957,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",0.222399846871809,0.282531313901713,-0.252520777355586,-0.246778702133957,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus977","Advenella","Proteobacteria",0.120907800786856,0.282531313901713,-0.25401179868196,-0.208080977030484,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",0.217541610815625,0.282531313901713,-0.252650666264522,-0.246778702133957,FALSE
"RSV_genus979","Bordetella","Proteobacteria",0.1856586950019,0.282531313901713,-0.241377025798503,-0.232030889781617,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",0.416364767871963,0.43911694097972,-0.207232318574269,-0.246778702133957,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",0.217875838991935,0.282531313901713,-0.252886145931283,-0.246778702133957,FALSE
"RSV_genus985","Oligella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",0.229311329113379,0.282531313901713,-0.248492020998348,-0.246778702133957,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",0.130381734570936,0.282531313901713,-0.215920349716714,-0.184043022691013,FALSE
"RSV_genus988","Pelistega","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",0.215449188013299,0.282531313901713,-0.252095305532322,-0.246778702133957,FALSE
"RSV_genus990","Sutterella","Proteobacteria",0.132936946051408,0.282531313901713,-0.22798126646511,-0.169287906323369,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",0.768347287515285,0.786272674922853,-0.0786034774906798,-0.139178738663935,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",0.310173120858641,0.333686802261525,-0.22040577064449,-0.246778702133957,FALSE
"RSV_genus993","Lautropia","Proteobacteria",0.012387340786385,0.282531313901713,2.80816986980185,2.19136066971285,FALSE
"RSV_genus994","Limnobacter","Proteobacteria",0.218593284884254,0.282531313901713,-0.253025618710692,-0.246778702133957,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",0.126207942009301,0.282531313901713,-0.247699209432475,-0.193125243443326,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",0.174441452243323,0.282531313901713,0.845971687885667,0.605831690123925,FALSE
"RSV_genus999","Thiomonas","Proteobacteria",0.21811479930083,0.282531313901713,-0.252717061587462,-0.246778702133957,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",0.217112430823412,0.282531313901713,-0.253611721373632,-0.246778702133957,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",0.170617446483675,0.282531313901713,-0.217438683625875,-0.178761779219588,FALSE
"RSV_genus1003","Azohydromonas","Proteobacteria",0.215164984806439,0.282531313901713,-0.252310113017553,-0.246778702133957,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",0.230652055446871,0.282531313901713,-0.245611856308237,-0.246778702133957,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",0.113431801178432,0.282531313901713,-0.251605880915682,-0.192460133262674,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",0.28044025579612,0.306483405258501,-0.226461548187797,-0.246778702133957,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",0.82530488192001,0.839219400477143,0.376830856477089,0.221307754011697,FALSE
"RSV_genus1008","Delftia","Proteobacteria",0.230105162571933,0.282531313901713,-0.245482240918977,-0.246778702133957,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",0.217160087389087,0.282531313901713,-0.2518381979682,-0.246778702133957,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",0.276751540621659,0.304174529270958,-0.224825955996119,-0.246778702133957,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",0.230005826655717,0.282531313901713,-0.248729241527987,-0.246778702133957,FALSE
"RSV_genus1012","Inhella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1014","Lampropedia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",0.0736091966057475,0.282531313901713,0.357526717081754,0.575241870619229,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",0.0593468523719941,0.282531313901713,-0.110762466713683,0.036522359518658,FALSE
"RSV_genus1019","Piscinibacter","Proteobacteria",0.22718756383253,0.282531313901713,-0.245835325509458,-0.246778702133957,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",0.219024566245931,0.282531313901713,-0.252839593356079,-0.246778702133957,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",0.214691913293649,0.282531313901713,-0.253211644065304,-0.246778702133957,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",0.221093567356483,0.282531313901713,-0.251169161376705,-0.246778702133957,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",0.215828546157444,0.282531313901713,-0.251388562876758,-0.246778702133957,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",0.125448900987975,0.282531313901713,-0.244600341453225,-0.204541554117445,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",0.118354008824367,0.282531313901713,-0.24978497680614,-0.216638134643997,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",0.263637470155413,0.29343732260666,-0.227902041767076,-0.246778702133957,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",0.222885053670332,0.282531313901713,-0.251047159766953,-0.246778702133957,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",0.273936667523369,0.301768132602798,-0.203891951507726,-0.210956406070271,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",0.220225775370192,0.282531313901713,-0.250317326369883,-0.246778702133957,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1036","Duganella","Proteobacteria",0.226597395902955,0.282531313901713,-0.250331380474919,-0.246778702133957,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",0.240193263391282,0.283149636867262,-0.244356365118593,-0.246778702133957,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",0.218306103125159,0.282531313901713,-0.251145751359866,-0.246778702133957,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",0.281810646456298,0.30763266270399,-0.233760134427282,-0.246778702133957,FALSE
"RSV_genus1040","Massilia","Proteobacteria",0.198380725315247,0.282531313901713,-0.21037275987402,-0.219492006841813,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",0.217732553171983,0.282531313901713,-0.251963722386917,-0.246778702133957,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",0.219216442869844,0.282531313901713,-0.25054841741305,-0.246778702133957,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",0.165486828843934,0.282531313901713,-0.247668736954991,-0.226077530335496,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",0.221431703121424,0.282531313901713,-0.251088939907398,-0.246778702133957,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",0.131490819915286,0.282531313901713,-0.241776812893869,-0.205819685094488,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",0.325352428109179,0.348462922447677,-0.20862648178126,-0.206282292668315,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",0.258589327155878,0.289152608001648,-0.237681820325559,-0.246778702133957,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.0266453919846622,0.282531313901713,0.491283226058657,0.0530044125685409,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",0.218593284884254,0.282531313901713,-0.25286995810806,-0.246778702133957,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",0.219120489476584,0.282531313901713,-0.253106880018526,-0.246778702133957,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",0.200082116103032,0.282531313901713,-0.249321020228995,-0.224656983605448,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",0.062682347824583,0.282531313901713,-0.205834661553284,-0.0514689762967914,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",0.133135095416866,0.282531313901713,-0.245879009261955,-0.19630070076839,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.830089355919118,0.843196029959946,1.00794292942497,0.809171929841605,FALSE
"RSV_genus1061","Kingella","Proteobacteria",3.54931278535076e-06,0.00171254341893174,2.52793432849566,1.71346477738342,TRUE
"RSV_genus1063","Neisseria","Proteobacteria",0.869081083307513,0.881765366577511,6.07733672418102,6.10114475859611,FALSE
"RSV_genus1064","Simonsiella","Proteobacteria",0.909610683488786,0.918173963981881,0.060471329813369,-0.136529331432591,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",0.218832810259623,0.282531313901713,-0.252854459340974,-0.246778702133957,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",0.112414864998434,0.282531313901713,-0.25401179868196,-0.211716607814762,FALSE
"RSV_genus1068","Gallionella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1070","Nitrosomonas","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1071","12up","Proteobacteria",0.231598863392453,0.282531313901713,-0.249936543056414,-0.246778702133957,FALSE
"RSV_genus1072","Azonexus","Proteobacteria",0.114367900122764,0.282531313901713,-0.252039438739424,-0.212535342294933,FALSE
"RSV_genus1073","Azospira","Proteobacteria",0.137416961114643,0.282531313901713,-0.234697314558131,-0.210246923362838,FALSE
"RSV_genus1074","Azovibrio","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1075","Candidatus Accumulibacter","Proteobacteria",0.220081381253842,0.282531313901713,-0.249937721148465,-0.246778702133957,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",0.267371347287247,0.295886869417653,0.0202397222855543,0.0341283908798912,FALSE
"RSV_genus1077","Methyloversatilis","Proteobacteria",0.234506181984836,0.282531313901713,-0.248385055353059,-0.246778702133957,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",0.269362756351351,0.297749209483452,-0.190342263749964,-0.206282292668315,FALSE
"RSV_genus1080","Sulfuritalea","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1081","Thauera","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.446465945061052,0.467288109527023,-0.191748502250392,-0.246778702133957,FALSE
"RSV_genus1087","Peredibacter","Proteobacteria",0.0386733075136671,0.282531313901713,-0.236257617178413,-0.170146728505413,FALSE
"RSV_genus1088","Bdellovibrio","Proteobacteria",0.161275210994269,0.282531313901713,-0.23510939608694,-0.223403972587827,FALSE
"RSV_genus1089","OM27 clade","Proteobacteria",0.219120489476584,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",0.8196317493819,0.834329787081786,0.602245709038099,0.496032982386367,FALSE
"RSV_genus1093","Desulfovermiculus","Proteobacteria",0.223225148899899,0.282531313901713,-0.252559146079424,-0.246778702133957,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",0.20161342291776,0.282531313901713,-0.00114105907986494,0.0111011134356341,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.147402986468645,0.282531313901713,-0.183222131574753,-0.145351452229235,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.0469870932864724,0.282531313901713,0.0321666513478535,0.120773256935105,FALSE
"RSV_genus1109","Haliangium","Proteobacteria",0.147117310533192,0.282531313901713,-0.251031784814737,-0.208364681786678,FALSE
"RSV_genus1111","Corallococcus","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1115","Nannocystis","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1117","Phaselicystis","Proteobacteria",0.133565203257195,0.282531313901713,-0.248562896856306,-0.197473074599599,FALSE
"RSV_genus1118","Byssovorax","Proteobacteria",0.218066992176264,0.282531313901713,-0.252717061587462,-0.246778702133957,FALSE
"RSV_genus1120","Sorangium","Proteobacteria",0.226155488200851,0.282531313901713,-0.247987312925116,-0.246778702133957,FALSE
"RSV_genus1122","Sandaracinus","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1128","Desulfomonile","Proteobacteria",0.219024566245931,0.282531313901713,-0.253303164250403,-0.246778702133957,FALSE
"RSV_genus1130","Desulfovirga","Proteobacteria",0.219120489476584,0.282531313901713,-0.253359300696079,-0.246778702133957,FALSE
"RSV_genus1131","Syntrophobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1132","Arcobacter","Proteobacteria",0.249167589520731,0.286198623231549,-0.245918787939473,-0.246778702133957,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.0110389179823139,0.282531313901713,5.23548804694351,5.03287152329822,FALSE
"RSV_genus1134","Sulfurospirillum","Proteobacteria",0.227236793914102,0.282531313901713,-0.251134115671662,-0.246778702133957,FALSE
"RSV_genus1135","Helicobacter","Proteobacteria",0.222302896333933,0.282531313901713,-0.252668433986361,-0.246778702133957,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",0.252387149102642,0.287269768052334,-0.180286746871481,-0.209581813182186,FALSE
"RSV_genus1138","Sulfuricurvum","Proteobacteria",0.217255423093087,0.282531313901713,-0.253211644065304,-0.246778702133957,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.818836267874362,0.834329787081786,-0.0158898391605269,-0.125336860442876,FALSE
"RSV_genus1143","Aeromonas","Proteobacteria",0.231249718801741,0.282531313901713,-0.245647624931414,-0.227717431184722,FALSE
"RSV_genus1145","Tolumonas","Proteobacteria",0.237134639643213,0.282754158689393,-0.246823096342503,-0.246778702133957,FALSE
"RSV_genus1147","Anaerobiospirillum","Proteobacteria",0.217923615991737,0.282531313901713,-0.253173275341467,-0.246778702133957,FALSE
"RSV_genus1149","Ruminobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1150","Succinivibrio","Proteobacteria",0.227926813740436,0.282531313901713,-0.248730009195668,-0.246778702133957,FALSE
"RSV_genus1151","Succinivibrionaceae UCG-001","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1152","Alishewanella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1154","Idiomarina","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1155","Moritella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1156","Paramoritella","Proteobacteria",0.232548428166148,0.282531313901713,-0.249270284569563,-0.246778702133957,FALSE
"RSV_genus1158","Pseudoalteromonas","Proteobacteria",0.22366295954278,0.282531313901713,-0.250994220585535,-0.246778702133957,FALSE
"RSV_genus1159","Psychromonas","Proteobacteria",0.22094876539021,0.282531313901713,-0.249744719356976,-0.246778702133957,FALSE
"RSV_genus1160","Shewanella","Proteobacteria",0.271420064614187,0.299680048458456,-0.234928345325142,-0.246778702133957,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",9.50374095541788e-06,0.00305703667399275,2.4266326870596,1.58807691795332,TRUE
"RSV_genus1163","Cellvibrio","Proteobacteria",0.218210436146973,0.282531313901713,-0.253211644065304,-0.246778702133957,FALSE
"RSV_genus1164","Simiduia","Proteobacteria",0.228173610818653,0.282531313901713,-0.249805863341391,-0.246778702133957,FALSE
"RSV_genus1165","C1-B045","Proteobacteria",0.223565615256338,0.282531313901713,-0.251714603328169,-0.246778702133957,FALSE
"RSV_genus1167","Nitrosococcus","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1168","Rheinheimera","Proteobacteria",0.120938460742973,0.282531313901713,-0.244747283375062,-0.213895271779081,FALSE
"RSV_genus1170","Thiogranum","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1173","Buchnera","Proteobacteria",0.190378510177495,0.282531313901713,-0.25239824558697,-0.217283077429278,FALSE
"RSV_genus1174","Candidatus Blochmannia","Proteobacteria",0.349308318085449,0.372055769263199,-0.204110782659078,-0.246778702133957,FALSE
"RSV_genus1175","Candidatus Carsonella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1176","Candidatus Nasuia","Proteobacteria",0.245456524062936,0.284694165529728,-0.244577968354571,-0.246778702133957,FALSE
"RSV_genus1177","Cedecea","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1178","Citrobacter","Proteobacteria",0.234808408030232,0.282531313901713,-0.247367980593034,-0.246778702133957,FALSE
"RSV_genus1179","Dickeya","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1180","Erwinia","Proteobacteria",0.217875838991935,0.282531313901713,-0.253002115971749,-0.246778702133957,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.21135465475938,0.282531313901713,0.416824339319275,0.489359449208539,FALSE
"RSV_genus1182","Ewingella","Proteobacteria",0.305379903088607,0.328896882232707,-0.217795903645671,-0.21796965744138,FALSE
"RSV_genus1183","Hafnia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1184","Leminorella","Proteobacteria",0.218066992176264,0.282531313901713,-0.252587172678526,-0.246778702133957,FALSE
"RSV_genus1185","Lonsdalea","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1186","Morganella","Proteobacteria",0.23055255172326,0.282531313901713,-0.250616434859206,-0.246778702133957,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.527057673697181,0.54748186772635,-0.146145245449228,-0.227717431184722,FALSE
"RSV_genus1189","Pectobacterium","Proteobacteria",0.219168462402688,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
"RSV_genus1190","Plesiomonas","Proteobacteria",0.117093075808833,0.282531313901713,-0.25201593600048,-0.195499111010499,FALSE
"RSV_genus1191","Proteus","Proteobacteria",0.229757620301398,0.282531313901713,-0.248936080232577,-0.246778702133957,FALSE
"RSV_genus1192","Providencia","Proteobacteria",0.223468301276722,0.282531313901713,-0.252106806468976,-0.246778702133957,FALSE
"RSV_genus1193","Rahnella","Proteobacteria",0.218353947914777,0.282531313901713,-0.250858028094102,-0.246778702133957,FALSE
"RSV_genus1194","Serratia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
