"OTU","Genus","Phylum","p_value","p_adj_BH","control","Poor.oral.hygiene","in_top_panel"
"RSV_genus821","Nitrobacter","Proteobacteria",9.68979788001506e-50,4.15724567871936e-49,-0.222607037651513,-0.262954846400456,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",5.47624979913714e-49,8.0812076173136e-49,-0.225356821019241,-0.261992263916943,FALSE
"RSV_genus826","Brucella","Proteobacteria",2.14883777011124e-48,2.75017035564635e-48,-0.208347973529488,-0.251277611774875,FALSE
"RSV_genus828","Ochrobactrum","Proteobacteria",3.22600974687174e-50,4.15724567871936e-49,-0.208693402101402,-0.256404901391432,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus833","Devosia","Proteobacteria",6.24503004735824e-48,7.71633034020577e-48,-0.215591385629817,-0.243105510450278,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",6.96526229571657e-49,9.812376810754e-49,-0.207381639567762,-0.239491530944186,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",3.69476536969406e-48,4.64856399185758e-48,-0.222020173922313,-0.256693975487662,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",6.60113465472318e-50,4.15724567871936e-49,-0.220326571170178,-0.262954846400456,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",8.76410764555983e-48,1.0760004933798e-47,-0.223001041639366,-0.247022098074258,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus845","Meganema","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",1.42067838409748e-45,1.66176320079281e-45,-0.0961206904232784,-0.139696308546318,FALSE
"RSV_genus847","Microvirga","Proteobacteria",4.38323352453557e-50,4.15724567871936e-49,-0.21512055495432,-0.255896238996632,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",2.17613651016973e-49,4.15724567871936e-49,-0.2223258324352,-0.259557613978795,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",2.94599697380504e-49,5.09091319213336e-49,-0.222353164042786,-0.261791024540973,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",1.77537435121286e-49,4.15724567871936e-49,-0.221529679549972,-0.262954846400456,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",7.99284742740659e-49,1.10187110963534e-48,-0.222088597423719,-0.255062275021673,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",3.66300822894881e-50,4.15724567871936e-49,-0.212433519450895,-0.257678690670232,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",8.78439367169861e-49,1.20411078028255e-48,-0.2188104139888,-0.253349834108272,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus861","Ensifer","Proteobacteria",9.54561661389805e-49,1.29739718766361e-48,-0.225356821019241,-0.259756815580649,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",6.48190262459115e-49,9.17160708611504e-49,-0.198749064739957,-0.244393182267051,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",1.18207434423733e-48,1.57935175698503e-48,-0.193516192281312,-0.244243994956106,FALSE
"RSV_genus865","Shinella","Proteobacteria",4.77107190913919e-49,7.48631608507206e-49,-0.219635160751687,-0.260748578784359,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",2.38066442823016e-49,4.2543355060039e-49,-0.223927070357683,-0.25951431252556,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",9.68477747659607e-50,4.15724567871936e-49,-0.223927070357683,-0.262954846400456,FALSE
"RSV_genus868","Bauldia","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",5.08744788688719e-48,6.31838765874663e-48,-0.213266777572035,-0.244482576120916,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",2.53014616684977e-49,4.46360338393058e-49,-0.219487475842929,-0.259153346603389,FALSE
"RSV_genus872","Afifella","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus873","Methyloligella","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus875","Parvibaculum","Proteobacteria",1.00217427558963e-49,4.15724567871936e-49,-0.224325889218764,-0.262954846400456,FALSE
"RSV_genus876","Aquabacter","Proteobacteria",5.57569442091155e-49,8.0812076173136e-49,-0.225356821019241,-0.261468658212784,FALSE
"RSV_genus877","Labrys","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus879","Pseudolabrys","Proteobacteria",8.84033836302189e-50,4.15724567871936e-49,-0.203388172432517,-0.249436022689592,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus881","Starkeya","Proteobacteria",5.39241808724588e-49,8.0812076173136e-49,-0.225356821019241,-0.261106136799165,FALSE
"RSV_genus882","Variibacter","Proteobacteria",9.86925795227132e-48,1.21014408182234e-47,-0.220296856299057,-0.247493618368874,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.259662183998583,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",2.2902589466448e-49,4.15724567871936e-49,-0.219550409833293,-0.257073345511906,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus889","Maribius","Proteobacteria",5.6159737602055e-49,8.0812076173136e-49,-0.225356821019241,-0.259035029771254,FALSE
"RSV_genus890","Marivita","Proteobacteria",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.262125722978734,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",1.07255272470208e-49,4.15724567871936e-49,-0.22186520675673,-0.262954846400456,FALSE
"RSV_genus894","Palleronia","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",7.4801172658544e-47,8.91149773030802e-47,-0.131445169815993,-0.186374878025501,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",5.79745726606411e-50,4.15724567871936e-49,-0.207857655247123,-0.253697408508501,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",4.02480360763371e-50,4.15724567871936e-49,-0.205829165017441,-0.254358084427076,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",9.7654155733907e-50,4.15724567871936e-49,-0.222821309369492,-0.262954846400456,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",3.20757021295026e-49,5.43315991976497e-49,-0.224724708079846,-0.261791024540973,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus906","Acidocella","Proteobacteria",1.07963929434042e-47,1.32047138027694e-47,-0.188673467295223,-0.236168915972142,FALSE
"RSV_genus907","Asaia","Proteobacteria",9.71997475385462e-50,4.15724567871936e-49,-0.223504763582608,-0.262954846400456,FALSE
"RSV_genus908","Belnapia","Proteobacteria",9.67474443682648e-50,4.15724567871936e-49,-0.224430792300924,-0.262954846400456,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",2.52492921541967e-49,4.46255804556773e-49,-0.224325889218764,-0.262125722978734,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",3.69207231844095e-49,6.07994844248382e-49,-0.225356821019241,-0.262125722978734,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",1.18671074707096e-50,2.86293967730869e-49,-0.217732781505314,-0.261711161267872,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",5.7884299905893e-50,4.15724567871936e-49,-0.215226873651683,-0.258917106287456,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",1.00790274930753e-49,4.15724567871936e-49,-0.224031973439843,-0.262954846400456,FALSE
"RSV_genus917","Stella","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",3.6844725915192e-49,6.07780521507014e-49,-0.219006705214913,-0.258362822775648,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",5.59867583978163e-49,8.0812076173136e-49,-0.225356821019241,-0.262125722978734,FALSE
"RSV_genus928","Dongia","Proteobacteria",1.36927142167722e-48,1.79530831782407e-48,-0.225356821019241,-0.256275313450757,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",1.06811713853338e-49,4.15724567871936e-49,-0.223327844883098,-0.262954846400456,FALSE
"RSV_genus932","Skermanella","Proteobacteria",4.12012010545886e-49,6.6486887989428e-49,-0.221433389451188,-0.256775429319263,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",8.72196715174473e-50,4.15724567871936e-49,-0.219510493872051,-0.260052914424428,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",5.62175154787451e-49,8.0812076173136e-49,-0.225356821019241,-0.259801138530502,FALSE
"RSV_genus938","Reyranella","Proteobacteria",8.37072562481522e-49,1.15067667064768e-48,-0.211217560062404,-0.2413019590376,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",3.09082107855043e-53,2.29434026215474e-51,-0.173077073395623,-0.245688861043942,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",1.08147898244141e-49,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",1.31391172923581e-49,4.15724567871936e-49,-0.222872650643213,-0.261711161267872,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",4.71105028347348e-48,5.8735962836588e-48,-0.217278763022486,-0.248650784725687,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",9.43850877889199e-49,1.28464893817077e-48,-0.224559183297077,-0.258526085888724,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",6.06970479542758e-48,7.50931426613797e-48,-0.220413034676374,-0.251723819986507,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",4.83781293140422e-49,7.57871668637187e-49,-0.221646297777499,-0.256107763301303,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",3.65001399670033e-45,4.25394143335244e-45,-0.180698000366623,-0.21425465847486,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",5.66612443221379e-42,6.4555018619673e-42,-0.0182705432422042,-0.076116387708315,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",5.70781164623701e-50,4.15724567871936e-49,-0.18382166629908,-0.239812420233156,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",9.7654155733907e-50,4.15724567871936e-49,-0.222509433280243,-0.262954846400456,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",4.61781413482868e-43,5.30498885727342e-43,-0.181946325666971,-0.193321926196398,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",1.33516091031599e-49,4.15724567871936e-49,-0.222014966882313,-0.262954846400456,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",9.1630502724269e-47,1.08628298684176e-46,-0.110503956215701,-0.170375199015659,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",5.82774534124237e-49,8.3191926838741e-49,-0.212622499126681,-0.256455464123415,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",3.837491637193e-49,6.25537065860008e-49,-0.223761545574914,-0.260334017073498,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",2.12395680406499e-49,4.15724567871936e-49,-0.223482197004269,-0.262954846400456,FALSE
"RSV_genus977","Advenella","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus979","Bordetella","Proteobacteria",4.47261378859985e-48,5.60528870908942e-48,-0.216649926053739,-0.24890879544757,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",8.55794129769506e-44,9.89031539194699e-44,-0.177987228441274,-0.210047198949221,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",1.13778888914426e-49,4.15724567871936e-49,-0.224559183297077,-0.262954846400456,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus985","Oligella","Proteobacteria",1.33102163712351e-49,4.15724567871936e-49,-0.223977134441106,-0.262954846400456,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",1.10759037474288e-48,1.48654340977312e-48,-0.223761545574914,-0.260467476135289,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",1.27373602693436e-49,4.15724567871936e-49,-0.186090763184455,-0.221701596346041,FALSE
"RSV_genus988","Pelistega","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",2.11410796804813e-49,4.15724567871936e-49,-0.222328805950826,-0.262954846400456,FALSE
"RSV_genus990","Sutterella","Proteobacteria",1.5719482023778e-42,1.79944248552144e-42,-0.205100648999538,-0.208743388196134,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",4.20152040904041e-49,6.70159866896528e-49,-0.0357515123328203,-0.13877127359516,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",1.07366448340329e-49,4.15724567871936e-49,-0.179598579220746,-0.229756442399439,FALSE
"RSV_genus993","Lautropia","Proteobacteria",8.56083586936735e-10,8.97957240645597e-10,2.9851264949496,2.67112411626722,FALSE
"RSV_genus994","Limnobacter","Proteobacteria",5.37580567601924e-49,8.0812076173136e-49,-0.225356821019241,-0.261335199150993,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",1.91025305974037e-50,3.45104180964067e-49,-0.214693655012998,-0.261054096501923,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",6.48194589445505e-40,7.30733386466019e-40,1.01885208762631,0.581754566422804,FALSE
"RSV_genus999","Thiomonas","Proteobacteria",5.1697394739399e-49,8.03349209718519e-49,-0.225356821019241,-0.26082844205746,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",1.53531083327021e-49,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",1.99040781201958e-46,2.34809723545097e-46,-0.180703226592387,-0.21172562636268,FALSE
"RSV_genus1003","Azohydromonas","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",8.16283869848668e-49,1.12370033438511e-48,-0.222850084064874,-0.257393631538435,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",6.97600340940943e-49,9.81318263860073e-49,-0.2177511298679,-0.25662565439936,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",1.23095399972245e-49,4.15724567871936e-49,-0.193891384421305,-0.240183095665827,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",1.66411857394818e-63,2.67645737309999e-61,0.59510252431119,0.13941798366798,FALSE
"RSV_genus1008","Delftia","Proteobacteria",1.28565859535455e-49,4.15724567871936e-49,-0.214750671887916,-0.254307981502374,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",7.04079722394903e-49,9.86120365908681e-49,-0.194437340678534,-0.236032868651115,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.260580269897135,FALSE
"RSV_genus1012","Inhella","Proteobacteria",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.260920637440132,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",2.26673351462023e-49,4.15724567871936e-49,-0.223020547710526,-0.262954846400456,FALSE
"RSV_genus1014","Lampropedia","Proteobacteria",1.28632420813188e-49,4.15724567871936e-49,-0.224430792300924,-0.262954846400456,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",9.7654155733907e-50,4.15724567871936e-49,-0.222707125860445,-0.262954846400456,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",3.10859038606294e-22,3.34052307633713e-22,0.357291043085777,0.401857390275558,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",2.95917526827202e-40,3.33988787588596e-40,-0.102484943391888,-0.127904487088477,FALSE
"RSV_genus1019","Piscinibacter","Proteobacteria",3.27607589775956e-49,5.49810998493561e-49,-0.222025428515848,-0.259146122006706,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",2.31761381145566e-49,4.17687973328625e-49,-0.225356821019241,-0.261640716868556,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",2.45174074992796e-49,4.35714516331581e-49,-0.224160364435996,-0.25924883914699,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",5.40908159976066e-49,8.0812076173136e-49,-0.225356821019241,-0.261992263916943,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",1.58617294260535e-50,3.12378957064115e-49,-0.211736536695872,-0.255525754261479,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",6.72216744372922e-50,4.15724567871936e-49,-0.221610987681771,-0.262954846400456,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",2.26448325905453e-50,3.69468419204526e-49,-0.19999392457089,-0.25035952387701,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",2.15600370025839e-49,4.15724567871936e-49,-0.222547383779548,-0.260016655679322,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",7.35402135720712e-45,8.53986836306242e-45,-0.177200900502816,-0.204136190214134,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",4.15634013379122e-49,6.68478038184755e-49,-0.225356821019241,-0.261106136799165,FALSE
"RSV_genus1036","Duganella","Proteobacteria",4.06952023687013e-49,6.57803522375155e-49,-0.222641919482247,-0.258488715379572,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",3.80599789680784e-49,6.21453125282498e-49,-0.216868455256166,-0.256311419190153,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",1.55851027159202e-49,4.15724567871936e-49,-0.221194463608568,-0.260845779101045,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",4.60668186402838e-48,5.75090297385173e-48,-0.208713923693049,-0.243426420466845,FALSE
"RSV_genus1040","Massilia","Proteobacteria",3.51400274295592e-45,4.1003780495193e-45,-0.187329814658002,-0.210930910180741,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",5.50448099690001e-49,8.0812076173136e-49,-0.224031973439843,-0.258643925424719,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",1.31187331012459e-49,4.15724567871936e-49,-0.22140576619504,-0.25944788995572,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",2.3340344454611e-50,3.69468419204526e-49,-0.213022536469425,-0.259662183998583,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",6.13827500373111e-49,8.69814299353968e-49,-0.213015192714385,-0.24985598459188,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",1.74983450138521e-50,3.2472890266091e-49,-0.178365455924313,-0.225504551137546,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",9.82421557804972e-51,2.49483369284684e-49,-0.200254470750032,-0.251523269547744,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",3.02933778491117e-27,3.29572825528668e-27,0.515111963965968,0.371826690790787,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",5.6102018836456e-49,8.0812076173136e-49,-0.225356821019241,-0.261468658212784,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",2.36620688183387e-47,2.85423705121211e-47,-0.224724708079846,-0.251113688300493,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",5.9996098853822e-45,6.97545004746244e-45,-0.156249766437736,-0.199939766905375,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",4.5398334737347e-51,1.36904353192312e-49,-0.208527058496755,-0.258605325830737,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.016629561674608,0.0168036932104678,0.914464324002545,1.10431016246178,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.00100989582689409,0.00102909131251616,2.56868165604037,2.43998699651661,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",0.001643207378637,0.00166915275829969,6.24640682473699,6.03333641917611,FALSE
"RSV_genus1064","Simonsiella","Proteobacteria",1.50541592180872e-47,1.82732876043448e-47,0.138054565976634,-0.017956328907495,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1068","Gallionella","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1070","Nitrosomonas","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1071","12up","Proteobacteria",8.89323255919214e-49,1.21557640504538e-48,-0.222356282608649,-0.258137168331186,FALSE
"RSV_genus1072","Azonexus","Proteobacteria",1.39736335209698e-49,4.15724567871936e-49,-0.222240537703818,-0.262954846400456,FALSE
"RSV_genus1073","Azospira","Proteobacteria",9.85182601916319e-50,4.15724567871936e-49,-0.206829627259213,-0.250941090831816,FALSE
"RSV_genus1074","Azovibrio","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus1075","Candidatus Accumulibacter","Proteobacteria",5.62753525267849e-49,8.0812076173136e-49,-0.22234085610839,-0.257992498823254,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",1.37022961393092e-32,1.50772129697074e-32,0.0279857799642571,0.0218270119066436,FALSE
