"OTU","Genus","Phylum","p_value","p_adj_BH","US.Born","non.US.Born","in_top_panel"
"RSV_genus879","Pseudolabrys","Proteobacteria",2.02258699591334e-14,8.0113734350321e-14,-0.218050856270496,-0.238332339813895,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",6.74974125750334e-14,9.2128717305385e-14,-0.231947829464224,-0.242606009043948,FALSE
"RSV_genus881","Starkeya","Proteobacteria",4.25031340141507e-14,8.0113734350321e-14,-0.231509880689308,-0.24442402058041,FALSE
"RSV_genus882","Variibacter","Proteobacteria",6.86542698059928e-14,9.24557550573196e-14,-0.22526210648532,-0.24116887079799,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",3.84045189294796e-14,8.0113734350321e-14,-0.231095441087957,-0.24442402058041,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",7.51024808354585e-14,9.54989958573911e-14,-0.231947829464224,-0.242434381427562,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",4.63402786888938e-14,8.0113734350321e-14,-0.231621591848329,-0.24442402058041,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",4.16797672382967e-14,8.0113734350321e-14,-0.231087055019468,-0.24442402058041,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",5.29988257779157e-14,8.2757066141891e-14,-0.229765779330488,-0.242287845428968,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",3.77832790200452e-14,8.0113734350321e-14,-0.230943284715602,-0.242555396079132,FALSE
"RSV_genus889","Maribius","Proteobacteria",4.16240883179397e-14,8.0113734350321e-14,-0.231019247230727,-0.24442402058041,FALSE
"RSV_genus890","Marivita","Proteobacteria",4.17253771877035e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",4.44726308391747e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",4.20664640507569e-14,8.0113734350321e-14,-0.230686616807339,-0.24442402058041,FALSE
"RSV_genus894","Palleronia","Proteobacteria",4.16215591965135e-14,8.0113734350321e-14,-0.231388004624528,-0.24442402058041,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",9.84185932385713e-13,1.07558258748835e-12,-0.182392465549723,-0.183581014434289,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",1.40471882718458e-14,8.0113734350321e-14,-0.22271324720123,-0.239756334711761,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",6.95744880424678e-14,9.30748967052665e-14,-0.224000434868776,-0.23869094405995,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",3.70386470086005e-14,8.0113734350321e-14,-0.230058151691989,-0.242673320513024,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",2.32148002631799e-14,8.0113734350321e-14,-0.229371556237033,-0.24442402058041,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",4.07356800028732e-14,8.0113734350321e-14,-0.230509728978535,-0.24442402058041,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",4.08298789195383e-14,8.0113734350321e-14,-0.2311713150234,-0.24442402058041,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",7.26705090567586e-14,9.47044635035918e-14,-0.231947829464224,-0.243776474693447,FALSE
"RSV_genus906","Acidocella","Proteobacteria",3.9749781140016e-13,4.37882863015016e-13,-0.216104069074582,-0.228047714935587,FALSE
"RSV_genus907","Asaia","Proteobacteria",3.65547145712622e-14,8.0113734350321e-14,-0.231067323924635,-0.24442402058041,FALSE
"RSV_genus908","Belnapia","Proteobacteria",3.73397520931684e-14,8.0113734350321e-14,-0.231408489355161,-0.24442402058041,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",4.14146846553994e-14,8.0113734350321e-14,-0.230955098488475,-0.243776474693447,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",4.57509320677202e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",4.89508936348462e-14,8.0113734350321e-14,-0.231672126694452,-0.24442402058041,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",4.16215591965135e-14,8.0113734350321e-14,-0.231249720412771,-0.24442402058041,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",1.21899264520158e-13,1.43629780539624e-13,-0.228755359827172,-0.24100167762056,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",1.21282587805063e-13,1.43112023416137e-13,-0.223615330954627,-0.235893313047351,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",4.18574151316364e-14,8.0113734350321e-14,-0.231621591848329,-0.24442402058041,FALSE
"RSV_genus917","Stella","Proteobacteria",4.16215591965135e-14,8.0113734350321e-14,-0.231308716470952,-0.24442402058041,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",4.86315569157266e-14,8.0113734350321e-14,-0.231497552639296,-0.24442402058041,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",1.34201543042021e-14,8.0113734350321e-14,-0.228427626679005,-0.24442402058041,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",6.20319231332451e-14,8.88142519637708e-14,-0.231296778196141,-0.24392301069204,FALSE
"RSV_genus928","Dongia","Proteobacteria",2.98225111788981e-14,8.0113734350321e-14,-0.229261090693457,-0.24442402058041,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",4.86492439821135e-14,8.0113734350321e-14,-0.231792174563591,-0.24442402058041,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",4.22252066863165e-14,8.0113734350321e-14,-0.231448203433534,-0.24442402058041,FALSE
"RSV_genus932","Skermanella","Proteobacteria",3.58666601892275e-14,8.0113734350321e-14,-0.22944545838902,-0.243232897752075,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",6.46260552559071e-14,9.07775011964343e-14,-0.231947829464224,-0.244026979637632,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",5.19853263327325e-14,8.20994453350013e-14,-0.227162186577341,-0.240498000544876,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",4.16215591965135e-14,8.0113734350321e-14,-0.231200734032294,-0.24442402058041,FALSE
"RSV_genus938","Reyranella","Proteobacteria",9.24314516802174e-15,8.0113734350321e-14,-0.220766477776548,-0.23776058272991,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",1.47756916498939e-12,1.60388553904923e-12,-0.208759108167397,-0.214140945433765,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",3.64968843709698e-14,8.0113734350321e-14,-0.231031245401204,-0.24442402058041,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",1.28452236238128e-13,1.50432533943924e-13,-0.231060411178224,-0.240978981234135,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",1.05775323383244e-13,1.27508434515125e-13,-0.216941012732381,-0.228675599262653,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",4.52897128144122e-14,8.0113734350321e-14,-0.230917452814668,-0.242645928449645,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",4.65233303352037e-14,8.0113734350321e-14,-0.224462811387437,-0.240378548400248,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",1.96907145889837e-14,8.0113734350321e-14,-0.225810890758418,-0.24442402058041,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",1.78675148684368e-13,2.02372674272787e-13,-0.204363965571016,-0.213601298402929,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",2.04685648844752e-14,8.0113734350321e-14,-0.115150156335993,-0.155202201589088,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",1.34606791913582e-15,2.12943531469847e-14,-0.202062205791767,-0.227372846486321,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",4.27646748385644e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",5.10526826179324e-14,8.1513658741977e-14,-0.231246673344874,-0.243720764292353,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",1.28250438073896e-12,1.3952837964071e-12,-0.198114558509576,-0.208766774828031,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",3.5640151406046e-14,8.0113734350321e-14,-0.22952370681766,-0.24442402058041,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",6.39974383155912e-16,1.10281299954546e-14,-0.145158644066041,-0.186253597296758,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",8.67114245106222e-14,1.07691794919885e-13,-0.225412390160957,-0.238710753652394,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",4.22252066863165e-14,8.0113734350321e-14,-0.23126602380322,-0.24442402058041,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",5.63716158224222e-14,8.53364728935706e-14,-0.230934140691638,-0.244026979637632,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",4.23510811724155e-14,8.0113734350321e-14,-0.231232349723894,-0.24442402058041,FALSE
"RSV_genus977","Advenella","Proteobacteria",4.23253625709248e-14,8.0113734350321e-14,-0.231432444630033,-0.24442402058041,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",3.97207384741681e-14,8.0113734350321e-14,-0.230838164661093,-0.24442402058041,FALSE
"RSV_genus979","Bordetella","Proteobacteria",9.95715748229145e-14,1.21321426394081e-13,-0.225516082267426,-0.234682962747773,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",1.29629047403597e-13,1.51260012992105e-13,-0.208782934829283,-0.219243680174676,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",3.83811589581791e-14,8.0113734350321e-14,-0.230953059846161,-0.24442402058041,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",5.80590404761263e-14,8.63577545625839e-14,-0.231595759947394,-0.243306910911687,FALSE
"RSV_genus985","Oligella","Proteobacteria",1.02584406656947e-13,1.24431260021451e-13,-0.231947829464224,-0.243056405967502,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",4.32032227105683e-14,8.0113734350321e-14,-0.230028323710929,-0.242137090047801,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",1.99089037654185e-13,2.24440328663888e-13,-0.203098203850908,-0.216387799493504,FALSE
"RSV_genus988","Pelistega","Proteobacteria",4.23845383291891e-14,8.0113734350321e-14,-0.231564144255794,-0.24442402058041,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",4.8007745864709e-14,8.0113734350321e-14,-0.23120219469674,-0.24442402058041,FALSE
"RSV_genus990","Sutterella","Proteobacteria",1.90015181487101e-14,8.0113734350321e-14,-0.188299151665185,-0.217799567477692,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",6.47946986819502e-15,8.0113734350321e-14,-0.133154810211215,-0.166352756563904,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",3.5325937125086e-13,3.90040381301007e-13,-0.214246450960035,-0.222938244554437,FALSE
"RSV_genus993","Lautropia","Proteobacteria",2.76961207201928e-22,1.11361485395775e-20,2.66812200377483,3.14768237520731,TRUE
"RSV_genus994","Limnobacter","Proteobacteria",6.8159626942214e-14,9.24557550573196e-14,-0.231475712078255,-0.243445325169821,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",2.03217328951234e-13,2.28826980674377e-13,-0.22684172423752,-0.235559505333118,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",2.13187283916282e-15,3.26548776157479e-14,0.39573640608979,0.255282972881761,FALSE
"RSV_genus999","Thiomonas","Proteobacteria",4.31088774357205e-14,8.0113734350321e-14,-0.231444096386655,-0.24442402058041,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",4.48657276165458e-14,8.0113734350321e-14,-0.231792174563591,-0.24442402058041,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",2.49765219307064e-13,2.79609555256748e-13,-0.206482564466389,-0.220206048965938,FALSE
"RSV_genus1003","Azohydromonas","Proteobacteria",4.84520969220795e-14,8.0113734350321e-14,-0.231285768138855,-0.24442402058041,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",1.65925770511835e-14,8.0113734350321e-14,-0.223158811905632,-0.242273445028337,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",7.9126768457863e-14,9.94236088044764e-14,-0.229299040179305,-0.241478423214446,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",1.02516900478379e-13,1.24431260021451e-13,-0.216058086519502,-0.229303668229636,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",8.17546346364259e-17,1.61006576375818e-15,0.12100646578048,0.0188376812940907,FALSE
"RSV_genus1008","Delftia","Proteobacteria",4.7999016223454e-14,8.0113734350321e-14,-0.221245100600751,-0.237196802958268,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",4.03070706283661e-14,8.0113734350321e-14,-0.230709334666516,-0.24442402058041,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",1.94593524820431e-13,2.19628949066335e-13,-0.215681290621205,-0.224890274562449,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",7.16409973203087e-14,9.40446507891255e-14,-0.230643105875303,-0.241582635610529,FALSE
"RSV_genus1012","Inhella","Proteobacteria",4.17405914078043e-14,8.0113734350321e-14,-0.231465936947695,-0.24442402058041,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",4.90488793368653e-14,8.0113734350321e-14,-0.2313725329198,-0.24442402058041,FALSE
"RSV_genus1014","Lampropedia","Proteobacteria",4.34927597014539e-14,8.0113734350321e-14,-0.231719799156427,-0.24442402058041,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",3.6299607421423e-14,8.0113734350321e-14,-0.230730182222435,-0.24442402058041,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",4.89888881380743e-06,5.14409978816558e-06,0.261251200348351,0.302543840547942,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",1.58598010661407e-13,1.8133540318514e-13,-0.111959828787159,-0.141241572496165,FALSE
"RSV_genus1019","Piscinibacter","Proteobacteria",3.11556324825777e-14,8.0113734350321e-14,-0.228766673990763,-0.24442402058041,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",7.50076547482637e-14,9.54989958573911e-14,-0.231947829464224,-0.243260711644788,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",4.90934820206819e-14,8.0113734350321e-14,-0.231636519662958,-0.24442402058041,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",4.02752267194003e-14,8.0113734350321e-14,-0.230449037913861,-0.243842366112599,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",8.39455635091765e-14,1.04931954386471e-13,-0.230615918143961,-0.242759701756418,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",4.74636934825854e-14,8.0113734350321e-14,-0.231219342136865,-0.24442402058041,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",4.22252066863165e-14,8.0113734350321e-14,-0.231377504770156,-0.24442402058041,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",4.3662094700585e-14,8.0113734350321e-14,-0.224368153947899,-0.2388458559376,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",4.24773246175697e-14,8.0113734350321e-14,-0.231584419240725,-0.24442402058041,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",6.04971045546237e-14,8.77851412828212e-14,-0.228215895247631,-0.240450157453052,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",5.25802942922177e-14,8.23701038831007e-14,-0.219883931702877,-0.229179275124144,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",3.21368488234105e-14,8.0113734350321e-14,-0.23009836030209,-0.24442402058041,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",6.21329827883475e-13,6.82896678710197e-13,-0.197828171713279,-0.207131588071292,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",3.34061930564438e-14,8.0113734350321e-14,-0.22987290304891,-0.24442402058041,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",4.49829565602446e-14,8.0113734350321e-14,-0.231509880689308,-0.24442402058041,FALSE
"RSV_genus1036","Duganella","Proteobacteria",1.31645358500303e-13,1.5305755536481e-13,-0.230344206714082,-0.24007573028103,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",1.565060832556e-14,8.0113734350321e-14,-0.226572328932275,-0.242849496248394,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",2.25229838997798e-14,8.0113734350321e-14,-0.228541112025197,-0.24442402058041,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",9.08980450168644e-14,1.12147311737195e-13,-0.222624810426745,-0.229983647574569,FALSE
"RSV_genus1040","Massilia","Proteobacteria",1.23392227953765e-12,1.34394469498175e-12,-0.202624776457375,-0.204128923334174,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",6.55643005236577e-14,9.1353072583893e-14,-0.231608087997407,-0.242391488051973,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",4.84110013438531e-14,8.0113734350321e-14,-0.231546410741632,-0.24442402058041,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",4.13543275164443e-14,8.0113734350321e-14,-0.230600359222736,-0.24442402058041,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",5.08121023301981e-14,8.1513658741977e-14,-0.229697515272956,-0.240318572699863,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",2.69619498866918e-14,8.0113734350321e-14,-0.228772647303089,-0.241807492719434,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",2.55899497731643e-14,8.0113734350321e-14,-0.221641137579174,-0.236739022574735,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",3.52423281685689e-15,4.9288183598071e-14,-0.207591421382751,-0.22782038788963,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",2.19078903887542e-14,8.0113734350321e-14,-0.220682332601715,-0.236950243669602,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.056392868207147,0.0574647495458257,0.349480706561916,0.436370187280556,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",4.25367092842262e-14,8.0113734350321e-14,-0.231503582621503,-0.24442402058041,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",7.14514486056862e-14,9.39382124039335e-14,-0.231546410741632,-0.243525969749262,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",5.81257341041124e-14,8.63577545625839e-14,-0.22554826692401,-0.237970657969836,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",4.11020750656486e-18,9.91587560958774e-17,-0.169629942260628,-0.212163703279299,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",1.61832662731929e-13,1.84814816019303e-13,-0.22482144615736,-0.237607148553422,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.000206692104293831,0.00021401060154887,0.848125328430736,0.841208246872335,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.562952873932535,0.565884920150934,2.31931111746385,2.31572054878634,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",4.04352190665205e-40,4.3355540443547e-38,5.81573903156598,6.50182892892629,TRUE
"RSV_genus1064","Simonsiella","Proteobacteria",2.17678629978088e-12,2.35757438752924e-12,0.0329301567834948,-0.012472537792057,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",1.06754032294274e-13,1.28290960353642e-13,-0.231947829464224,-0.242878423862298,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",4.25651394975088e-14,8.0113734350321e-14,-0.23138005768961,-0.24442402058041,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",3.53137800513157e-14,8.0113734350321e-14,-0.231227002553594,-0.24442402058041,FALSE
"RSV_genus1068","Gallionella","Proteobacteria",6.95158356682917e-14,9.30748967052665e-14,-0.231947829464224,-0.243842366112599,FALSE
"RSV_genus1070","Nitrosomonas","Proteobacteria",4.41927731590509e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus1071","12up","Proteobacteria",6.37779204144464e-14,9.07106249974586e-14,-0.230511927045197,-0.24270919147728,FALSE
"RSV_genus1072","Azonexus","Proteobacteria",4.2845266683465e-14,8.0113734350321e-14,-0.230398160815873,-0.243275464805077,FALSE
"RSV_genus1073","Azospira","Proteobacteria",1.23333017237813e-13,1.44788761112518e-13,-0.212170143755668,-0.226653568089573,FALSE
"RSV_genus1074","Azovibrio","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus1075","Candidatus Accumulibacter","Proteobacteria",4.00384018531879e-14,8.0113734350321e-14,-0.229620093006016,-0.24442402058041,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",3.28796762138606e-11,3.52935345343443e-11,-0.0537942585595212,-0.0656573409865357,FALSE
"RSV_genus1077","Methyloversatilis","Proteobacteria",1.63057455078437e-13,1.85993432802236e-13,-0.228095812305739,-0.238960691690987,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",3.39158819208616e-10,3.62445471247303e-10,-0.184043337327299,-0.17828175841744,FALSE
"RSV_genus1080","Sulfuritalea","Proteobacteria",4.68659836313767e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus1081","Thauera","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",1.08497962153244e-13,1.30224544126717e-13,-0.198200325692974,-0.213819421307628,FALSE
"RSV_genus1087","Peredibacter","Proteobacteria",1.52037825110839e-14,8.0113734350321e-14,-0.218754452733691,-0.238927536088759,FALSE
"RSV_genus1088","Bdellovibrio","Proteobacteria",3.84395851035923e-14,8.0113734350321e-14,-0.220525561283595,-0.236871588846089,FALSE
"RSV_genus1089","OM27 clade","Proteobacteria",7.51838541249596e-14,9.54989958573911e-14,-0.231947829464224,-0.24392301069204,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",3.31044332852982e-20,1.03050897162299e-18,0.326603474461272,0.660690102971749,TRUE
"RSV_genus1093","Desulfovermiculus","Proteobacteria",4.7999016223454e-14,8.0113734350321e-14,-0.231382657454227,-0.243842366112599,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",0.374078935717903,0.377206032359223,-0.111945706990618,0.0937015368764224,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",7.98228506652793e-18,1.83402502123796e-16,-0.147245646764152,-0.202097408380647,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",2.90104392793161e-05,3.02322612360044e-05,-0.018704781315159,0.00627531952252972,FALSE
"RSV_genus1109","Haliangium","Proteobacteria",2.81330909971537e-14,8.0113734350321e-14,-0.227328334796482,-0.243119026755819,FALSE
"RSV_genus1111","Corallococcus","Proteobacteria",4.16240883179397e-14,8.0113734350321e-14,-0.231330557031993,-0.24442402058041,FALSE
"RSV_genus1115","Nannocystis","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus1117","Phaselicystis","Proteobacteria",1.66024893580267e-12,1.80015755398829e-12,-0.230170794003103,-0.23619564485144,FALSE
"RSV_genus1118","Byssovorax","Proteobacteria",3.19803346855415e-14,8.0113734350321e-14,-0.230599887730799,-0.24442402058041,FALSE
"RSV_genus1120","Sorangium","Proteobacteria",4.0673823612918e-14,8.0113734350321e-14,-0.228914282802458,-0.244026979637632,FALSE
"RSV_genus1122","Sandaracinus","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus1128","Desulfomonile","Proteobacteria",7.48183555217956e-14,9.54989958573911e-14,-0.231947829464224,-0.243720764292353,FALSE
"RSV_genus1130","Desulfovirga","Proteobacteria",7.51838541249596e-14,9.54989958573911e-14,-0.231947829464224,-0.243776474693447,FALSE
"RSV_genus1131","Syntrophobacter","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus1132","Arcobacter","Proteobacteria",1.15174774491565e-14,8.0113734350321e-14,-0.225257207894285,-0.241290384050109,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.229357139952444,0.232001719134285,4.98666135286689,5.03703035259311,FALSE
"RSV_genus1134","Sulfurospirillum","Proteobacteria",5.55393622222669e-14,8.46690119186217e-14,-0.230983887092787,-0.244026979637632,FALSE
"RSV_genus1135","Helicobacter","Proteobacteria",6.08561414123658e-14,8.79134378187619e-14,-0.231497552639296,-0.243591861168414,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",3.97300940879011e-16,7.23387562166501e-15,-0.16620493989465,-0.210270342813204,FALSE
"RSV_genus1138","Sulfuricurvum","Proteobacteria",4.46565561548099e-14,8.0113734350321e-14,-0.231636519662958,-0.24442402058041,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.363496196349665,0.366918231670949,-0.107651589114617,0.0211050300845754,FALSE
"RSV_genus1143","Aeromonas","Proteobacteria",5.72887936857974e-14,8.59777385797737e-14,-0.220293459142314,-0.23506351372024,FALSE
"RSV_genus1145","Tolumonas","Proteobacteria",6.87909141255497e-14,9.24557550573196e-14,-0.227312757879357,-0.239970904022773,FALSE
"RSV_genus1147","Anaerobiospirillum","Proteobacteria",5.68816539899403e-14,8.57668689067068e-14,-0.230984675537762,-0.243591861168414,FALSE
"RSV_genus1149","Ruminobacter","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus1150","Succinivibrio","Proteobacteria",5.92567990567436e-14,8.69039682215161e-14,-0.228759533486961,-0.240882594293019,FALSE
"RSV_genus1151","Succinivibrionaceae UCG-001","Proteobacteria",4.87436818774883e-14,8.0113734350321e-14,-0.231621591848329,-0.24442402058041,FALSE
"RSV_genus1152","Alishewanella","Proteobacteria",4.4397113572579e-14,8.0113734350321e-14,-0.231530651938131,-0.24442402058041,FALSE
"RSV_genus1154","Idiomarina","Proteobacteria",4.57509320677202e-14,8.0113734350321e-14,-0.23141167338121,-0.24442402058041,FALSE
"RSV_genus1155","Moritella","Proteobacteria",3.81320802389367e-14,8.0113734350321e-14,-0.231104723406901,-0.24442402058041,FALSE
"RSV_genus1156","Paramoritella","Proteobacteria",1.14107665690181e-14,8.0113734350321e-14,-0.227323737297032,-0.24442402058041,FALSE
"RSV_genus1158","Pseudoalteromonas","Proteobacteria",8.77847191398186e-14,1.08744870307991e-13,-0.230758876507517,-0.242797779282857,FALSE
"RSV_genus1159","Psychromonas","Proteobacteria",3.91380341294648e-14,8.0113734350321e-14,-0.23028767080364,-0.24442402058041,FALSE
"RSV_genus1160","Shewanella","Proteobacteria",1.03557759921113e-14,8.0113734350321e-14,-0.209644690867759,-0.229729521529791,FALSE
