"OTU","Genus","Phylum","p_value","p_adj_BH","control","Emphysema","in_top_panel"
"RSV_genus574","Fusibacter","Firmicutes",7.28533929802821e-06,9.00173165505407e-06,-0.25016915525907,-0.21157767744101,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.253506957326854,-0.21157767744101,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.000193245013810875,0.000207663071634181,-0.109998769908336,-0.146688738100746,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.208171591514196,0.212352627707399,1.0686027779746,0.601553017361852,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",0.610494756497238,0.616887371748517,1.28064767964868,0.782391014672106,FALSE
"RSV_genus580","Mogibacterium","Firmicutes",7.36001591459285e-05,7.94453619416342e-05,4.39895298324162,3.41590559391306,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.00327520648074926,0.00343914499882812,3.08126231055073,2.16117553013926,FALSE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",9.39531741397428e-08,3.23802903731614e-06,3.82591335915362,2.18879873785718,TRUE
"RSV_genus584","Lutispora","Firmicutes",5.76945320052663e-06,8.45499025250447e-06,-0.253425696019019,-0.21157767744101,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",5.61568064344109e-06,8.45499025250447e-06,-0.253506957326854,-0.21157767744101,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",2.24888727227439e-05,2.48020139170833e-05,-0.204775002104929,-0.21157767744101,FALSE
"RSV_genus589","Blautia","Firmicutes",4.13783318748739e-08,1.59720361037013e-06,-0.157375826015403,0.0226004235430808,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",6.2953097763168e-06,8.45499025250447e-06,-0.250739878182891,-0.21157767744101,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.15807464260252,0.161591133592619,1.27923854673921,0.661128114065556,FALSE
"RSV_genus592","Catonella","Firmicutes",1.53210248995806e-08,9.24049314255952e-07,3.0957710544097,1.67459575579145,TRUE
"RSV_genus593","Cellulosilyticum","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",1.1159332385641e-05,1.26990044246976e-05,-0.230593564815343,-0.21157767744101,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",8.56568569774857e-06,1.01297631106953e-05,-0.237670935740723,-0.21157767744101,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",8.23111874330002e-06,9.83048216248084e-06,-0.241574365289213,-0.21157767744101,FALSE
"RSV_genus597","Dorea","Firmicutes",8.50012439154666e-06,1.00839709744587e-05,-0.233042305618096,-0.21157767744101,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",7.74987122385738e-06,9.40707639122311e-06,-0.244461471384582,-0.21157767744101,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",4.87237720168324e-06,8.45499025250447e-06,-0.216264353442292,-0.161809746941225,FALSE
"RSV_genus600","Howardella","Firmicutes",6.96897325287622e-07,8.36270470769503e-06,0.258791585329979,0.61753658761094,FALSE
"RSV_genus601","Hungatella","Firmicutes",7.84281586162771e-06,9.48410690033927e-06,-0.242299690590156,-0.21157767744101,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",2.99899061624786e-05,3.28493296785379e-05,-0.201493671223087,-0.21157767744101,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.0107959137570441,0.011262764081673,1.29292846804255,0.348586977196657,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.0758071570583196,0.0778233048524239,4.31008730878055,3.65133263972995,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",2.5640639918062e-05,2.81813411400111e-05,-0.0776012739164102,-0.0653920454169057,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",5.76535541358421e-06,8.45499025250447e-06,-0.253425696019019,-0.21157767744101,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus608","Lachnospira","Firmicutes",5.98284579183198e-07,8.36270470769503e-06,-0.211956720462888,-0.103067913756753,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.0207453974754109,0.0214799448109136,0.104846497327204,-0.138672780029525,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",5.97369527682841e-06,8.45499025250447e-06,-0.251772735209302,-0.21157767744101,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",2.69578899280865e-06,8.45499025250447e-06,-0.236084965903449,-0.170516614483673,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",6.33105496034849e-06,8.45499025250447e-06,-0.251359414039295,-0.21157767744101,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",1.09752097649156e-06,8.36270470769503e-06,-0.191958843885353,-0.0607701944109139,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",5.053346276978e-06,8.45499025250447e-06,-0.232702898121048,-0.191486454816084,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.252687113263268,-0.21157767744101,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",6.83785343520799e-06,8.64813704452911e-06,-0.249006657898322,-0.21157767744101,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",3.10665571679448e-06,8.45499025250447e-06,-0.219513799115782,-0.106506292850894,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",5.88950901489506e-06,8.45499025250447e-06,-0.252316984279135,-0.21157767744101,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",6.43945944389072e-06,8.45499025250447e-06,-0.251464178086073,-0.21157767744101,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",1.47419381484071e-05,1.65226136041961e-05,-0.207796818766659,-0.21157767744101,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",7.51945333277319e-06,9.22016831782227e-06,-0.240765513183796,-0.21157767744101,FALSE
"RSV_genus625","Moryella","Firmicutes",0.00373862982414235,0.00392149758727975,-0.00480693106777464,-0.141033699898175,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.00191719049360427,0.00201974762699577,4.61259073823341,3.62147745527182,TRUE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",5.72860047927293e-06,8.45499025250447e-06,-0.252920854663914,-0.21157767744101,FALSE
"RSV_genus629","Roseburia","Firmicutes",1.15190240405e-05,1.30621130424001e-05,-0.226130239424578,-0.183376081077889,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.665099396361137,0.670659265923195,1.18769183666653,0.860179755937751,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.0746517216432966,0.0767187554694156,4.41896292312355,3.70033359363455,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",5.76535541358421e-06,8.45499025250447e-06,-0.252886145931283,-0.21157767744101,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",6.50351315384941e-06,8.48093269387119e-06,-0.248592563141068,-0.21157767744101,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",5.08231124412747e-06,8.45499025250447e-06,-0.25401179868196,-0.164358887034901,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",8.66795917561204e-06,1.02381647545479e-05,-0.240708021461744,-0.21157767744101,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",6.2288073888394e-06,8.45499025250447e-06,-0.247973155783009,-0.21157767744101,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",6.69935224152564e-06,8.54012538054457e-06,-0.246549835158793,-0.171395232191158,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",6.68046054895534e-06,8.53860189369789e-06,-0.245077415368094,-0.21157767744101,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",5.76535541358421e-06,8.45499025250447e-06,-0.252290244487236,-0.21157767744101,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus644","Peptococcus","Firmicutes",3.35974899764813e-10,4.63165397532921e-08,2.45267295783434,0.722265493189987,TRUE
"RSV_genus645","Acetoanaerobium","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.0011569415603709,0.00122149738047913,2.5345874401746,1.26869501197388,TRUE
"RSV_genus647","Intestinibacter","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.000964345185636355,0.0010203871755911,1.68801906205684,0.721222151027827,FALSE
"RSV_genus650","Peptostreptococcus","Firmicutes",2.92379483972106e-09,2.35121835027568e-07,4.22674507774573,2.40440006609708,TRUE
"RSV_genus651","Romboutsia","Firmicutes",4.62742659730922e-06,8.45499025250447e-06,-0.217990210207472,-0.181440843503621,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",8.33167031215384e-07,8.36270470769503e-06,-0.25013116374951,-0.157757792416309,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",9.54910330061412e-06,1.10755825541979e-05,-0.244190036798504,-0.21157767744101,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",9.72315351921882e-06,1.12369378994565e-05,-0.239560906460654,-0.21157767744101,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",2.57600194512665e-05,2.82803398981481e-05,-0.221201239291912,-0.21157767744101,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",9.20390472653679e-07,8.36270470769503e-06,-0.25010706964394,-0.172330573077209,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.0004838571113238,0.000515936035831456,0.0202519531600351,-0.049292653893934,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",2.75706802735151e-07,7.60163041826917e-06,-0.200964549472256,-0.0178570930190134,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",7.89798598828987e-06,9.52172290167754e-06,-0.244654983817894,-0.21157767744101,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",5.7530787607732e-06,8.45499025250447e-06,-0.253359300696079,-0.21157767744101,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",4.99349271802605e-07,8.36270470769503e-06,-0.223375938005578,-0.137317329913426,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",9.86609364456739e-07,8.36270470769503e-06,-0.250017917476863,-0.162284961764746,FALSE
"RSV_genus665","Oscillospira","Firmicutes",7.64187270608259e-06,9.29937851370706e-06,-0.244772540785444,-0.21157767744101,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",3.44478877720512e-06,8.45499025250447e-06,-0.229881018950102,-0.156408655850135,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",6.0247585456212e-06,8.45499025250447e-06,-0.252798322895297,-0.21157767744101,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",5.99492109995877e-06,8.45499025250447e-06,-0.22407509256214,-0.195655760213936,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",2.19840066275785e-06,8.45499025250447e-06,-0.194846289014514,-0.0766868501554023,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",1.00455007566949e-05,1.15679095825901e-05,-0.239042294086442,-0.21157767744101,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",1.01294234321216e-05,1.16506479284831e-05,-0.229392655113441,-0.162284961764746,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",1.64466198939597e-05,1.83691993028601e-05,-0.106318322394895,-0.0371790777282719,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",1.82148889907584e-05,2.03206565041409e-05,-0.219907264003293,-0.21157767744101,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",6.02048736904936e-06,8.45499025250447e-06,-0.251096515700417,-0.21157767744101,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",1.32427875909037e-05,1.48942774186737e-05,-0.231486569297524,-0.21157767744101,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",4.6741126499803e-06,8.45499025250447e-06,-0.242860501285933,-0.191486454816084,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",6.21118727050338e-06,8.45499025250447e-06,-0.249429296964153,-0.21157767744101,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",5.66381147930899e-06,8.45499025250447e-06,-0.253506957326854,-0.21157767744101,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",1.14714878099535e-05,1.30324924440009e-05,-0.237172591560994,-0.21157767744101,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",5.9181361770207e-07,8.36270470769503e-06,3.66913505446238,2.20407935210993,TRUE
"RSV_genus684","Ruminococcus 1","Firmicutes",4.20865975284109e-06,8.45499025250447e-06,-0.198242944973328,-0.126111679359318,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",7.4354004288303e-06,9.14033301123725e-06,-0.0376334924349526,0.0641785207479116,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",4.77567814782984e-06,8.45499025250447e-06,-0.15623956586244,-0.0663650787913641,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",2.30822365911803e-06,8.45499025250447e-06,-0.228560921261375,-0.173330469765426,FALSE
"RSV_genus689","Pelospora","Firmicutes",4.06141789848409e-05,4.41359039643822e-05,-0.176787292270145,-0.169688231674399,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",7.61509877477012e-06,9.29153365130606e-06,-0.246606941774408,-0.21157767744101,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",5.52452205877635e-06,8.45499025250447e-06,-0.25265944177493,-0.21157767744101,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus697","Allobaculum","Firmicutes",5.79821586509028e-06,8.45499025250447e-06,-0.252539456632493,-0.21157767744101,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.624543270429504,0.630422861887522,1.44722834947627,1.18714982308658,FALSE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",8.77752032105371e-06,1.03422553233417e-05,-0.242091786403859,-0.21157767744101,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus702","Dielma","Firmicutes",5.56002281723567e-06,8.45499025250447e-06,-0.251821807729286,-0.21157767744101,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.583342396669175,0.590068566861377,0.702832627083965,0.359986298654537,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",8.68612815568708e-06,1.02470827264524e-05,-0.239029993290561,-0.21157767744101,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",1.54507976558732e-05,1.72769637751073e-05,-0.233026227803242,-0.21157767744101,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",6.3400215536421e-06,8.45499025250447e-06,-0.204190926233242,-0.140703052394317,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",3.67442053099621e-05,3.99753755626984e-05,-0.221850767764194,-0.21157767744101,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.868086203204766,0.871699465236836,0.646772693848223,0.324567061947308,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",5.72860047927293e-06,8.45499025250447e-06,-0.252143663680167,-0.21157767744101,FALSE
"RSV_genus711","Holdemanella","Firmicutes",1.03278548138014e-05,1.18225147038178e-05,-0.240947688355507,-0.21157767744101,FALSE
"RSV_genus712","Holdemania","Firmicutes",5.76535541358421e-06,8.45499025250447e-06,-0.25305074357285,-0.21157767744101,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",4.07196756209961e-05,4.42007727494502e-05,-0.205804711254606,-0.21157767744101,FALSE
"RSV_genus715","Sharpea","Firmicutes",5.74490823090716e-06,8.45499025250447e-06,-0.252903086942075,-0.21157767744101,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.00012446332457523,0.000134048111847206,4.43608211916567,3.33872791690832,TRUE
"RSV_genus717","Turicibacter","Firmicutes",1.4102622346141e-05,1.58428760931619e-05,-0.21983064360783,-0.21157767744101,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",2.04907785734901e-05,2.2676148306672e-05,-0.220358719529134,-0.21157767744101,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",2.30567249798267e-09,2.02270360050298e-07,-0.173459995911847,0.0533045025288359,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",6.94474596191094e-06,8.67581501377783e-06,-0.249607199502522,-0.21157767744101,FALSE
"RSV_genus725","Allisonella","Firmicutes",7.56181974166681e-06,9.26035031815796e-06,-0.247619671917129,-0.21157767744101,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.391779875826115,0.399226589410983,2.29697846935469,1.87227108630773,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.000898971600572108,0.000952258610924352,0.0905494137160619,-0.0533102013226947,FALSE
"RSV_genus729","Dialister","Firmicutes",0.0087769734638334,0.00916642791406843,3.93311656875776,3.06515181192996,FALSE
"RSV_genus730","Megamonas","Firmicutes",9.10590592948612e-07,8.36270470769503e-06,-0.247088025006501,-0.171395232191158,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.0948062576923483,0.0971210601625436,4.76103532279399,4.13941196052949,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",4.71111072361386e-06,8.45499025250447e-06,-0.251444699322435,-0.191486454816084,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.00208063403230945,0.0021895439925612,2.43891137317463,1.50305567730856,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",2.00688129558131e-05,2.22346779590811e-05,3.60313992733978,2.51895487102582,TRUE
"RSV_genus737","Selenomonas 4","Firmicutes",0.503250852465489,0.51119691855705,0.784101364818547,0.54529303926667,FALSE
"RSV_genus738","Sporomusa","Firmicutes",6.01621909037076e-06,8.45499025250447e-06,-0.252373120724811,-0.21157767744101,FALSE
"RSV_genus739","Thermosinus","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.253025618710692,-0.21157767744101,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.0717431704168056,0.0738082723371188,7.75847788336771,7.96205537335463,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",1.56454340718092e-06,8.45499025250447e-06,-0.234521269873077,-0.125757700344722,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.00277480770079041,0.00291687301880473,6.85932394234698,6.01411751545061,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.00563685868407195,0.00589335712906764,6.37410316011363,5.33342483434133,TRUE
"RSV_genus748","Sebaldella","Fusobacteria",5.8353981446385e-06,8.45499025250447e-06,-0.252201961355093,-0.21157767744101,FALSE
"RSV_genus749","Sneathia","Fusobacteria",5.78998398644046e-06,8.45499025250447e-06,-0.0204582372785899,0.351132235512857,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.555257471584322,0.562839768990411,0.75474388649384,0.237051806690861,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",7.76619633015005e-06,9.415049571099e-06,-0.241012249575656,-0.21157767744101,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",6.5635370653974e-06,8.49636730634387e-06,-0.249996926384737,-0.21157767744101,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",5.63568738455964e-06,8.45499025250447e-06,-0.253611721373632,-0.21157767744101,FALSE
"RSV_genus776","AKYG587","Planctomycetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus778","SM1A02","Planctomycetes",3.26202715274222e-06,8.45499025250447e-06,-0.253611721373632,-0.152730677288163,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",5.61967654475727e-06,8.45499025250447e-06,-0.252064563601582,-0.21157767744101,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",5.56002281723567e-06,8.45499025250447e-06,-0.252539456632493,-0.21157767744101,FALSE
"RSV_genus783","Gemmata","Planctomycetes",2.30822365911803e-06,8.45499025250447e-06,-0.251061442619522,-0.111596307378256,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",6.0375894814156e-06,8.45499025250447e-06,-0.252054304724318,-0.21157767744101,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",5.4453736715496e-07,8.36270470769503e-06,-0.241104288003657,-0.0919129404993529,FALSE
"RSV_genus787","Pirellula","Planctomycetes",7.62269333665466e-08,2.82919194995067e-06,-0.244534727304535,-0.060439823880112,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",1.17556159889098e-07,3.91178256182687e-06,-0.236286260722004,0.00590304031531731,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",6.66161982535646e-06,8.52581317170953e-06,-0.249326489320258,-0.21157767744101,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",1.32709222103377e-06,8.45499025250447e-06,-0.250270074279614,-0.10043911065817,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",9.7911415235731e-07,8.36270470769503e-06,-0.196307504854202,-0.0595786148877815,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",3.4522997591784e-06,8.45499025250447e-06,-0.239839073193036,-0.191486454816084,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",1.19471726178948e-05,1.34684831498464e-05,-0.230134526382573,-0.21157767744101,FALSE
"RSV_genus799","Hirschia","Proteobacteria",6.56817617671764e-06,8.49636730634387e-06,-0.249097567616471,-0.21157767744101,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",5.70422190682252e-06,8.45499025250447e-06,-0.25014955601924,-0.21157767744101,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",5.5957419005439e-06,8.45499025250447e-06,-0.253611721373632,-0.21157767744101,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",6.93496279766906e-06,8.67581501377783e-06,-0.245176490747696,-0.21157767744101,FALSE
"RSV_genus809","Martelella","Proteobacteria",5.15910265232796e-06,8.45499025250447e-06,-0.25401179868196,-0.168161267679358,FALSE
"RSV_genus812","Bartonella","Proteobacteria",6.01621909037076e-06,8.45499025250447e-06,-0.251763515322928,-0.21157767744101,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",5.76535541358421e-06,8.45499025250447e-06,-0.252189531272657,-0.21157767744101,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",5.72453047008022e-06,8.45499025250447e-06,-0.252277576564408,-0.21157767744101,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus817","Afipia","Proteobacteria",6.02048736904936e-06,8.45499025250447e-06,-0.25233841199218,-0.21157767744101,FALSE
"RSV_genus818","Bosea","Proteobacteria",1.02423624268365e-05,1.17665235022586e-05,-0.220408666882878,-0.162284961764746,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",2.38434517203408e-06,8.45499025250447e-06,-0.169874721715881,-0.0892856486862881,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",5.52845584557403e-06,8.45499025250447e-06,-0.252259364466602,-0.21157767744101,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",5.76535541358421e-06,8.45499025250447e-06,-0.252839593356079,-0.21157767744101,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",5.74899210650551e-06,8.45499025250447e-06,-0.253425696019019,-0.21157767744101,FALSE
"RSV_genus826","Brucella","Proteobacteria",2.14697670017431e-06,8.45499025250447e-06,-0.235854141957715,-0.183376081077889,FALSE
