"OTU","Genus","Phylum","p_value","p_adj_BH","control","Tooth.decay","in_top_panel"
"RSV_genus287","Dyadobacter","Bacteroidetes",5.61303472213232e-37,1.70335483798209e-36,-0.224237194926574,-0.263413925360724,FALSE
"RSV_genus288","Emticicia","Bacteroidetes",5.61303472213232e-37,1.70335483798209e-36,-0.22388101586535,-0.263413925360724,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",4.31679136517867e-37,1.70335483798209e-36,-0.221608424764423,-0.263413925360724,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",7.07858007537344e-37,1.70335483798209e-36,-0.218559910744546,-0.259552192560614,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",9.82456544195757e-37,1.70335483798209e-36,-0.22379867936153,-0.263413925360724,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",6.02183395327817e-36,7.60611225774009e-36,-0.221842998874395,-0.254594461878981,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",5.57705447850982e-37,1.70335483798209e-36,-0.223311166208257,-0.263413925360724,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",2.02045585721459e-37,1.70335483798209e-36,-0.220428176971148,-0.263413925360724,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",7.07403598177031e-37,1.70335483798209e-36,-0.22240521071146,-0.263413925360724,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",2.59153503988048e-37,1.70335483798209e-36,-0.220031334210439,-0.263413925360724,FALSE
"RSV_genus301","Runella","Bacteroidetes",1.29139441550727e-36,2.00675621733416e-36,-0.219751545919487,-0.257168652873976,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",7.08312707010963e-37,1.70335483798209e-36,-0.2229041858771,-0.263413925360724,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",7.05135896640752e-37,1.70335483798209e-36,-0.224237194926574,-0.263413925360724,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",7.99676690731061e-37,1.70335483798209e-36,-0.222208218790431,-0.263413925360724,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",6.57879331734988e-37,1.70335483798209e-36,-0.224031973439843,-0.263413925360724,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",1.6756833276663e-37,1.70335483798209e-36,-0.215824084210906,-0.261462159915333,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",1.0510817268099e-37,1.67796699270763e-36,-0.213408789425093,-0.261104411726829,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",6.94797178409042e-37,1.70335483798209e-36,-0.224031973439843,-0.263413925360724,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",7.49686036220556e-07,7.79576535509522e-07,4.5196458325788,4.29649922061404,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.708715410330195,0.710187301109697,4.35008611248428,4.40831068945772,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",1.67868006538721e-35,2.04020939936858e-35,-0.160557767205447,-0.200415778016957,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",4.58083440306029e-21,4.98928352026318e-21,0.471437671564409,0.395205498944987,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",1.01639633091e-36,1.70335483798209e-36,-0.222144222452623,-0.257631386641783,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",9.69322435290806e-37,1.70335483798209e-36,-0.22326384854529,-0.263413925360724,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",8.60352601256293e-37,1.70335483798209e-36,-0.183804201589223,-0.23591312423412,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus328","Gramella","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",1.10929728266173e-37,1.70335483798209e-36,-0.212163176181704,-0.263413925360724,FALSE
"RSV_genus331","Myroides","Bacteroidetes",9.22048424014579e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",1.03877997546476e-36,1.70335483798209e-36,-0.222857508348439,-0.263413925360724,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",1.15530016702008e-36,1.82764698553176e-36,-0.215279932429134,-0.254825036571051,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",1.98417817584895e-37,1.70335483798209e-36,-0.220258067510791,-0.263413925360724,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",3.82776255341186e-36,4.97145472953223e-36,-0.217998130018042,-0.248490091857668,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",7.07403598177031e-37,1.70335483798209e-36,-0.222668196833705,-0.263413925360724,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",5.54199216469169e-36,7.04614287078719e-36,-0.220945606864995,-0.255280601232364,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",2.74615724441469e-36,3.85180485590142e-36,-0.224325889218764,-0.262023459602329,FALSE
"RSV_genus350","Niabella","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",3.76263990038343e-36,4.89346024780325e-36,-0.219653171588109,-0.257720090052531,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",2.02618090423146e-36,2.92704277332838e-36,-0.222280234407781,-0.259906896713316,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",1.2655391579845e-37,1.70335483798209e-36,-0.200285243366441,-0.249948824593628,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",9.12638203546429e-37,1.70335483798209e-36,-0.222547383779548,-0.263413925360724,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",3.61805790001024e-37,1.70335483798209e-36,-0.219968966605097,-0.263413925360724,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",9.08060661719165e-36,1.12487617273298e-35,-0.225356821019241,-0.256098962793249,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",9.65945889589976e-38,1.6642773230456e-36,-0.214520879238056,-0.263413925360724,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",5.59501585379007e-37,1.70335483798209e-36,-0.222440305367791,-0.263413925360724,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",2.83860821070523e-36,3.96993757004428e-36,-0.225356821019241,-0.260766927036135,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",1.05352387846878e-36,1.70335483798209e-36,-0.220092542728022,-0.255341238556643,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",1.15382178632685e-36,1.82764698553176e-36,-0.223761545574914,-0.256715487933789,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",6.30969490474042e-37,1.70335483798209e-36,-0.22388101586535,-0.263413925360724,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",3.4030498054585e-37,1.70335483798209e-36,-0.215195191056036,-0.258292615958617,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",5.59501585379007e-37,1.70335483798209e-36,-0.222857508348439,-0.263413925360724,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",1.79225684252939e-35,2.16461558578331e-35,-0.209963399748487,-0.24817616663453,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",1.92288469115601e-36,2.80299656641321e-36,-0.224325889218764,-0.261799644606026,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",8.90098773209229e-37,1.70335483798209e-36,-0.224325889218764,-0.263413925360724,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",2.43308779425066e-36,3.44776757922451e-36,-0.224724708079846,-0.256781988515355,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus388","Simkania","Chlamydiae",5.49163444550271e-37,1.70335483798209e-36,-0.211898430900795,-0.257103424719241,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",3.25909704059524e-37,1.70335483798209e-36,-0.221986318628859,-0.263413925360724,FALSE
"RSV_genus395","Longilinea","Chloroflexi",3.01556766028458e-36,4.163122735586e-36,-0.225356821019241,-0.260409178847631,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",6.04765084434192e-37,1.70335483798209e-36,-0.222780677857861,-0.263413925360724,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",3.46283147882262e-37,1.70335483798209e-36,-0.221072585404555,-0.263413925360724,FALSE
"RSV_genus402","Chloronema","Chloroflexi",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",5.57346908656774e-37,1.70335483798209e-36,-0.223633154578761,-0.263413925360724,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",8.02761392273071e-37,1.70335483798209e-36,-0.224430792300924,-0.263413925360724,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",4.53332619346864e-37,1.70335483798209e-36,-0.222767747561053,-0.261462159915333,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",5.75557567153236e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",5.57346908656774e-37,1.70335483798209e-36,-0.223761545574914,-0.263413925360724,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",8.39096893935334e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",4.80065764983651e-37,1.70335483798209e-36,-0.223927070357683,-0.263413925360724,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",6.68101027854e-37,1.70335483798209e-36,-0.223977134441106,-0.263413925360724,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",3.47625740305935e-37,1.70335483798209e-36,-0.216386786273063,-0.261210089275131,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",4.82854841330626e-37,1.70335483798209e-36,-0.213151009835356,-0.258699301122216,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",2.1957493680927e-36,3.12983477135813e-36,-0.217351590359688,-0.258065160272193,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",5.57346908656774e-37,1.70335483798209e-36,-0.224092595140451,-0.263413925360724,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",8.69226923583062e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",2.6793265069528e-34,3.13400009601146e-34,-0.219032281603044,-0.249101794730491,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",7.31220427292573e-38,1.45324064266764e-36,-0.205894480874915,-0.255831096408847,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",1.30134706699149e-36,2.01897093190802e-36,-0.22003964180485,-0.260572186800989,FALSE
"RSV_genus463","Bacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",3.1791214456622e-36,4.19185605359861e-36,-0.225356821019241,-0.262312007317928,FALSE
"RSV_genus465","Geobacillus","Firmicutes",8.30152975056008e-38,1.54556583674068e-36,-0.199669746955818,-0.258755559363592,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus467","Marinococcus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",3.00407391184089e-36,4.15319674058231e-36,-0.225356821019241,-0.260841258001184,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus472","Terribacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus474","Thermicanus","Firmicutes",3.90143544429119e-36,5.05353718622952e-36,-0.196401388401124,-0.234472961374566,FALSE
"RSV_genus475","Gemella","Firmicutes",0.0224943024633627,0.0228254488718665,7.45753883176317,7.36143049448679,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",5.70305667883946e-35,6.74442364593147e-35,-0.222707125860444,-0.25026661662647,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus479","Cohnella","Firmicutes",3.1110838949358e-36,4.19185605359861e-36,-0.225356821019241,-0.261008814756112,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",1.4443337512959e-36,2.21235249206436e-36,-0.204352091601456,-0.24447131918383,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",1.63290043344326e-36,2.45443756740303e-36,-0.223399860500448,-0.261462159915333,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",3.53731719049596e-37,1.70335483798209e-36,-0.222285740421024,-0.263413925360724,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",9.64364997558664e-37,1.70335483798209e-36,-0.224430792300924,-0.263413925360724,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",6.70250334332905e-37,1.70335483798209e-36,-0.215618445729172,-0.256098962793249,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",3.0639305571347e-36,4.19185605359861e-36,-0.225356821019241,-0.259665008993339,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",3.1740088478097e-37,1.70335483798209e-36,-0.221359711702707,-0.263413925360724,FALSE
"RSV_genus491","Macrococcus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",2.75021496323533e-37,1.70335483798209e-36,-0.219814248922096,-0.263413925360724,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",1.67560647855234e-19,1.81070576909631e-19,0.465064766911457,0.333054088875521,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus496","Laceyella","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus497","Planifilum","Firmicutes",1.76365343524159e-37,1.70335483798209e-36,-0.220623310725565,-0.263413925360724,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",3.34213739172131e-37,1.70335483798209e-36,-0.221648121468386,-0.263413925360724,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.00102416607038585,0.00105477081955427,3.16743575385522,2.95013635028142,FALSE
"RSV_genus500","Aerococcus","Firmicutes",1.61440419794432e-35,1.96456500758672e-35,-0.216265819560475,-0.245774026035275,FALSE
"RSV_genus501","Eremococcus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus502","Facklamia","Firmicutes",2.00872384751636e-37,1.70335483798209e-36,-0.222114709625012,-0.263413925360724,FALSE
"RSV_genus503","Globicatella","Firmicutes",7.80913000467882e-37,1.70335483798209e-36,-0.224430792300924,-0.263413925360724,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",1.40516336894403e-36,2.15920804304298e-36,-0.225356821019241,-0.262023459602329,FALSE
"RSV_genus508","Atopostipes","Firmicutes",1.81944949628884e-34,2.13078733485283e-34,-0.201736027226909,-0.218271638347126,FALSE
"RSV_genus509","Desemzia","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",3.32493375824168e-37,1.70335483798209e-36,-0.187495727155864,-0.236729117306618,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.00103962994372262,0.00106955532589801,6.87200628350604,6.78267600444608,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",1.82598912518626e-36,2.67793237964247e-36,-0.223927070357683,-0.259006253189538,FALSE
"RSV_genus514","Trichococcus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",4.69634042692175e-36,6.04262468263931e-36,-0.218558123470887,-0.25605491140515,FALSE
"RSV_genus516","Enterococcus","Firmicutes",7.480422977438e-37,1.70335483798209e-36,-0.223578315580024,-0.263413925360724,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",7.9201638169227e-37,1.70335483798209e-36,-0.224430792300924,-0.261462159915333,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",2.02005822435305e-30,2.29336021941258e-30,1.6180506303003,3.080376224564,TRUE
"RSV_genus521","Pediococcus","Firmicutes",1.10466017210121e-36,1.76310736720134e-36,-0.220544368768423,-0.261462159915333,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",1.74989861295276e-35,2.11876055395158e-35,-0.203083920907838,-0.242745429454532,FALSE
"RSV_genus524","Oenococcus","Firmicutes",3.83171604407918e-37,1.70335483798209e-36,-0.221516451979071,-0.263413925360724,FALSE
"RSV_genus525","Weissella","Firmicutes",1.25860585351266e-35,1.53935950397936e-35,-0.191293647865494,-0.239746292684273,FALSE
"RSV_genus528","Lactococcus","Firmicutes",8.02544960102505e-28,8.95324724276205e-28,-0.0721132282041445,-0.0779975966364328,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.0142555533420331,0.0145572581746688,9.58877355924852,9.58216890406426,FALSE
"RSV_genus533","Catabacter","Firmicutes",7.08694281186926e-35,8.36051321938121e-35,-0.213415073840301,-0.24128964358737,FALSE
"RSV_genus534","Christensenella","Firmicutes",5.21797167547363e-36,6.66050617305827e-36,-0.22197010983889,-0.258205342762038,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",2.23135189777334e-20,2.41938717005761e-20,-0.0507210772269628,0.00126789394996497,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",1.03042239838784e-40,7.64890472649435e-39,-0.175767721684841,-0.247699705326668,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",5.65916313581898e-36,7.16678796071564e-36,-0.218803187353546,-0.251595211319514,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",1.04344883462362e-36,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",6.23539667288728e-36,7.84505578792207e-36,-0.214669477620953,-0.255200596248945,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",8.1783831124634e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",9.90675663405359e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",1.72859921338138e-37,1.70335483798209e-36,-0.222513528486094,-0.263413925360724,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus548","Fonticella","Firmicutes",1.5525195737244e-36,2.35193310619159e-36,-0.22188278711825,-0.260921541559533,FALSE
"RSV_genus550","Oxobacter","Firmicutes",1.01574529675455e-36,1.70335483798209e-36,-0.224031973439843,-0.263413925360724,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus552","Sarcina","Firmicutes",3.51449983130901e-38,9.10175624322393e-37,-0.211639872318511,-0.263413925360724,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",4.07523313723726e-30,4.61572767304455e-30,0.323896170644238,1.39175878691827,TRUE
"RSV_genus556","Acetobacterium","Firmicutes",1.62561414300868e-36,2.44729742278218e-36,-0.224160364435996,-0.260572186800989,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus558","Eubacterium","Firmicutes",2.98331768107862e-37,1.70335483798209e-36,-0.222280234407781,-0.263413925360724,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",1.53880445520172e-40,9.45782320583654e-39,-0.0328356265760569,0.932484573857853,TRUE
"RSV_genus561","Anaerococcus","Firmicutes",1.46487480654803e-22,1.60819589114772e-22,-0.00775788007356651,-0.0550826544624294,FALSE
"RSV_genus562","Ezakiella","Firmicutes",2.96388513758535e-08,3.09539952139595e-08,-0.156379421977417,0.0680065163231812,FALSE
"RSV_genus563","Finegoldia","Firmicutes",2.53930658519191e-31,2.90335409325852e-31,-0.0823654987022954,-0.144024430155649,FALSE
"RSV_genus564","Gallicola","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus565","Helcococcus","Firmicutes",9.81827118631361e-37,1.70335483798209e-36,-0.223552739191894,-0.263413925360724,FALSE
"RSV_genus566","Murdochiella","Firmicutes",1.83219984644039e-14,1.95799872847727e-14,-0.206970256737574,-0.0596801199542677,FALSE
"RSV_genus568","Parvimonas","Firmicutes",5.23692391214802e-32,5.99481800145057e-32,4.08020645189358,4.93024745613572,TRUE
"RSV_genus569","Peptoniphilus","Firmicutes",1.7528022405504e-13,1.86694719882024e-13,0.0812759586644168,0.135114101273297,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",5.7186873343519e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus572","Tissierella","Firmicutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
