"OTU","Genus","Phylum","p_value","p_adj_BH","Underweight","Healthy.weight","Overweight","Class.1.Obesity","Class.2.3.Obesity","in_top_panel"
"RSV_genus81","Angustibacter","Actinobacteria",0.339223778169924,0.433040287321931,-0.232423910571503,-0.245754349825306,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",0.347308057537572,0.433040287321931,-0.232423910571503,-0.243418778377537,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",0.3153255170368,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.239750873776113,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",0.35111571163741,0.433040287321931,-0.232423910571503,-0.238777220781634,-0.246368981894805,-0.242586421076165,-0.246818844238332,FALSE
"RSV_genus87","Georgenia","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",0.247946720427188,0.433040287321931,-0.194572732877035,-0.22930008000203,-0.23556083353716,-0.247829284856668,-0.231236989329773,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",0.337782199556833,0.433040287321931,-0.207787834367255,-0.240892592354083,-0.243481832241597,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",0.343526020126622,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.241811821349788,-0.246818844238332,FALSE
"RSV_genus92","Demequina","Actinobacteria",0.32872175393853,0.433040287321931,-0.201501553621392,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",0.365833460951152,0.433040287321931,-0.232423910571503,-0.233392034748861,-0.229270375394293,-0.238255988212807,-0.232020025410491,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",0.341875554442854,0.433040287321931,-0.232423910571503,-0.244574361514395,-0.241997115955847,-0.247287582180352,-0.243386587963171,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",0.328577475230082,0.433040287321931,-0.232423910571503,-0.243382660050269,-0.243633969048519,-0.248994303190356,-0.238469604675817,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",0.339234916715795,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.246789168999815,-0.243779686731617,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",0.323209707592907,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244184862036617,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",0.321660443817264,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.243490383205703,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",0.321340305162401,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.243317179253328,-0.248994303190356,-0.241280887517842,FALSE
"RSV_genus101","Janibacter","Actinobacteria",0.3797500189726,0.433040287321931,-0.232423910571503,-0.224130239091275,-0.230860734783071,-0.238157118148847,-0.238428383900524,FALSE
"RSV_genus102","Knoellia","Actinobacteria",0.342056932166421,0.433040287321931,-0.232423910571503,-0.243061046762591,-0.242828667612522,-0.248994303190356,-0.233294364984504,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",0.33634820893183,0.433040287321931,-0.232423910571503,-0.243319095578852,-0.243123229873631,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",0.3246632218139,0.433040287321931,-0.232423910571503,-0.242813080289448,-0.240788091927673,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",0.324770275419201,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244453559921381,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",0.3371519585942,0.433040287321931,-0.232423910571503,-0.246477302205459,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus110","Agromyces","Actinobacteria",0.334046702758295,0.433040287321931,-0.232423910571503,-0.243636782988329,-0.241011214744945,-0.248994303190356,-0.243669406152416,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",0.339375512848873,0.433040287321931,-0.232423910571503,-0.245646224204165,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",0.336104395991666,0.433040287321931,-0.232423910571503,-0.240277341189594,-0.246368981894805,-0.248994303190356,-0.242349439264167,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",0.342244317705921,0.433040287321931,-0.232423910571503,-0.244557475795247,-0.244620103611428,-0.24329411399875,-0.228777473063635,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",0.382591848817384,0.433040287321931,-0.232423910571503,-0.228089112398549,-0.242881446978367,-0.244347403259631,-0.244183303627838,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",0.348709956956835,0.433040287321931,-0.232423910571503,-0.241971268224713,-0.246368981894805,-0.248994303190356,-0.24506181716467,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",0.322959680064314,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244383738506101,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",0.331804496892567,0.433040287321931,-0.232423910571503,-0.247537243169473,-0.246368981894805,-0.248994303190356,-0.242387275719363,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",0.353061966038766,0.433040287321931,-0.232423910571503,-0.242518319881794,-0.246368981894805,-0.246930771749152,-0.246818844238332,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",0.362866861270681,0.433040287321931,-0.232423910571503,-0.236222658571961,-0.243976060812867,-0.245499248189291,-0.246818844238332,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",0.350455121375203,0.433040287321931,-0.232423910571503,-0.242405089170146,-0.241716176086793,-0.246664266522979,-0.246818844238332,FALSE
"RSV_genus124","Microcella","Actinobacteria",0.33917836698907,0.433040287321931,-0.232423910571503,-0.246857746648761,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",0.327353960821123,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.24327234250815,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus127","Schumannella","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",0.341431532925938,0.433040287321931,-0.232423910571503,-0.23346210210896,-0.233899101439952,-0.245082447989811,-0.231375591478496,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",0.333659874849971,0.433040287321931,-0.232423910571503,-0.23664537812234,-0.24134262465318,-0.248994303190356,-0.240394377568852,FALSE
"RSV_genus131","Kocuria","Actinobacteria",0.349083906495113,0.433040287321931,-0.182214822487087,-0.206223648445947,-0.215821688562405,-0.204478083923576,-0.230815069918781,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",0.523040312336849,0.53298194446152,-0.217339335772624,-0.171499250878902,-0.177887215700747,-0.171886058084205,-0.18023112373162,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",0.390121297636391,0.436110310139625,-0.232423910571503,-0.233680119892308,-0.223967647938153,-0.224205797108287,-0.226527613851166,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.0320887119105474,0.433040287321931,8.03135467821147,8.25017772343608,8.2618371726545,8.37285038840644,8.27167539216707,FALSE
"RSV_genus136","Sinomonas","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",0.331402837035634,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.244778998975425,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",0.325037838213994,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244453559921381,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",0.370142215322017,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.23933696812832,-0.246818844238332,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",0.324124067141667,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.24182248509464,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",0.369731622480978,0.433040287321931,-0.232423910571503,-0.235517910836586,-0.233303015950472,-0.239126168989104,-0.246818844238332,FALSE
"RSV_genus146","Asanoa","Actinobacteria",0.33891257264092,0.433040287321931,-0.232423910571503,-0.244728124758176,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",0.339562319860926,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.245580861170347,-0.246818844238332,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",0.342145906266758,0.433040287321931,-0.232423910571503,-0.243442317305803,-0.245450297758874,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus150","Longispora","Actinobacteria",0.339382184946244,0.433040287321931,-0.232423910571503,-0.247637017072273,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",0.321995896062984,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.243525735081585,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",0.389470949442418,0.436110310139625,-0.232423910571503,-0.239699813332596,-0.240088154382942,-0.235806763271501,-0.246818844238332,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",0.318419036054462,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.242953944390167,-0.248994303190356,-0.242312699673707,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",0.349761098766148,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.243394405109031,-0.242844682135785,-0.246818844238332,FALSE
"RSV_genus156","Virgisporangium","Actinobacteria",0.319870945845343,0.433040287321931,-0.232423910571503,-0.244825492527384,-0.245302422642032,-0.248994303190356,-0.24506181716467,FALSE
"RSV_genus160","Aeromicrobium","Actinobacteria",0.338220141381683,0.433040287321931,-0.232423910571503,-0.238813218423118,-0.243644744741608,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus161","Kribbella","Actinobacteria",0.366949306948934,0.433040287321931,-0.232423910571503,-0.238508510555005,-0.241593875747415,-0.242134016534157,-0.246818844238332,FALSE
"RSV_genus162","Marmoricola","Actinobacteria",0.348964408691422,0.433040287321931,-0.232423910571503,-0.23644111520826,-0.236058963907082,-0.244321218092515,-0.246818844238332,FALSE
"RSV_genus163","Mumia","Actinobacteria",0.324770275419201,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.243516718744901,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus165","Nocardioides","Actinobacteria",0.324310426261139,0.433040287321931,-0.232423910571503,-0.200545121895667,-0.198212110577923,-0.221105248300892,-0.218889321185026,FALSE
"RSV_genus166","Aestuariimicrobium","Actinobacteria",0.342493362480938,0.433040287321931,-0.232423910571503,-0.246595309685585,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus167","Microlunatus","Actinobacteria",0.321856941074727,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.242902375786882,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus168","Micropruina","Actinobacteria",0.321660443817264,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.24350782343653,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",0.471780715070556,0.485360756975572,-0.106943100335866,-0.116987556506128,-0.136670262081168,-0.137189388179692,-0.114796333766499,FALSE
"RSV_genus171","Propioniciclava","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.219100564358689,0.433040287321931,-0.0525759082504527,-0.0625544367522471,-0.102946208459696,-0.11966900981791,-0.0912433572480196,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",0.310449567232086,0.433040287321931,-0.206058039395827,-0.242777552340735,-0.238891005265933,-0.243069331124184,-0.231159791607546,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",0.364978047202103,0.433040287321931,-0.232423910571503,-0.235824254803594,-0.243737907068064,-0.245254790438907,-0.242143458364931,FALSE
"RSV_genus175","Crossiella","Actinobacteria",0.321478813757634,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.238811295151474,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus176","Lentzea","Actinobacteria",0.33939538789347,0.433040287321931,-0.232423910571503,-0.245439200673171,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus178","Prauserella","Actinobacteria",0.33939538789347,0.433040287321931,-0.232423910571503,-0.246514297942572,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",0.332813973539464,0.433040287321931,-0.232423910571503,-0.226861522393728,-0.231607878346668,-0.247829284856668,-0.236200427097543,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",0.359414324490163,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244137506858366,-0.242910981559943,-0.242689444316886,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",0.328167601226365,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.243084802267501,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",0.210452697755445,0.433040287321931,-0.221677442655845,-0.248796731939088,-0.241544132858764,-0.248994303190356,-0.244183303627838,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",0.360582259063231,0.433040287321931,-0.232423910571503,-0.246595309685585,-0.246368981894805,-0.243971823393543,-0.246818844238332,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",0.30401690230724,0.433040287321931,-0.184613705215779,-0.244471742555625,-0.23537446411888,-0.248994303190356,-0.229863403864674,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",0.361394284669562,0.433040287321931,-0.232423910571503,-0.247450815083631,-0.244779919421114,-0.243339246145536,-0.239756545084748,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",0.349093021141994,0.433040287321931,-0.232423910571503,-0.244658485496401,-0.246368981894805,-0.244176387196432,-0.246818844238332,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",0.347890041922822,0.433040287321931,-0.232423910571503,-0.246962936894391,-0.246368981894805,-0.241343715264427,-0.246818844238332,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",0.336737360047133,0.433040287321931,-0.232423910571503,-0.246962936894391,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.177112059237737,0.433040287321931,5.08018945019519,5.13229349259941,5.14525552774261,5.24692155011406,5.27110891532675,FALSE
"RSV_genus194","Collinsella","Actinobacteria",0.469210976011331,0.48323222182597,-0.232423910571503,-0.234889893337592,-0.242519980907409,-0.23304016636213,-0.243304790091007,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",0.402837013699168,0.438607061842342,-0.232423910571503,-0.234392949814514,-0.232670999252888,-0.23893282693524,-0.244352544936615,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.0600111058610497,0.433040287321931,0.702484732833857,0.728001801064167,0.659878865445061,0.810611150564846,0.797315417765575,FALSE
"RSV_genus197","Eggerthella","Actinobacteria",0.356648090321861,0.433040287321931,-0.232423910571503,-0.24365927258882,-0.237997377421619,-0.242338265555847,-0.23498602855103,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",0.322224471616403,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244990955690908,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.0948467768661068,0.433040287321931,0.503187226481755,0.617236734868694,0.632525559376278,0.761739445261254,0.753393007676279,FALSE
"RSV_genus202","Parvibacter","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.164889686969468,0.433040287321931,-0.155988542914156,-0.212585507258114,-0.225800324173774,-0.233905285336993,-0.203696919560459,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.0675430040398544,0.433040287321931,-0.0895043982982413,-0.0319773697085834,-0.0253912237334114,-0.00355165140309392,0.0586728420281727,FALSE
"RSV_genus207","Euzebya","Actinobacteria",0.346277253296817,0.433040287321931,-0.232423910571503,-0.243409283109092,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",0.33001274142191,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.245450297758874,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",0.3970769873318,0.436920516277294,-0.232423910571503,-0.236596999534444,-0.24316402370597,-0.241766689203003,-0.24176309766474,FALSE
"RSV_genus211","Gaiella","Actinobacteria",0.391669576195986,0.436110310139625,-0.199829394142115,-0.226424301417112,-0.229042477697953,-0.236360830623198,-0.224844988754473,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",0.317035495072927,0.433040287321931,-0.232423910571503,-0.244191703169918,-0.23265917802637,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",0.323366254329242,0.433040287321931,-0.204644693994323,-0.220270183471779,-0.218395252928186,-0.236561816998823,-0.237123416324883,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",0.341804639574962,0.433040287321931,-0.232423910571503,-0.246663504194101,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",0.335969358632412,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.243359938419368,-0.246818844238332,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.809131653416028,0.811654933000486,0.333166072842571,0.717627547999973,0.722044868186504,0.676638096575791,0.686145043502604,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",1.68785302660388e-14,1.62877817067274e-11,0.112454036684365,0.342039907255157,0.599045479688302,0.628155548995589,0.666093927674408,TRUE
"RSV_genus242","Barnesiella","Bacteroidetes",0.477533529327709,0.490233889150255,-0.232423910571503,-0.202594030345897,-0.206841533090083,-0.211897897301104,-0.197221358956182,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",0.425123793817951,0.453308796723008,-0.232423910571503,-0.228179872635447,-0.228421317397536,-0.21473701680403,-0.239589715626601,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.0204835510116302,0.433040287321931,0.0113864598067369,-0.021098409918432,0.033116861452454,0.0641367604977302,0.0360134244278143,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",0.365749765719766,0.433040287321931,-0.232423910571503,-0.245236047013169,-0.246368981894805,-0.246054124269635,-0.246818844238332,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",0.438797198235814,0.460760931771013,-0.232423910571503,-0.241670474326885,-0.238497553691728,-0.22794711437256,-0.241144146121123,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.0180643348908831,0.433040287321931,-0.166793516299855,-0.106978813833809,0.0213717857014892,0.023846987774125,-0.0471546812317855,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",0.360118550150864,0.433040287321931,-0.232423910571503,-0.242154298527389,-0.243005712302204,-0.242617086694022,-0.246818844238332,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.273022228870875,0.433040287321931,-0.138415930430497,-0.116701229248076,-0.12413177019436,-0.137808452853002,-0.157090201966728,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.215784638697505,0.433040287321931,6.14395402368385,6.13909900175465,6.14360904709396,6.23366930295171,6.21417515293007,FALSE
"RSV_genus254","Proteiniphilum","Bacteroidetes",0.39935043292277,0.437426978173068,-0.232423910571503,-0.239665726274889,-0.23071863400559,-0.22420876009605,-0.232194518241223,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.0924284099232122,0.433040287321931,2.69740246791881,2.92890507528726,3.00968980526759,3.03880086286694,3.00491875886427,FALSE
"RSV_genus256","Alloprevotella","Bacteroidetes",0.106721203852157,0.433040287321931,6.55753099225934,6.52793863831153,6.3903780680775,6.46111304133482,6.38522200265279,FALSE
"RSV_genus258","Paraprevotella","Bacteroidetes",0.23931623651355,0.433040287321931,-0.151226491198465,-0.236134368170535,-0.238153110259783,-0.234090177582109,-0.242689444316886,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",0.101555817038191,0.433040287321931,6.51930900935305,6.74329625063844,6.73425978727968,6.8609621059007,6.7943349818423,FALSE
"RSV_genus260","Prevotella 1","Bacteroidetes",0.33939870107437,0.433040287321931,-0.232423910571503,-0.248085656024092,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.525062574873641,0.534478253958928,3.62245755423583,3.71715260251149,3.67005327519391,3.67086001930076,3.5955890501613,FALSE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.141146180300937,0.433040287321931,4.62281059334714,4.74109467551369,4.74768578823028,4.9408407090863,4.90450973111555,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.00186999778030062,0.0949762030521102,7.79052047331555,7.89818078956351,7.92113045340233,8.10114574244535,8.02824892286635,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.256816898364872,0.433040287321931,-0.150575743747659,-0.098487642578624,-0.159366438330741,-0.142420992656791,-0.157864812072817,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",0.342275499733051,0.433040287321931,-0.232423910571503,-0.235526309243856,-0.240236841496238,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",0.336324739700969,0.433040287321931,-0.232423910571503,-0.246104898228175,-0.244531613622943,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",0.33939870107437,0.433040287321931,-0.232423910571503,-0.247537243169473,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",0.366839625249549,0.433040287321931,-0.232423910571503,-0.244430122147131,-0.246368981894805,-0.247287582180352,-0.246818844238332,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",0.308242581596058,0.433040287321931,-0.211966101814795,-0.248796731939088,-0.242550525047369,-0.247094240126488,-0.246818844238332,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",0.356565314293601,0.433040287321931,-0.195311571480169,-0.109048049226301,-0.134711580894954,-0.152565857018673,-0.128118816176181,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",0.35490072382923,0.433040287321931,-0.232423910571503,-0.241507977761479,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.652258704409702,0.656339572216228,-0.112668683105915,-0.0464612639193425,-0.0753812194391404,-0.0684098149985668,-0.0411942991260073,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",0.330023770924276,0.433040287321931,-0.232423910571503,-0.242242770246593,-0.244262915738179,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",0.346469881676864,0.433040287321931,-0.232423910571503,-0.241074177709807,-0.230843675957219,-0.243953380400211,-0.246818844238332,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",0.351153395011933,0.433040287321931,-0.232423910571503,-0.247450815083631,-0.246368981894805,-0.24500575587785,-0.246818844238332,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",0.331453356358925,0.433040287321931,-0.232423910571503,-0.245495847519784,-0.243118302783845,-0.242243008972189,-0.246818844238332,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",0.325433933890822,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244531613622943,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",0.323302163555515,0.433040287321931,-0.232423910571503,-0.244327637589598,-0.243490383205703,-0.248994303190356,-0.246818844238332,FALSE
