"VARNAME","Metric","LEVEL","group_mean","group_N"
"Blood_pressure","Beta Diversity ( Unwunifrac )","Hypertension Stage 1",0.447088166286404,1583
"Blood_pressure","Beta Diversity ( Unwunifrac )","Hypertension Stage 2",0.46148782782099,1042
"Blood_pressure","Beta Diversity ( Unwunifrac )","Hypertensive Crisis",0.503085393995772,44
"Blood_pressure","Beta Diversity ( Wunifrac )","Elevated",0.283985032624616,1410
"Blood_pressure","Beta Diversity ( Wunifrac )","Normal",0.279088117515206,4964
"Blood_pressure","Beta Diversity ( Wunifrac )","Hypertension Stage 1",0.285851392799542,1583
"Blood_pressure","Beta Diversity ( Wunifrac )","Hypertension Stage 2",0.285294990271869,1042
"Blood_pressure","Beta Diversity ( Wunifrac )","Hypertensive Crisis",0.307529516610994,44
"Pulse_category","Beta Diversity ( Braycurtis )","75-85 bpm",0.531302126485599,2319
"Pulse_category","Beta Diversity ( Braycurtis )","85+ bpm",0.555615579022392,1394
"Pulse_category","Beta Diversity ( Braycurtis )","60-70 bpm",0.530618780408293,2547
"Pulse_category","Beta Diversity ( Braycurtis )","70-75 bpm",0.535651224341973,1906
"Pulse_category","Beta Diversity ( Braycurtis )","<60 bpm",0.533034178283894,890
"Pulse_category","Beta Diversity ( Unwunifrac )","75-85 bpm",0.44376070073882,2319
"Pulse_category","Beta Diversity ( Unwunifrac )","85+ bpm",0.463944134952624,1394
"Pulse_category","Beta Diversity ( Unwunifrac )","60-70 bpm",0.439715873314513,2547
"Pulse_category","Beta Diversity ( Unwunifrac )","70-75 bpm",0.442290249889299,1906
"Pulse_category","Beta Diversity ( Unwunifrac )","<60 bpm",0.442929092791954,890
"Pulse_category","Beta Diversity ( Wunifrac )","75-85 bpm",0.278682467484872,2319
"Pulse_category","Beta Diversity ( Wunifrac )","85+ bpm",0.291527423884757,1394
"Pulse_category","Beta Diversity ( Wunifrac )","60-70 bpm",0.278723703415781,2547
"Pulse_category","Beta Diversity ( Wunifrac )","70-75 bpm",0.285038141436583,1906
"Pulse_category","Beta Diversity ( Wunifrac )","<60 bpm",0.278399374252302,890
"Asthma","Beta Diversity ( Braycurtis )","control",0.536050449846879,5157
"Asthma","Beta Diversity ( Braycurtis )","Asthma",0.539372959029888,1478
"Asthma","Beta Diversity ( Unwunifrac )","control",0.441844069902749,5157
"Asthma","Beta Diversity ( Unwunifrac )","Asthma",0.453443514758718,1478
"Asthma","Beta Diversity ( Wunifrac )","control",0.282007968330298,5157
"Asthma","Beta Diversity ( Wunifrac )","Asthma",0.283910385710548,1478
"Bronchitis","Beta Diversity ( Braycurtis )","control",0.536050449846879,5157
"Bronchitis","Beta Diversity ( Braycurtis )","Bronchitis",0.56981523875951,394
"Bronchitis","Beta Diversity ( Unwunifrac )","control",0.441844069902749,5157
"Bronchitis","Beta Diversity ( Unwunifrac )","Bronchitis",0.478300889054468,394
"Bronchitis","Beta Diversity ( Wunifrac )","control",0.282007968330298,5157
"Bronchitis","Beta Diversity ( Wunifrac )","Bronchitis",0.296665095900776,394
"Emphysema","Beta Diversity ( Braycurtis )","control",0.536050449846879,5157
"Emphysema","Beta Diversity ( Braycurtis )","Emphysema",0.621240786240786,111
"Emphysema","Beta Diversity ( Unwunifrac )","control",0.441844069902749,5157
"Emphysema","Beta Diversity ( Unwunifrac )","Emphysema",0.54914759854136,111
"Emphysema","Beta Diversity ( Wunifrac )","control",0.282007968330298,5157
"Emphysema","Beta Diversity ( Wunifrac )","Emphysema",0.314418789054873,111
"Angina","Beta Diversity ( Braycurtis )","control",0.536050449846879,5157
"Angina","Beta Diversity ( Braycurtis )","Angina",0.57199825226934,122
"Angina","Beta Diversity ( Unwunifrac )","control",0.441844069902749,5157
"Angina","Beta Diversity ( Unwunifrac )","Angina",0.493562425435984,122
"Angina","Beta Diversity ( Wunifrac )","control",0.282007968330298,5157
"Angina","Beta Diversity ( Wunifrac )","Angina",0.295674893157702,122
"Heart_failure","Beta Diversity ( Braycurtis )","control",0.536050449846879,5157
"Heart_failure","Beta Diversity ( Braycurtis )","Heart failure",0.556617539804828,177
"Heart_failure","Beta Diversity ( Unwunifrac )","control",0.441844069902749,5157
"Heart_failure","Beta Diversity ( Unwunifrac )","Heart failure",0.487587500624743,177
"Heart_failure","Beta Diversity ( Wunifrac )","control",0.282007968330298,5157
"Heart_failure","Beta Diversity ( Wunifrac )","Heart failure",0.290517291852658,177
"Heart_attack","Beta Diversity ( Braycurtis )","control",0.536050449846879,5157
"Heart_attack","Beta Diversity ( Braycurtis )","Heart attack",0.593361051805337,196
"Heart_attack","Beta Diversity ( Unwunifrac )","control",0.441844069902749,5157
"Heart_attack","Beta Diversity ( Unwunifrac )","Heart attack",0.505368469014024,196
"Heart_attack","Beta Diversity ( Wunifrac )","control",0.282007968330298,5157
"Heart_attack","Beta Diversity ( Wunifrac )","Heart attack",0.311091371653532,196
"Stroke","Beta Diversity ( Braycurtis )","control",0.536050449846879,5157
"Stroke","Beta Diversity ( Braycurtis )","Stroke",0.587811836436656,166
"Stroke","Beta Diversity ( Unwunifrac )","control",0.441844069902749,5157
"Stroke","Beta Diversity ( Unwunifrac )","Stroke",0.495906935568018,166
"Stroke","Beta Diversity ( Wunifrac )","control",0.282007968330298,5157
"Stroke","Beta Diversity ( Wunifrac )","Stroke",0.305438903844615,166
"Diabetes","Beta Diversity ( Braycurtis )","control",0.536050449846879,5157
"Diabetes","Beta Diversity ( Braycurtis )","Diabetes",0.550495642717712,943
"Diabetes","Beta Diversity ( Unwunifrac )","control",0.441844069902749,5157
"Diabetes","Beta Diversity ( Unwunifrac )","Diabetes",0.460316645511965,943
"Diabetes","Beta Diversity ( Wunifrac )","control",0.282007968330298,5157
"Diabetes","Beta Diversity ( Wunifrac )","Diabetes",0.285697341862248,943
