"VARNAME","Metric","LEVEL","group_mean","group_N","REF_LEVEL","group_mean-REF_group_mean","wilcox_effsize","wilcox_p_val","wilcox_p_FDR"
"Income_to_poverty_ratio","Inverse_Simpson","185-199%",0.901147866325581,222,"150-184%",-0.00288755347033698,-0.324173209990991,0.22720634752241,0.272647617026892
"Income_to_poverty_ratio","Inverse_Simpson","125-149%",0.898397610953125,660,"150-184%",-0.00563780884279341,-0.986665094268618,0.124746204714398,0.187119307071597
"Income_to_poverty_ratio","Inverse_Simpson","150-184%",0.904035419795918,612,"150-184%",0,NA,NA,NA
"Denture","Observed_OTUs","control",119.341220159151,3917,"control",0,NA,NA,NA
"Denture","Observed_OTUs","Denture",119.495394736842,486,"control",0.15417457769091,-0.0686405492748905,0.819698356450471,0.819698356450471
"Denture","Shannon_Diversity","control",4.4779034601061,3917,"control",0,NA,NA,NA
"Denture","Shannon_Diversity","Denture",4.44275769175439,486,"control",-0.0351457683517156,-0.0697785625798246,0.762718821996973,0.762718821996973
"Denture","Inverse_Simpson","control",0.893253446551724,3917,"control",0,NA,NA,NA
"Denture","Inverse_Simpson","Denture",0.893419830416667,486,"control",0.000166383864942499,-0.0583978044201818,0.661470552059025,0.661470552059025
"Gum_disease","Observed_OTUs","control",119.341220159151,3917,"control",0,NA,NA,NA
"Gum_disease","Observed_OTUs","Gum disease",147.729070691025,2603,"control",28.3878505318734,-0.251904799020239,8.31313690855273e-138,8.31313690855273e-138
"Gum_disease","Shannon_Diversity","control",4.4779034601061,3917,"control",0,NA,NA,NA
"Gum_disease","Shannon_Diversity","Gum disease",4.81401568177125,2603,"control",0.336112221665146,-0.315566907099302,1.84895058392381e-88,1.84895058392381e-88
"Gum_disease","Inverse_Simpson","control",0.893253446551724,3917,"control",0,NA,NA,NA
"Gum_disease","Inverse_Simpson","Gum disease",0.910938538534551,2603,"control",0.0176850919828271,-0.395490032953751,3.90455769258183e-42,3.90455769258183e-42
"Oral_hygiene","Observed_OTUs","control",119.341220159151,3917,"control",0,NA,NA,NA
"Oral_hygiene","Observed_OTUs","Poor oral hygiene",145.878015988372,2824,"control",26.5367958292209,-0.316230748439752,6.72240069272717e-137,6.72240069272717e-137
"Oral_hygiene","Shannon_Diversity","control",4.4779034601061,3917,"control",0,NA,NA,NA
"Oral_hygiene","Shannon_Diversity","Poor oral hygiene",4.77575275076672,2824,"control",0.297849290660614,-0.397942159614888,7.53090620241027e-75,7.53090620241027e-75
"Oral_hygiene","Inverse_Simpson","control",0.893253446551724,3917,"control",0,NA,NA,NA
"Oral_hygiene","Inverse_Simpson","Poor oral hygiene",0.908045361856831,2824,"control",0.0147919153051073,-0.473715642917836,3.70236348291641e-34,3.70236348291641e-34
"Tooth_decay","Observed_OTUs","control",119.341220159151,3917,"control",0,NA,NA,NA
"Tooth_decay","Observed_OTUs","Tooth decay",142.225571366969,2401,"control",22.8843512078173,-0.260490091546467,1.7052090470897e-89,1.7052090470897e-89
"Tooth_decay","Shannon_Diversity","control",4.4779034601061,3917,"control",0,NA,NA,NA
"Tooth_decay","Shannon_Diversity","Tooth decay",4.71737523333333,2401,"control",0.239471773227232,-0.339993081493723,1.19323164379746e-43,1.19323164379746e-43
"Tooth_decay","Inverse_Simpson","control",0.893253446551724,3917,"control",0,NA,NA,NA
"Tooth_decay","Inverse_Simpson","Tooth decay",0.903033049077188,2401,"control",0.00977960252546428,-0.416243292924624,2.68713327692682e-15,2.68713327692682e-15
"Smoking_status","Observed_OTUs","Current smoker",124.85790513834,1587,"Never smoker",-7.69928008063819,-0.336224420783565,1.3476778140836e-08,2.6953556281672e-08
"Smoking_status","Observed_OTUs","Never smoker",132.557185218978,4523,"Never smoker",0,NA,NA,NA
"Smoking_status","Observed_OTUs","Former smoker",138.319323144105,1890,"Never smoker",5.76213792512669,-0.267983049402498,9.53809530900845e-07,9.53809530900845e-07
"Smoking_status","Shannon_Diversity","Current smoker",4.5545493814888,1587,"Never smoker",-0.0780816019395747,-0.315449135544014,4.42948205924908e-05,8.85896411849816e-05
"Smoking_status","Shannon_Diversity","Never smoker",4.63263098342838,4523,"Never smoker",0,NA,NA,NA
"Smoking_status","Shannon_Diversity","Former smoker",4.66297058504367,1890,"Never smoker",0.0303396016152924,-0.298152856401963,0.0116590867104929,0.0116590867104929
"Smoking_status","Inverse_Simpson","Current smoker",0.900958148596838,1587,"Never smoker",0.00110977651198396,-0.270412793455997,0.532653267651008,0.532653267651008
"Smoking_status","Inverse_Simpson","Never smoker",0.899848372084854,4523,"Never smoker",0,NA,NA,NA
"Smoking_status","Inverse_Simpson","Former smoker",0.904557190616812,1890,"Never smoker",0.00470881853195826,-0.295856627653467,0.00686472211089108,0.0137294442217822
"Hepatitis_C_antibody","Observed_OTUs","Negative",131.768143435512,8936,"Negative",0,NA,NA,NA
"Hepatitis_C_antibody","Observed_OTUs","Positive",127.504402515723,162,"Negative",-4.26374091978859,-0.0193240944841536,0.157764447240729,0.157764447240729
"Hepatitis_C_antibody","Shannon_Diversity","Negative",4.61772830216888,8936,"Negative",0,NA,NA,NA
"Hepatitis_C_antibody","Shannon_Diversity","Positive",4.51077183018868,162,"Negative",-0.106956471980204,-0.0161704175670977,0.264113456763801,0.264113456763801
"Hepatitis_C_antibody","Inverse_Simpson","Negative",0.900007531804511,8936,"Negative",0,NA,NA,NA
"Hepatitis_C_antibody","Inverse_Simpson","Positive",0.898324616352201,162,"Negative",-0.00168291545231003,-0.00578635533305002,0.886773009558422,0.886773009558422
"BMI_category","Observed_OTUs","Class 1 Obesity",132.388353413655,1798,"Healthy weight",1.5074199479148,-0.457627602832453,0.0983679529113486,0.288831851750361
"BMI_category","Observed_OTUs","Class 2-3 Obesity",131.985164450665,1474,"Healthy weight",1.10423098492498,-0.364239886885671,0.216623888812771,0.288831851750361
"BMI_category","Observed_OTUs","Healthy weight",130.88093346574,3119,"Healthy weight",0,NA,NA,NA
"BMI_category","Observed_OTUs","Overweight",132.134646787362,2913,"Healthy weight",1.25371332162263,-0.789981227038158,0.186530311045931,0.288831851750361
"BMI_category","Observed_OTUs","Underweight",127.590298507463,283,"Healthy weight",-3.29063495827712,-0.0571022533275256,0.392344238550606,0.392344238550606
"BMI_category","Shannon_Diversity","Class 1 Obesity",4.62426321629948,1798,"Healthy weight",0.017254486461681,-0.471151888922606,0.471926977862892,0.629235970483855
"BMI_category","Shannon_Diversity","Class 2-3 Obesity",4.61749846515045,1474,"Healthy weight",0.0104897353126523,-0.376492191222411,0.675783286957919,0.675783286957919
"BMI_category","Shannon_Diversity","Healthy weight",4.6070087298378,3119,"Healthy weight",0,NA,NA,NA
"BMI_category","Shannon_Diversity","Overweight",4.62558132360667,2913,"Healthy weight",0.0185725937688712,-0.792948930432446,0.273884875845365,0.547769751690729
"BMI_category","Shannon_Diversity","Underweight",4.51295417238806,283,"Healthy weight",-0.0940545574497422,-0.0721126539188739,0.0861223686484198,0.344489474593679
"BMI_category","Inverse_Simpson","Class 1 Obesity",0.90140907390132,1798,"Healthy weight",0.00346058353058132,-0.454633084328141,0.062955756273255,0.116443448623314
"BMI_category","Inverse_Simpson","Class 2-3 Obesity",0.901704120090973,1474,"Healthy weight",0.00375562972023447,-0.360793387775476,0.142794123235868,0.142794123235868
"BMI_category","Inverse_Simpson","Healthy weight",0.897948490370738,3119,"Healthy weight",0,NA,NA,NA
"BMI_category","Inverse_Simpson","Overweight",0.901240547344693,2913,"Healthy weight",0.00329205697395474,-0.784893633812212,0.0873325864674858,0.116443448623314
"BMI_category","Inverse_Simpson","Underweight",0.887334028992537,283,"Healthy weight",-0.0106144613782009,-0.0855307852026296,0.0129280927148512,0.0517123708594046
"Blood_pressure","Observed_OTUs","Elevated",131.637234042553,1460,"Normal",-1.30023573988032,-0.219309743248312,0.23176662279129,0.23176662279129
"Blood_pressure","Observed_OTUs","Normal",132.937469782434,5126,"Normal",0,NA,NA,NA
"Blood_pressure","Observed_OTUs","Hypertension Stage 1",127.259696778269,1638,"Normal",-5.67777300416441,-0.291367770660401,9.45664804888231e-06,3.78265921955293e-05
"Blood_pressure","Observed_OTUs","Hypertension Stage 2",130.608733205374,1073,"Normal",-2.32873657705923,-0.159130796292168,0.098272928700747,0.146249502422579
"Blood_pressure","Observed_OTUs","Hypertensive Crisis",119.568181818182,45,"Normal",-13.3692879642517,-0.0240695564950603,0.109687126816934,0.146249502422579
"Blood_pressure","Shannon_Diversity","Elevated",4.60670088364539,1460,"Normal",-0.0191616467534823,-0.210240841800085,0.637081673720384,0.849442231627179
"Blood_pressure","Shannon_Diversity","Normal",4.62586253039887,5126,"Normal",0,NA,NA,NA
"Blood_pressure","Shannon_Diversity","Hypertension Stage 1",4.57939638680354,1638,"Normal",-0.0464661435953344,-0.267749977947381,0.0117943835666338,0.0471775342665352
"Blood_pressure","Shannon_Diversity","Hypertension Stage 2",4.61767999049904,1073,"Normal",-0.00818253989983209,-0.138736544974663,0.941995177009104,0.941995177009104
"Blood_pressure","Shannon_Diversity","Hypertensive Crisis",4.32804209318182,45,"Normal",-0.297820437217053,-0.0276687425130133,0.0636955928597533,0.127391185719507
"Blood_pressure","Inverse_Simpson","Elevated",0.898473258524823,1460,"Normal",-0.000839629698384359,-0.201311515634903,0.809482120289692,0.809482120289692
"Blood_pressure","Inverse_Simpson","Normal",0.899312888223207,5126,"Normal",0,NA,NA,NA
"Blood_pressure","Inverse_Simpson","Hypertension Stage 1",0.89990304469362,1638,"Normal",0.000590156470412606,-0.243216429671443,0.593935851454343,0.791914468605791
"Blood_pressure","Inverse_Simpson","Hypertension Stage 2",0.904324350652591,1073,"Normal",0.00501146242938411,-0.110378913452752,0.0335959066619789,0.134383626647916
"Blood_pressure","Inverse_Simpson","Hypertensive Crisis",0.873791737727273,45,"Normal",-0.0255211504959344,-0.0246038106696002,0.101545270256085,0.20309054051217
"Pulse_category","Observed_OTUs","75-85 bpm",130.806511427339,2374,"70-75 bpm",-1.68535635859979,-1,0.274340324674133,0.365787099565511
"Pulse_category","Observed_OTUs","85+ bpm",129.235581061693,1441,"70-75 bpm",-3.25628672424617,-0.661214552784794,0.0435178257739362,0.174071303095745
"Pulse_category","Observed_OTUs","60-70 bpm",132.652336081665,2635,"70-75 bpm",0.160468295725565,-1,0.851759083446247,0.851759083446247
"Pulse_category","Observed_OTUs","70-75 bpm",132.491867785939,1975,"70-75 bpm",0,NA,NA,NA
"Pulse_category","Observed_OTUs","<60 bpm",130.711797752809,930,"70-75 bpm",-1.78007003313016,-0.400423449785783,0.217489944141304,0.365787099565511
"Pulse_category","Shannon_Diversity","75-85 bpm",4.59239913592497,2374,"70-75 bpm",-0.0181789583562493,-1,0.326373054545061,0.326373054545061
"Pulse_category","Shannon_Diversity","85+ bpm",4.57204705505022,1441,"70-75 bpm",-0.0385310392310014,-0.648496894696397,0.197700486135888,0.326373054545061
"Pulse_category","Shannon_Diversity","60-70 bpm",4.64256502442089,2635,"70-75 bpm",0.03198693013967,-1,0.0838243926330884,0.326373054545061
"Pulse_category","Shannon_Diversity","70-75 bpm",4.61057809428122,1975,"70-75 bpm",0,NA,NA,NA
"Pulse_category","Shannon_Diversity","<60 bpm",4.64949857966292,930,"70-75 bpm",0.0389204853817047,-0.357272245551978,0.294437778956546,0.326373054545061
"Pulse_category","Inverse_Simpson","75-85 bpm",0.897899574855541,2374,"70-75 bpm",-0.000788417883178627,-1,0.341975242973565,0.341975242973565
"Pulse_category","Inverse_Simpson","85+ bpm",0.896799729655667,1441,"70-75 bpm",-0.00188826308305268,-0.647417719213831,0.220147221055804,0.293529628074405
"Pulse_category","Inverse_Simpson","60-70 bpm",0.90221017560267,2635,"70-75 bpm",0.00352218286395001,-1,0.086591061012242,0.173182122024484
"Pulse_category","Inverse_Simpson","70-75 bpm",0.89868799273872,1975,"70-75 bpm",0,NA,NA,NA
"Pulse_category","Inverse_Simpson","<60 bpm",0.904722079325843,930,"70-75 bpm",0.0060340865871229,-0.329739284456896,0.0122693143163896,0.0490772572655586
"Asthma","Observed_OTUs","control",136.252375412061,5333,"control",0,NA,NA,NA
"Asthma","Observed_OTUs","Asthma",126.326589986468,1531,"control",-9.92578542559306,-0.300002937702445,2.91942297452515e-14,2.91942297452515e-14
"Asthma","Shannon_Diversity","control",4.66303143336242,5333,"control",0,NA,NA,NA
"Asthma","Shannon_Diversity","Asthma",4.55950672598106,1531,"control",-0.103524707381364,-0.267343403406179,7.75074847333845e-07,7.75074847333845e-07
"Asthma","Inverse_Simpson","control",0.902383012592593,5333,"control",0,NA,NA,NA
"Asthma","Inverse_Simpson","Asthma",0.897054723037889,1531,"control",-0.00532828955470355,-0.253782136162501,0.000124596599822611,0.000124596599822611
"Bronchitis","Observed_OTUs","control",136.252375412061,5333,"control",0,NA,NA,NA
"Bronchitis","Observed_OTUs","Bronchitis",120.262182741117,404,"control",-15.9901926709445,-0.124809918791461,1.37036104357174e-11,1.37036104357174e-11
"Bronchitis","Shannon_Diversity","control",4.66303143336242,5333,"control",0,NA,NA,NA
"Bronchitis","Shannon_Diversity","Bronchitis",4.48160069695431,404,"control",-0.181430736408105,-0.0974527010491224,2.32672806011167e-06,2.32672806011167e-06
"Bronchitis","Inverse_Simpson","control",0.902383012592593,5333,"control",0,NA,NA,NA
"Bronchitis","Inverse_Simpson","Bronchitis",0.897250570406091,404,"control",-0.00513244218650122,-0.0658391670506835,0.0179142339437402,0.0179142339437402
"Emphysema","Observed_OTUs","control",136.252375412061,5333,"control",0,NA,NA,NA
"Emphysema","Observed_OTUs","Emphysema",103.704504504504,114,"control",-32.5478709075568,-0.107943538557013,9.87690371324708e-14,9.87690371324708e-14
"Emphysema","Shannon_Diversity","control",4.66303143336242,5333,"control",0,NA,NA,NA
"Emphysema","Shannon_Diversity","Emphysema",4.18752907927928,114,"control",-0.47550235408314,-0.0859422939299846,5.04555628063699e-09,5.04555628063699e-09
"Emphysema","Inverse_Simpson","control",0.902383012592593,5333,"control",0,NA,NA,NA
"Emphysema","Inverse_Simpson","Emphysema",0.880499414144144,114,"control",-0.0218835984484484,-0.0568909003077639,0.00018616691277467,0.00018616691277467
"Angina","Observed_OTUs","control",136.252375412061,5333,"control",0,NA,NA,NA
"Angina","Observed_OTUs","Angina",115.724590163934,126,"control",-20.5277852481268,-0.0736458715166215,9.5891167496045e-07,9.5891167496045e-07
"Angina","Shannon_Diversity","control",4.66303143336242,5333,"control",0,NA,NA,NA
"Angina","Shannon_Diversity","Angina",4.37916362622951,126,"control",-0.283867807132911,-0.0641547994796226,2.55036427223814e-05,2.55036427223814e-05
"Angina","Inverse_Simpson","control",0.902383012592593,5333,"control",0,NA,NA,NA
"Angina","Inverse_Simpson","Angina",0.890623782213115,126,"control",-0.0117592303794778,-0.0407486999209105,0.0120838791837839,0.0120838791837839
"Heart_failure","Observed_OTUs","control",136.252375412061,5333,"control",0,NA,NA,NA
"Heart_failure","Observed_OTUs","Heart failure",125.115254237288,180,"control",-11.1371211747731,-0.0494845847452679,0.00462499126759575,0.00462499126759575
"Heart_failure","Shannon_Diversity","control",4.66303143336242,5333,"control",0,NA,NA,NA
"Heart_failure","Shannon_Diversity","Heart failure",4.56199094067797,180,"control",-0.101040492684453,-0.0332623926539094,0.0995008797942895,0.0995008797942895
"Heart_failure","Inverse_Simpson","control",0.902383012592593,5333,"control",0,NA,NA,NA
"Heart_failure","Inverse_Simpson","Heart failure",0.903848009378531,180,"control",0.00146499678593848,-0.0205372122653221,0.472816281238005,0.472816281238005
"Heart_attack","Observed_OTUs","control",136.252375412061,5333,"control",0,NA,NA,NA
"Heart_attack","Observed_OTUs","Heart attack",117.198469387755,205,"control",-19.0539060243062,-0.088153705949407,3.01501350597973e-08,3.01501350597973e-08
"Heart_attack","Shannon_Diversity","control",4.66303143336242,5333,"control",0,NA,NA,NA
"Heart_attack","Shannon_Diversity","Heart attack",4.4290342755102,205,"control",-0.233997157852216,-0.0663547847266741,7.95805877820393e-05,7.95805877820393e-05
"Heart_attack","Inverse_Simpson","control",0.902383012592593,5333,"control",0,NA,NA,NA
"Heart_attack","Inverse_Simpson","Heart attack",0.894607357244898,205,"control",-0.00777565534769464,-0.0483734663983637,0.00853670634545694,0.00853670634545694
"Stroke","Observed_OTUs","control",136.252375412061,5333,"control",0,NA,NA,NA
"Stroke","Observed_OTUs","Stroke",116.317469879518,171,"control",-19.9349055325432,-0.0860758596785224,2.56587336806968e-08,2.56587336806968e-08
"Stroke","Shannon_Diversity","control",4.66303143336242,5333,"control",0,NA,NA,NA
"Stroke","Shannon_Diversity","Stroke",4.4468190439759,171,"control",-0.216212389386516,-0.0562963698699388,0.000683635134770894,0.000683635134770894
"Stroke","Inverse_Simpson","control",0.902383012592593,5333,"control",0,NA,NA,NA
"Stroke","Inverse_Simpson","Stroke",0.894989608253012,171,"control",-0.00739340433958047,-0.0293304326144458,0.153103556950152,0.153103556950152
"Diabetes","Observed_OTUs","control",136.252375412061,5333,"control",0,NA,NA,NA
"Diabetes","Observed_OTUs","Diabetes",123.751431601273,977,"control",-12.5009438107887,-0.207737484816788,3.50442260891461e-13,3.50442260891461e-13
"Diabetes","Shannon_Diversity","control",4.66303143336242,5333,"control",0,NA,NA,NA
"Diabetes","Shannon_Diversity","Diabetes",4.55440836108165,977,"control",-0.108623072280766,-0.167216599350681,3.97967815466131e-05,3.97967815466131e-05
"Diabetes","Inverse_Simpson","control",0.902383012592593,5333,"control",0,NA,NA,NA
"Diabetes","Inverse_Simpson","Diabetes",0.900036079703075,977,"control",-0.00234693288951726,-0.143415584221231,0.0244656072592564,0.0244656072592564
"Gender","Beta Diversity ( Braycurtis )","Male",0.537139750186776,4700,"Female",0.00238976611565433,-0.84885819835712,0.00957766535342834,0.00957766535342834
"Gender","Beta Diversity ( Braycurtis )","Female",0.534749984071122,4649,"Female",0,NA,NA,NA
"Gender","Beta Diversity ( Unwunifrac )","Male",0.442044912339432,4700,"Female",-0.00586457606825996,-0.931542528493294,6.5155111928895e-08,6.5155111928895e-08
"Gender","Beta Diversity ( Unwunifrac )","Female",0.447909488407692,4649,"Female",0,NA,NA,NA
"Gender","Beta Diversity ( Wunifrac )","Male",0.281792169413287,4700,"Female",-0.000563566865388498,-0.886777247994427,0.282071100899837,0.282071100899837
"Gender","Beta Diversity ( Wunifrac )","Female",0.282355736278676,4649,"Female",0,NA,NA,NA
"AgeGroup","Beta Diversity ( Braycurtis )","40-49",0.550403250040316,1595,"14-19",0.0580324470592578,-0.387094808920408,1.65093465847352e-156,4.1273366461838e-156
"AgeGroup","Beta Diversity ( Braycurtis )","20-29",0.521657901469772,1664,"14-19",0.029287098488714,-0.614516404211466,6.71923551096842e-58,6.71923551096842e-58
"AgeGroup","Beta Diversity ( Braycurtis )","14-19",0.492370802981058,1611,"14-19",0,NA,NA,NA
"AgeGroup","Beta Diversity ( Braycurtis )","30-39",0.535493551486681,1573,"14-19",0.0431227485056232,-0.454548278537502,4.39140957358376e-108,5.4892619669797e-108
"AgeGroup","Beta Diversity ( Braycurtis )","60-69",0.552741168555971,1461,"14-19",0.0603703655749132,-0.292206758896216,3.62758926534499e-164,1.81379463267249e-163
"AgeGroup","Beta Diversity ( Braycurtis )","50-59",0.540548662021106,1445,"14-19",0.0481778590400483,-0.346855726684892,1.92552706246101e-124,3.20921177076836e-124
"AgeGroup","Beta Diversity ( Unwunifrac )","40-49",0.452727494156859,1595,"14-19",0.0450381414976191,-0.402661160835156,1.84472729802931e-146,3.07454549671552e-146
"AgeGroup","Beta Diversity ( Unwunifrac )","20-29",0.427253889401958,1664,"14-19",0.0195645367427182,-0.670973031857462,1.45841009174012e-37,1.45841009174012e-37
"AgeGroup","Beta Diversity ( Unwunifrac )","14-19",0.407689352659239,1611,"14-19",0,NA,NA,NA
"AgeGroup","Beta Diversity ( Unwunifrac )","30-39",0.437681227215948,1573,"14-19",0.0299918745567083,-0.509412331026948,2.08963163291869e-80,2.61203954114837e-80
"AgeGroup","Beta Diversity ( Unwunifrac )","60-69",0.462876787832033,1461,"14-19",0.0551874351727934,-0.274234143334322,3.27816928508718e-176,1.63908464254359e-175
"AgeGroup","Beta Diversity ( Unwunifrac )","50-59",0.456390917405118,1445,"14-19",0.048701564745879,-0.298051603490278,7.19498931237942e-154,1.79874732809485e-153
"AgeGroup","Beta Diversity ( Wunifrac )","40-49",0.291297574962097,1595,"14-19",0.028198583893029,-0.535015926422802,1.25025606457216e-74,6.25128032286082e-74
"AgeGroup","Beta Diversity ( Wunifrac )","20-29",0.275323384290021,1664,"14-19",0.0122243932209526,-0.733166205275618,2.24661496924568e-20,2.24661496924568e-20
"AgeGroup","Beta Diversity ( Wunifrac )","14-19",0.263098991069068,1611,"14-19",0,NA,NA,NA
"AgeGroup","Beta Diversity ( Wunifrac )","30-39",0.283253983104146,1573,"14-19",0.0201549920350783,-0.591304555448877,8.16901551324391e-47,1.36150258554065e-46
"AgeGroup","Beta Diversity ( Wunifrac )","60-69",0.286248497875239,1461,"14-19",0.0231495068061714,-0.505320707703249,3.8235024157279e-54,9.55875603931976e-54
"AgeGroup","Beta Diversity ( Wunifrac )","50-59",0.282653193701414,1445,"14-19",0.0195542026323459,-0.519896765669206,1.60826388366469e-45,2.01032985458087e-45
"age_group","Beta Diversity ( Braycurtis )","40–49",0.550403250040316,1595,"14–19",0.0580324470592578,-0.387094808920408,1.65093465847352e-156,4.1273366461838e-156
"age_group","Beta Diversity ( Braycurtis )","20–29",0.521657901469772,1664,"14–19",0.029287098488714,-0.614516404211466,6.71923551096842e-58,6.71923551096842e-58
"age_group","Beta Diversity ( Braycurtis )","14–19",0.492370802981058,1611,"14–19",0,NA,NA,NA
"age_group","Beta Diversity ( Braycurtis )","30–39",0.535493551486681,1573,"14–19",0.0431227485056232,-0.454548278537502,4.39140957358376e-108,5.4892619669797e-108
"age_group","Beta Diversity ( Braycurtis )","60–69",0.552741168555971,1461,"14–19",0.0603703655749132,-0.292206758896216,3.62758926534499e-164,1.81379463267249e-163
"age_group","Beta Diversity ( Braycurtis )","50–59",0.540548662021106,1445,"14–19",0.0481778590400483,-0.346855726684892,1.92552706246101e-124,3.20921177076836e-124
"age_group","Beta Diversity ( Unwunifrac )","40–49",0.452727494156859,1595,"14–19",0.0450381414976191,-0.402661160835156,1.84472729802931e-146,3.07454549671552e-146
"age_group","Beta Diversity ( Unwunifrac )","20–29",0.427253889401958,1664,"14–19",0.0195645367427182,-0.670973031857462,1.45841009174012e-37,1.45841009174012e-37
"age_group","Beta Diversity ( Unwunifrac )","14–19",0.407689352659239,1611,"14–19",0,NA,NA,NA
"age_group","Beta Diversity ( Unwunifrac )","30–39",0.437681227215948,1573,"14–19",0.0299918745567083,-0.509412331026948,2.08963163291869e-80,2.61203954114837e-80
"age_group","Beta Diversity ( Unwunifrac )","60–69",0.462876787832033,1461,"14–19",0.0551874351727934,-0.274234143334322,3.27816928508718e-176,1.63908464254359e-175
"age_group","Beta Diversity ( Unwunifrac )","50–59",0.456390917405118,1445,"14–19",0.048701564745879,-0.298051603490278,7.19498931237942e-154,1.79874732809485e-153
"age_group","Beta Diversity ( Wunifrac )","40–49",0.291297574962097,1595,"14–19",0.028198583893029,-0.535015926422802,1.25025606457216e-74,6.25128032286082e-74
"age_group","Beta Diversity ( Wunifrac )","20–29",0.275323384290021,1664,"14–19",0.0122243932209526,-0.733166205275618,2.24661496924568e-20,2.24661496924568e-20
"age_group","Beta Diversity ( Wunifrac )","14–19",0.263098991069068,1611,"14–19",0,NA,NA,NA
"age_group","Beta Diversity ( Wunifrac )","30–39",0.283253983104146,1573,"14–19",0.0201549920350783,-0.591304555448877,8.16901551324391e-47,1.36150258554065e-46
"age_group","Beta Diversity ( Wunifrac )","60–69",0.286248497875239,1461,"14–19",0.0231495068061714,-0.505320707703249,3.8235024157279e-54,9.55875603931976e-54
"age_group","Beta Diversity ( Wunifrac )","50–59",0.282653193701414,1445,"14–19",0.0195542026323459,-0.519896765669206,1.60826388366469e-45,2.01032985458087e-45
"EducationLevel","Beta Diversity ( Braycurtis )","High School",0.543102880936025,1839,"< 9th Grade",0.0137749413312533,-1,1.46295651465068e-14,2.92591302930137e-14
"EducationLevel","Beta Diversity ( Braycurtis )","9-11th Grade",0.535213479591537,2039,"< 9th Grade",0.00588553998676589,-1,0.00202069080802527,0.00202069080802527
"EducationLevel","Beta Diversity ( Braycurtis )","< 9th Grade",0.529327939604771,1111,"< 9th Grade",0,NA,NA,NA
"EducationLevel","Beta Diversity ( Braycurtis )","College/AA",0.54464521876073,2333,"< 9th Grade",0.0153172791559583,-1,3.97391868332345e-15,1.58956747332938e-14
"EducationLevel","Beta Diversity ( Braycurtis )","College Graduate",0.520568442835458,1846,"< 9th Grade",-0.00875949676931376,-1,0.00201880722960948,0.00202069080802527
"EducationLevel","Beta Diversity ( Unwunifrac )","High School",0.450175255050307,1839,"< 9th Grade",0.00736115987928837,-1,1.14602743647977e-05,2.03171060113037e-05
"EducationLevel","Beta Diversity ( Unwunifrac )","9-11th Grade",0.446948276731077,2039,"< 9th Grade",0.00413418156005846,-1,0.00968052521326247,0.00968052521326247
"EducationLevel","Beta Diversity ( Unwunifrac )","< 9th Grade",0.442814095171019,1111,"< 9th Grade",0,NA,NA,NA
"EducationLevel","Beta Diversity ( Unwunifrac )","College/AA",0.449472441841217,2333,"< 9th Grade",0.0066583466701986,-1,1.52378295084778e-05,2.03171060113037e-05
"EducationLevel","Beta Diversity ( Unwunifrac )","College Graduate",0.42972922774833,1846,"< 9th Grade",-0.0130848674226889,-1,1.10800270557155e-12,4.4320108222862e-12
"EducationLevel","Beta Diversity ( Wunifrac )","High School",0.284773785791165,1839,"< 9th Grade",0.00343030471984745,-1,0.00314746193674549,0.00419661591566066
"EducationLevel","Beta Diversity ( Wunifrac )","9-11th Grade",0.282988603434339,2039,"< 9th Grade",0.00164512236302106,-1,0.366602761156923,0.366602761156923
"EducationLevel","Beta Diversity ( Wunifrac )","< 9th Grade",0.281343481071318,1111,"< 9th Grade",0,NA,NA,NA
"EducationLevel","Beta Diversity ( Wunifrac )","College/AA",0.286628313870068,2333,"< 9th Grade",0.00528483279875008,-1,0.0011955910574367,0.00239118211487341
"EducationLevel","Beta Diversity ( Wunifrac )","College Graduate",0.272681100298049,1846,"< 9th Grade",-0.00866238077326897,-1,2.43962252607121e-06,9.75849010428484e-06
"Education_Level","Beta Diversity ( Braycurtis )","High School",0.543102880936025,1839,"< 9th Grade",0.0137749413312533,-1,1.46295651465068e-14,2.92591302930137e-14
"Education_Level","Beta Diversity ( Braycurtis )","9-11th Grade",0.535213479591537,2039,"< 9th Grade",0.00588553998676589,-1,0.00202069080802527,0.00202069080802527
"Education_Level","Beta Diversity ( Braycurtis )","< 9th Grade",0.529327939604771,1111,"< 9th Grade",0,NA,NA,NA
"Education_Level","Beta Diversity ( Braycurtis )","College/AA",0.54464521876073,2333,"< 9th Grade",0.0153172791559583,-1,3.97391868332345e-15,1.58956747332938e-14
"Education_Level","Beta Diversity ( Braycurtis )","College Graduate",0.520568442835458,1846,"< 9th Grade",-0.00875949676931376,-1,0.00201880722960948,0.00202069080802527
"Education_Level","Beta Diversity ( Unwunifrac )","High School",0.450175255050307,1839,"< 9th Grade",0.00736115987928837,-1,1.14602743647977e-05,2.03171060113037e-05
"Education_Level","Beta Diversity ( Unwunifrac )","9-11th Grade",0.446948276731077,2039,"< 9th Grade",0.00413418156005846,-1,0.00968052521326247,0.00968052521326247
"Education_Level","Beta Diversity ( Unwunifrac )","< 9th Grade",0.442814095171019,1111,"< 9th Grade",0,NA,NA,NA
"Education_Level","Beta Diversity ( Unwunifrac )","College/AA",0.449472441841217,2333,"< 9th Grade",0.0066583466701986,-1,1.52378295084778e-05,2.03171060113037e-05
