"14-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","genus","cluster","phylum"
-0.0792218338994519,-0.0492174484665415,1.28400140357159,0.00455027343221393,0.941227567281353,0.626811080233128,0.210362730543001,0.58586583622339,0.0730442407149135,-1.4822756151023,-2.11514823453128,"RSV_genus253","d","Bacteroidetes"
-2.12340139987442,-0.769894281274835,0.181723966907461,0.356073323811155,1.10852760336289,1.07600989327029,0.38259614168458,1.19218188618375,-0.273061430041019,-0.377704588456316,-0.753051115573534,"RSV_genus255","f","Bacteroidetes"
1.31601451163168,1.68740466148865,1.00041362288792,0.292754180869832,-0.0208309922363244,0.0268932027457242,-0.263376821592903,-0.676349505146837,-0.981490314792705,-1.13016883215675,-1.25126371369829,"RSV_genus256","c","Bacteroidetes"
-0.83067241302526,1.24338547175028,1.23414315482946,0.49262004061034,0.463491752956319,0.500673513807988,-0.0318234291209968,0.219141632412314,-0.0400129694008356,-1.31104589561577,-1.93990085920385,"RSV_genus259","d","Bacteroidetes"
-0.133491143936486,0.165458262164278,0.339461506884531,1.95541322747323,-0.438586803103778,-0.429766906120393,-0.39552659999991,1.69576852412438,-0.719009165834813,-0.950601306676706,-1.08911959497432,"RSV_genus261","e","Bacteroidetes"
-0.774312758868418,-1.09125355420408,-1.19124800612427,-0.3822996958779,-0.863062969217825,-0.270513050538541,0.212587820749515,0.531947012786555,0.649922283086148,1.70132862821248,1.47690428999633,"RSV_genus262","h","Bacteroidetes"
-1.71705176634558,-0.428084328233624,-0.731836335659974,0.331470043998116,-0.746727667532734,-0.962133730277865,0.430230041362289,0.381864402657337,0.595212116549682,1.39477524788498,1.45228197559741,"RSV_genus263","h","Bacteroidetes"
2.16559771445527,1.37175592143816,0.494258673323222,0.243717615721753,-0.0909022417024877,-0.342439348874901,-0.692414388274558,-0.811544793316885,-0.701764185147209,-0.940723803312079,-0.695541164310281,"RSV_genus318","c","Bacteroidetes"
-0.615370806868689,-0.615452719823321,-1.31151377787432,-1.13938274261985,-0.370412192705376,1.59884681741041,-0.311538670368858,-0.227737338233221,0.571097769719906,0.961791551355206,1.45967211000811,"RSV_genus319","h","Bacteroidetes"
-0.899517305586618,0.0625344868718478,-0.628377424698442,-0.988588128425161,-0.168682662551621,1.55457044274972,1.34258373849045,0.0437200758509073,-1.1569977962915,-0.548819289158578,1.38757386274899,"RSV_genus322","h","Bacteroidetes"
2.53439491768464,0.744852108016911,0.719409476425388,-0.0883120596109787,-0.201246218568085,-0.545282223675941,-0.508422158850218,-0.965856699961375,-0.555683436317024,-0.656054652970166,-0.477799052173187,"RSV_genus475","c","Firmicutes"
0.697286019945545,-0.579808531670731,-0.745694711141262,2.30451090018067,-1.08750192674435,0.937051914444801,0.235373322195279,-0.156906806687217,-0.41098509879955,-0.216455375541611,-0.976869706181574,"RSV_genus494","e","Firmicutes"
2.48386812478178,1.18279893044946,0.195239799419908,-0.526770519827092,-0.41718647522843,-0.903311396365124,-0.780289889030732,-0.472546227989321,-0.381403526006951,0.00446890486042474,-0.38486772506393,"RSV_genus499","c","Firmicutes"
2.3628369983029,0.886469334181056,0.849053570533008,-0.102039807044527,0.0301103520629065,-0.822593671974422,-0.968280293545997,-0.689925413839547,-0.558962218102954,-0.562407189580853,-0.424261660991548,"RSV_genus511","c","Firmicutes"
-1.85332428488408,-0.926360860282339,-0.962150351496334,-0.477571313674116,-0.0428231811441398,0.254734614124516,0.710197894612642,0.447927871765107,0.121538706675004,1.21194401023476,1.51588689406898,"RSV_genus519","h","Firmicutes"
1.72328222536136,-0.219477242982065,0.276697867472856,-1.63906507857964,0.819059982150369,0.235410140414281,0.362558990384477,0.698630944167025,-0.603448711453412,-0.0712477538567965,-1.58240136307844,"RSV_genus530","a","Firmicutes"
2.14713572297303,1.17623035992217,0.464773544600362,-0.742606090075923,-0.788841861566318,-0.536465952820867,-0.350373537478137,-0.405556103015125,-0.906273678210961,0.751530989417799,-0.80955339374603,"RSV_genus535","c","Firmicutes"
-1.97582712788059,-0.615760946229244,0.665267754110138,0.951702271837398,1.16794479835752,1.14608102381,0.551573638084722,-0.0842869411827656,-0.199121878156797,-0.958541497058794,-0.64903109569159,"RSV_genus555","f","Firmicutes"
